"","B-cells","CAFs","Cancer Epithelial","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"RP11-34P13.7",0,3.75748112438597e-07,2.66489678411116e-07,0,2.07713569246139e-07,1.05911625273304e-06,0,0,2.62967590341009e-07,0,5.62938557283051e-08,8.36199406800141e-07,0
"FO538757.3",0,0,7.20562301598437e-08,0,4.35852151522771e-07,0,0,1.14760494847254e-05,7.76408916817659e-07,0,0,4.71195800703024e-07,0
"FO538757.2",1.25129033562719e-05,1.81926372683699e-05,1.60684787822211e-05,1.37150405476669e-05,1.74962811683962e-05,1.11449341914477e-05,3.94873528765285e-05,6.42603314547896e-06,1.78027946017003e-05,2.78020003900295e-06,1.83535765876267e-05,1.16819542752857e-05,1.78037965537447e-05
"AP006222.2",5.09556126593258e-06,6.89288381697543e-06,1.71526130934012e-05,3.64715473376342e-06,5.21226629435353e-06,1.14198497615545e-05,3.42471617664686e-06,0,3.89202274353072e-06,2.70448046459439e-06,1.09617083790465e-05,5.88713682205125e-06,8.5743853873129e-06
"RP4-669L17.10",0,5.67300069477315e-07,3.18846955833629e-07,0,3.54789868075852e-07,2.97326682740234e-07,5.21716447110995e-06,0,9.83248494595623e-07,0,3.180503725486e-07,2.21339814163092e-06,0
"RP5-857K21.4",0,5.03023008476437e-07,1.73062941189752e-07,0,3.45339959469843e-07,0,7.22073795941945e-06,0,4.13783413957276e-07,1.14043941130518e-06,9.05242246100861e-07,0,0
"RP11-206L10.9",2.02308338138156e-06,3.90734962451976e-06,5.56181552108895e-06,7.92733073916269e-06,2.20099104355917e-06,7.81446563212011e-06,0,0,3.90253047002746e-06,2.4529988505824e-06,1.17382097313578e-05,0,6.26330325794824e-06
"LINC00115",5.14400646087211e-07,2.38596753023655e-06,1.77221487673226e-06,0,1.04882544038897e-06,2.62849690060877e-06,7.22073795941945e-06,0,1.96011993031308e-06,0,2.18553029152505e-06,2.89053681573542e-06,3.5178648396711e-06
"FAM41C",0,5.72559753194683e-08,8.30255006248227e-07,0,1.10187434202339e-07,5.58076124580293e-06,0,0,2.46211537036994e-07,3.85605734283325e-07,1.15907302452633e-06,0,1.56141676711781e-06
"RP11-54O7.3",0,4.54256575246123e-06,1.40253959246547e-08,0,0,0,0,0,7.07987389817386e-08,0,5.37550135589625e-07,0,0
"SAMD11",0,2.70261806910391e-05,1.98528805843316e-07,0,2.00654677800453e-07,1.89719480775725e-07,0,0,5.84277566794679e-07,1.22347021834475e-06,4.24806598931233e-07,0,1.60389554149117e-06
"NOC2L",5.57853102277708e-05,2.98328008724524e-05,6.19042596462089e-05,1.15998195713007e-05,3.04222165597335e-05,3.18155314532535e-05,4.82059844697967e-05,8.26124653967453e-05,4.53816945973407e-05,2.43834948448479e-05,3.08408225177509e-05,2.294997122848e-05,4.1401046988756e-05
"KLHL17",0,1.3438578366709e-06,1.50034874324448e-06,0,9.57377251795573e-07,1.24016758220749e-06,0,6.31540390165653e-06,1.18510398698395e-06,5.21552697590515e-07,7.27852017085954e-07,4.47581092742383e-07,1.67645436607393e-06
"PLEKHN1",0,5.69674058689125e-07,1.98450153471962e-06,0,6.04840896676421e-07,0,7.24952878062926e-06,0,5.80853839684962e-06,1.12719061390713e-05,5.76036531750906e-07,2.01964190856948e-06,5.34180577675808e-06
"PERM1",0,3.30885661797794e-07,1.61548445391024e-06,0,0,0,0,0,3.39921806996181e-06,0,4.8922572138374e-07,5.83180831545884e-07,0
"RP11-54O7.17",6.83216446386297e-07,5.31945147485554e-06,7.99366372324391e-07,0,1.62951519833126e-06,3.47823656386078e-06,0,0,2.36219796438263e-06,0,6.41573934205285e-06,3.46592579036972e-07,2.47679858921552e-06
"HES4",1.12047569913492e-05,5.35238784443997e-05,4.95865899816961e-05,5.94876919965259e-06,3.36134286425988e-05,2.0274614633042e-05,1.94874792945532e-05,9.2910898448388e-06,4.9742945384444e-05,7.03939588667273e-06,0.000237212797956736,3.89679039740473e-05,1.2980155833605e-05
"ISG15",0.000175240103063688,0.000150570103019004,0.000185800146740594,0.000493956230895195,0.000203751953269896,0.000270319689810674,0.000494457477876982,0.000261673795841085,1.34879814984313e-05,0.000178032676622743,0.000288386471087184,0.000219944090248015,0.000564984251364467
"AGRN",8.19044420874166e-07,1.21388536487827e-05,1.13774334887614e-05,0,2.83662854560424e-05,6.50821957768372e-06,0,0,2.76916020814128e-05,2.10791599171729e-06,1.68366495448266e-05,1.06561516288691e-05,2.32100623007793e-06
"RP11-54O7.18",0,0,0,0,0,4.51213548730614e-07,0,0,9.53627168707957e-08,0,0,0,0
"RNF223",0,7.0881478295072e-07,1.43000856953998e-05,1.58759642663796e-06,1.02270038419222e-07,1.91959260212892e-06,0,0,1.61875677027312e-05,1.46718195776162e-06,6.59306682632212e-07,2.01852603192097e-06,0
"C1orf159",9.69375495073063e-06,6.16031498734994e-06,6.89551262206675e-06,0,7.55594111987802e-06,2.37631593390427e-06,0,0,9.58515725658196e-06,9.0877637197614e-07,4.96837144551737e-06,5.72114609345866e-06,1.83802242929298e-05
"RP11-465B22.8",0,9.70717340700431e-07,9.12265943518965e-07,0,1.57585508370525e-07,0,0,0,1.4022423604748e-06,0,1.19695585399389e-07,0,0
"TTLL10",0,0,3.45816394807848e-07,0,7.24686351526351e-06,2.29019521624023e-07,9.66090232827746e-06,9.59702108465532e-06,2.27223597926621e-07,0,1.7004948950293e-07,3.71127883617265e-07,1.04010975238107e-06
"TNFRSF18",0,2.76621976720663e-07,6.03833302447244e-06,0.000174241154055135,6.85350966545083e-06,2.32350157597651e-06,0.000242034408389264,0.000135316609651419,5.55213551205172e-06,3.01548104878306e-05,2.83710074702563e-07,9.41387692880927e-05,3.86770400011422e-05
"TNFRSF4",0,1.71651335154056e-05,1.70002489974631e-06,0.000115023477473396,5.3411785506868e-05,1.52731801258774e-05,9.05768777877451e-05,3.39234139977921e-05,8.65820243263277e-07,2.16112180731248e-05,1.5901593805168e-06,0.000126254384272893,2.5844882695152e-05
"SDF4",6.67953167538675e-05,0.0002222028935657,7.18394368585981e-05,0.00013569245613264,0.000164255664813144,9.87734763482799e-05,0.000127962292024168,0.000192294762287704,0.00011755141429877,9.20000547784567e-05,0.00011529458527459,0.000112114956505944,6.90797837326805e-05
"B3GALT6",2.77822952241557e-06,6.69052189775696e-06,2.32174495769338e-06,0,6.00742679505928e-06,3.75410250417148e-06,0,0,4.63888618267313e-06,0,3.35857414181822e-06,3.02553537791713e-06,1.80391774856634e-06
"FAM132A",0,3.35366323544613e-06,4.40159270531978e-07,0,5.36902164509445e-06,0,0,0,7.39509197437005e-07,2.14184726187317e-07,4.3258268461717e-07,0,0
"RP5-902P8.12",0,0,1.8265327258042e-08,0,7.49644379900104e-08,0,0,0,1.33083177562638e-07,0,0,0,0
"UBE2J2",2.48170483237962e-05,3.58483747460838e-05,3.3196609065248e-05,5.10198273306567e-05,3.92180129428698e-05,2.74417157724223e-05,3.56790114245855e-05,2.99483916451849e-05,4.06970597365741e-05,1.22208963200614e-05,3.14821705768053e-05,2.92977109457163e-05,3.46258654896682e-05
"SCNN1D",0,1.52558653586558e-06,9.0746931611837e-07,0,4.20060944472956e-07,5.19180573092866e-07,0,0,9.13372226262653e-07,0,9.60238435450649e-07,0,0
"ACAP3",0,1.93901019756223e-05,6.92675538271175e-06,4.04422767384113e-06,7.36891326168064e-06,3.68397749718546e-06,0,6.36261834470121e-06,8.17852832299705e-06,7.31812873227126e-06,1.09049726187646e-05,9.59881356769053e-06,5.97146377793564e-06
"PUSL1",1.49135758280763e-06,9.95662409999197e-06,1.43724792522477e-05,2.36558363144894e-05,6.61069766398377e-06,8.31843373822068e-06,1.57282164202579e-05,6.36261834470121e-06,1.04951230403413e-05,1.16769611200756e-05,8.04349180443884e-06,1.3220636704739e-05,1.56141676711781e-06
"CPSF3L",4.55013221611114e-05,5.09764512756933e-05,4.83784820704788e-05,5.97454215203923e-05,6.10521440455053e-05,2.75772522139544e-05,2.72550262974043e-05,5.37643208409487e-05,5.92495514294501e-05,1.85404742043144e-05,5.72844551733571e-05,4.24958863806829e-05,4.64910534192513e-05
"CPTP",1.74146092629817e-05,1.22356143561521e-05,1.77605665662912e-05,3.64715473376342e-06,3.22759544938385e-05,1.54210548871117e-05,0,9.87771390189455e-06,2.11159780471264e-05,9.21107435932525e-06,1.61318182044662e-05,1.36855987362347e-05,5.04855576636484e-06
"TAS1R3",0,0,3.47119954416208e-08,0,1.51062111373517e-07,0,0,0,5.12664768580279e-08,1.32648399054663e-05,0,0,0
"DVL1",0,1.25829947961985e-05,4.36170807509768e-06,0,1.23546844121978e-05,2.90864369181972e-06,1.57282164202579e-05,2.5597444351156e-06,7.49800535191161e-06,2.72587722428269e-06,6.93149007966086e-06,4.52459001558721e-07,0
"MXRA8",1.07822239346906e-05,0.000689772361947355,1.99500543265213e-06,6.56685053848174e-05,1.08182450225785e-05,5.03579257643226e-06,6.37734766110775e-06,5.06699646265068e-05,8.07183565814579e-05,2.42785269193954e-06,0.000110708380070673,3.1811531020643e-06,8.53060702139153e-06
"AURKAIP1",8.54528517554092e-05,9.8026316462898e-05,0.000225371870945878,0.000106062282333349,0.000117413315385409,0.000134040144303828,6.21605065125153e-05,0.000196462103367062,0.000156724459065162,9.81926719359019e-05,0.000127715475187577,0.000148834530828057,0.000104480179547117
"CCNL2",2.75531498942459e-05,4.86958486151195e-05,3.99096240514614e-05,1.08205376108513e-05,4.97244256571653e-05,1.75564906085862e-05,3.77258411673393e-05,4.49529356192855e-05,3.80482983066202e-05,1.80203523674305e-05,4.07946688275068e-05,2.96906625606744e-05,2.63414939786679e-05
"MRPL20",9.74217935802822e-05,0.000112219467187009,0.000193509111577333,6.00097085899921e-05,0.000107239601643051,0.000131932727431045,5.26475165430683e-05,0.000126883634935306,0.000137255987523313,7.72122489295268e-05,0.000131339820923749,0.000116719124964141,0.000124709394956549
"RP4-758J18.13",0,5.32543991477868e-07,5.71369893799107e-07,0,2.36512660505382e-07,1.02315334422784e-06,0,0,4.91948945103915e-07,0,9.98809618696438e-08,0,0
"ANKRD65",0,2.32847916877493e-05,6.65206373920199e-07,0,2.34635702217786e-05,4.09768939487873e-06,0,0,2.43595350188105e-05,5.66044449236966e-07,2.02062105327981e-06,5.8031670203697e-07,1.12718730696917e-06
"RP4-758J18.7",0,0,0,0,2.37076174362492e-07,0,0,0,5.0145089774694e-08,0,0,0,0
"RP4-758J18.10",0,4.36250695097654e-07,1.79433397175611e-07,0,5.59554184492914e-06,0,0,0,4.67795639194259e-06,0,3.16442374272555e-07,0,0
"VWA1",1.58567582222098e-06,7.33934369155499e-06,9.69561762613604e-06,0,0.00010098952058261,4.7470110604098e-06,1.65289256198347e-05,8.50624967398671e-06,2.51670218896846e-05,2.65765532853946e-06,7.47322236451655e-06,5.93775922030096e-07,2.86317187907107e-06
"ATAD3C",0,1.28137621312404e-06,3.36956359836553e-06,0,5.32598098102971e-06,9.49278168880383e-08,6.08494584398199e-06,9.80940329399763e-06,1.21838166306642e-05,3.44245088860442e-06,5.06353906656027e-07,1.29984983540065e-06,1.77026869138198e-06
"ATAD3B",1.13765597557535e-05,9.10459484849635e-06,4.58771722749135e-06,9.23294118421337e-06,8.96426776293674e-06,9.09785534810229e-06,5.21716447110995e-06,2.39483346619842e-05,1.1254966068619e-05,3.80635364002897e-06,3.7430815580887e-06,6.16107800571333e-06,6.4500758327468e-06
"ATAD3A",4.9402751915473e-06,7.53297368302596e-06,1.24333864385241e-05,6.82234758703934e-06,1.00683156154173e-05,1.19606626172215e-05,3.3262551496924e-05,0,9.59086405860821e-06,1.37370940368161e-06,7.61093478002095e-06,1.18239218814465e-05,6.50456688131832e-06
"TMEM240",0,1.9051557590687e-06,2.64928405710126e-08,0,3.12049979587216e-07,0,0,0,4.27085436133472e-07,0,1.10107625809383e-06,0,0
"SSU72",5.17203931544991e-05,6.24166738237023e-05,0.000102439289551688,5.97204560467044e-05,6.62717417833184e-05,9.4787744311535e-05,0.000108913024119881,7.75754102458405e-05,9.30412306016105e-05,5.82704644697368e-05,7.01729728280698e-05,0.000123044953219392,0.000104118875252401
"RP5-832C2.5",7.06191829213436e-06,2.26030665457581e-06,2.43151058151776e-06,5.11914817374389e-06,2.98691741017696e-06,5.55661052650623e-06,0,0,6.23836930822601e-06,5.50376775094838e-06,2.06093670794291e-06,9.18912919209893e-06,1.62460850403106e-05
"C1orf233",3.18283813676656e-06,4.24135947506103e-06,1.17916311514015e-06,0,1.28443287198304e-07,8.02132835318367e-07,4.52396570833993e-06,0,1.46588872670377e-06,0,1.14745864874581e-07,0,1.10353107874577e-06
"RP11-345P4.9",8.43398000027341e-06,7.74357154464429e-06,4.35591449567184e-06,0,3.20469543538521e-06,2.25784430924366e-06,1.25391849529781e-05,6.36261834470121e-06,6.09819297451393e-06,3.28882548600867e-06,6.26144304459904e-06,3.32563649517585e-06,5.26328080549591e-06
"MIB2",1.0809496892852e-05,1.74835069291945e-05,1.03855452781688e-05,1.05997880118077e-05,1.27891594421703e-05,1.16753098312253e-05,1.8725974856372e-05,5.53725006309532e-05,1.60174614944621e-05,1.47657400280029e-05,1.51616150651351e-05,2.22044302939695e-05,1.82436323882526e-05
"MMP23B",0,0.000194124528725416,2.92207871042246e-07,0,7.96382765047452e-07,1.27674228104211e-06,4.54318295397756e-06,2.77058232212172e-05,1.30834993828513e-06,4.25719004580517e-06,3.60820187679056e-06,1.03232413326066e-06,8.01327613872062e-06
"CDK11B",2.03233681666109e-05,1.97601413523699e-05,2.224646537719e-05,1.58759642663796e-06,2.27963750516523e-05,2.61774781469275e-05,0,2.14421002317372e-05,1.8708553150584e-05,1.92183685364525e-06,2.07635039647259e-05,2.97310716357735e-05,3.68116765535359e-05
"RP11-345P4.10",0,9.60835942643475e-08,4.96343523596432e-07,0,2.66283720199104e-07,0,0,0,2.84003702681435e-07,0,2.10974632513655e-07,0,0
"SLC35E2B",5.47159410312325e-05,2.75899984932702e-05,3.55160982430036e-05,0.000102703680690378,1.27430219477298e-05,9.23149763855335e-06,6.53082549634274e-06,2.3052712220275e-05,1.62224459487355e-05,1.40821887886359e-05,1.70761927740603e-05,2.92536852589042e-05,1.56150407928467e-05
"RP11-345P4.7",0,4.29556954956658e-07,4.77743310612279e-07,0,3.04856174286566e-08,0,0,0,2.06858620986105e-08,0,6.68966663250477e-08,4.97602303301542e-07,0
"CDK11A",2.13893954720934e-05,1.08409116154927e-05,1.65095877613617e-05,0,1.21124625501545e-05,1.87944580372316e-05,3.27788279158616e-05,2.57140293782444e-05,8.31672844064848e-06,3.17111006072058e-06,1.29661617213037e-05,2.62508402596423e-05,3.89899684635069e-05
"SLC35E2",0,5.01197134335727e-07,2.4314130349176e-06,0,1.08737687137653e-06,5.1094282749325e-07,0,0,1.01372012008576e-06,5.67271605106352e-07,5.89438843926307e-07,4.36729408840246e-06,0
"NADK",8.22322572678712e-06,1.23855465422744e-05,1.4353447607551e-05,1.21542371201421e-05,2.1008756083763e-05,4.66688142722345e-05,0,0,1.03720630539374e-05,4.56248175047649e-06,1.33362408717076e-05,9.63237503837032e-06,4.05348451713423e-06
"GNB1",4.58626741180175e-05,6.71452191319017e-05,3.85287450641492e-05,3.80630275494038e-05,8.86402565699853e-05,6.63211084473e-05,2.49032313312492e-05,2.70748306770921e-05,3.99396933441187e-05,9.15570832694435e-06,4.60762156282899e-05,6.69333159403156e-05,4.38973310381542e-05
"RP1-140A9.1",0,0,9.37246638713783e-07,0,1.6292230581573e-07,0,0,0,3.70642247090774e-07,0,2.84940738256837e-07,0,1.86800316066135e-06
"CALML6",0,5.9974928081065e-08,4.71548720211746e-08,0,7.36734379186723e-08,0,0,0,2.00557437363706e-08,0,7.50015526741978e-07,0,0
"TMEM52",0,1.79784277530378e-07,6.46288578353432e-06,0,2.99050760906035e-07,5.18267856833533e-07,0,0,1.02173082094596e-06,4.20153458426875e-06,1.49970035727743e-06,8.95742047317234e-07,0
"GABRD",0,1.56578418398583e-06,2.25288207039635e-06,9.19033177097693e-05,5.19533931231522e-06,2.21699012552598e-07,0,0,1.69640864141596e-07,0,2.50855869280435e-05,2.59783242058491e-07,0
"PRKCZ",7.51378247470133e-06,2.26567648985925e-06,1.26976881982197e-05,0,1.49864787466476e-06,1.13543200436911e-06,9.42063118228921e-06,0,1.78922205122231e-05,2.55248867401585e-06,1.97944584358303e-06,1.76858614814485e-05,8.15881036387441e-06
"RP11-181G12.2",0,4.89966610735345e-08,1.39399135159276e-07,0,5.48158473285622e-08,5.22826609783131e-07,0,0,2.34516478295911e-07,0,1.66081832323496e-07,0,0
"FAAP20",9.24758653639024e-05,0.00010097564369151,9.74221679269318e-05,0.000222195071381143,9.28109786597013e-05,9.19043734311829e-05,4.58233021256023e-05,0.000118807481386476,0.000108314276035754,4.28543263375885e-05,0.000103834383595823,8.31030872072164e-05,0.00011883059009623
"SKI",8.63118494641492e-06,6.7147962012045e-05,4.47459857571079e-06,0,4.78559276931571e-05,3.27052867364109e-05,6.78443818163542e-05,2.2345259141095e-05,2.85224446523337e-05,2.9193269266063e-06,3.89507975195351e-05,2.44181957482459e-05,4.67273742113955e-05
"MORN1",2.02308338138156e-06,3.25161961938885e-06,5.53844221313427e-06,5.11914817374389e-06,1.74052470767729e-06,1.36187208391736e-06,5.06880908330588e-06,5.41802794618815e-06,9.6137846190166e-06,5.64086736142849e-07,4.35775000258859e-06,2.35356073978802e-06,1.00284808857154e-06
"RER1",5.46533345292729e-05,0.00010437711751862,0.000144665084292093,9.30589708462333e-05,8.7299348047217e-05,0.00010156018873479,0.000108565111518577,6.73391355464095e-05,9.55826847243362e-05,6.37352768500496e-05,9.13154619562379e-05,0.000116521301779117,8.94524451006118e-05
"PEX10",1.21514458295737e-05,1.6370699448803e-05,2.48825042001624e-05,0,1.90072620558499e-05,8.63914673132024e-06,0,1.38245421785336e-05,2.67082250399848e-05,8.42151293685583e-06,1.75725367989863e-05,1.1796158410749e-05,6.73283753328637e-06
"PLCH2",9.8720509531752e-06,1.21136613654226e-07,1.16736397652583e-07,0,9.57292648905002e-08,0,2.46603970741902e-05,0,8.5264495036805e-06,0,1.82137991099564e-07,1.89619545004415e-06,1.13681362567668e-05
"PANK4",1.32449453977126e-06,5.19741882893573e-06,5.13795954099988e-06,0,4.20208336734098e-06,1.07751800918067e-06,0,0,2.97669709095491e-06,1.54670823085533e-06,8.61666334947286e-06,6.63254883545708e-07,3.02064647682916e-06
"HES5",0,8.58086261695716e-07,1.35812946796267e-08,0,2.04296312558651e-07,0,0,0,0,6.05170455336302e-07,3.14470734831898e-07,0,0
"RP3-395M20.12",2.22705963464495e-05,2.77384327654522e-06,1.38864233481114e-05,0,4.83942107359331e-06,1.38612740191678e-05,2.69782490709905e-05,3.84712400289816e-05,3.85454122343252e-06,1.00977702697094e-05,3.19106215020849e-05,2.45907330332377e-05,1.72322106806651e-05
"RP3-395M20.8",0,4.56331239210269e-07,3.37612385192969e-06,0,3.83582010454694e-06,4.80425384205763e-06,6.77414984419455e-06,0,2.06302678734267e-06,3.97687185087577e-06,3.5952435744425e-07,4.60774198946789e-06,1.01564553042803e-05
"TNFRSF14",0.000104908676951146,4.19325342498457e-05,2.55001462343777e-05,6.19317856992507e-05,6.94881711552313e-05,7.2974158341584e-05,6.987974126926e-05,0.000135036850565307,3.34511087164052e-05,3.04935836720219e-05,2.92656407438798e-05,0.000110573797497732,7.15914375562829e-05
"RP3-395M20.9",2.01865234769268e-06,0,1.99969635483047e-07,0,1.21757546685534e-07,2.5831383063912e-07,0,0,1.56531330057628e-07,1.64380463184694e-07,0,4.72064631312802e-07,0
"FAM213B",1.18574198769589e-05,4.09947240384394e-06,2.62153180905549e-05,4.04422767384113e-06,2.1153712107339e-05,4.62918682340725e-06,0,0,1.65906368289128e-05,6.25450352025279e-06,1.04027084827871e-05,1.01834202467703e-05,6.70010201211754e-06
"MMEL1",8.19044420874166e-07,1.7606463380426e-07,2.16450294983097e-05,0,4.10209982007919e-06,2.37751849817324e-06,0,0,1.26527542074204e-05,1.39722792444238e-06,2.59934160570961e-06,2.36216644193324e-06,0
"TTC34",4.69960147379502e-07,5.27548253256081e-08,3.98811526121302e-07,0,1.90849822989945e-07,1.59422507907356e-07,0,0,1.54567093404164e-06,1.32168663074322e-06,2.13790148720979e-07,0,9.9770527786092e-07
"LINC00982",0,2.29377305586458e-07,5.05388781628175e-08,0,4.07249815447289e-06,0,0,0,0,0,6.56108027474352e-06,0,0
"PRDM16",0,3.0809401501109e-07,2.96570309115498e-08,0,6.93191532289516e-06,0,1.25391849529781e-05,0,2.59130727035041e-07,0,1.40090056438463e-05,0,0
"ARHGEF16",1.15413468751803e-06,1.63893103673205e-07,8.7825473918204e-06,0,1.8254851445791e-07,3.72325446973407e-07,0,0,6.18372803680841e-06,6.88157205491553e-07,1.46867734012721e-06,0,5.66300477900973e-07
"MEGF6",2.44571876727329e-06,4.36609010978064e-05,1.42277070494871e-06,0,1.3334475752116e-05,1.58362906291866e-06,0,6.60969112913354e-06,6.2605913766487e-06,7.84178437924167e-07,5.26371509360311e-07,1.86429393918246e-06,4.91130844665737e-06
"RP11-46F15.2",0,0,2.5319667406769e-07,0,0,4.55784359303926e-07,0,0,6.91528881842056e-08,0,1.43602439518243e-07,0,0
"TPRG1L",9.07734487879674e-06,1.63066159519883e-05,6.84578943222685e-06,0,1.38998644114487e-05,8.33003931632159e-06,0,7.01734688149105e-06,1.32761221879512e-05,2.04387495804175e-06,1.3636982567464e-05,9.26926290749915e-06,6.37652118572229e-06
"WRAP73",3.25636545967309e-05,2.00945005737335e-05,1.49936291404355e-05,7.26116214922329e-06,2.2401094300531e-05,9.34852064302671e-06,5.62437291703217e-05,9.39601816764557e-06,1.66996218311089e-05,1.11191792167742e-05,1.87261566037675e-05,2.08862837855228e-05,1.79054579914266e-05
"TP73",0,2.91994609724864e-07,7.11157885016406e-07,6.70674460038185e-06,1.14504804507092e-07,0,0,0,3.19715031149857e-06,2.71992979147438e-06,1.8990522009239e-07,0,0
"TP73-AS1",6.62298080398405e-06,1.6411825121982e-05,3.00414428508601e-06,0,7.39560784863862e-06,4.12564441463015e-06,3.54605115685528e-05,9.80940329399763e-06,1.13295926910122e-05,4.33266740235359e-07,1.20040130031714e-05,8.38200024757562e-06,3.63896383838322e-06
"SMIM1",3.63265667696915e-06,2.92070646014328e-06,2.38540405893211e-05,1.58759642663796e-06,6.35266673805396e-07,9.61876102390742e-06,0,0,1.17840340326228e-05,6.5687133719287e-06,3.52691757076024e-06,4.12532684247816e-06,3.86181903281615e-06
"LRRC47",3.45566218975605e-05,2.90529388128007e-05,2.74934320082653e-05,1.31689921709063e-05,2.83551133859781e-05,1.28603572577843e-05,6.37734766110775e-06,2.43093216975934e-05,3.44607120132699e-05,1.5356663137252e-05,3.73813325248008e-05,3.43955337332906e-05,1.68207327443555e-05
"CEP104",8.60821336374634e-06,1.89237211925583e-05,1.53605000112726e-05,0,2.19257307239276e-05,1.07572000468085e-05,1.50387247161441e-05,0,2.56196220710525e-05,8.75183884233731e-06,1.62227704815204e-05,1.29701190318668e-05,2.01477400458041e-05
"DFFB",2.74419944841591e-06,4.11540225823799e-06,1.97137896020464e-06,8.54022970468224e-06,3.64959415779042e-06,1.18445000983322e-06,0,0,1.21741468457136e-06,8.93511577078846e-07,1.67490735759735e-06,3.27427082831145e-06,5.66300477900973e-07
"C1orf174",1.16616549824222e-05,2.49927320811851e-05,1.96797664278669e-05,3.31630243654572e-05,1.93861973119729e-05,1.8101848043446e-05,1.16252034410602e-05,5.69081314397016e-05,2.43145975173992e-05,4.65039084075838e-06,2.20094601871367e-05,1.17418154694169e-05,2.72970630004444e-05
"LINC01134",0,0,4.83654276819599e-07,0,2.70700475297586e-07,0,0,0,1.25072977312344e-07,0,1.68436626813999e-07,0,0
"AJAP1",0,4.64466902223579e-07,3.97168342749864e-07,0,0,0,0,0,8.91876079170056e-08,1.29822921535026e-05,1.60205710955631e-06,0,0
"RP11-154H17.1",0,0,0,0,0,0,0,0,0,0,1.58608231798952e-07,0,0
"NPHP4",0,3.43315019880704e-06,1.93320181371732e-06,0,3.66014062321522e-06,2.33122838215715e-06,0,0,3.17914437456819e-06,2.73751351647299e-07,2.90027341455814e-06,7.17570014051346e-06,3.04833745540111e-06
"KCNAB2",1.53447515622099e-05,4.54498480717066e-06,1.42964344207219e-06,2.93926955340086e-05,3.73344076321797e-06,4.38012035321739e-05,3.72682161877515e-05,8.8070601445859e-05,1.2022839151296e-06,9.47477008590048e-07,1.40075204764357e-06,4.68081499854427e-05,5.27358740820938e-05
"RPL22",0.00172696933192233,0.00111172262040553,0.00140768488826412,0.00191661321398179,0.00122706508744649,0.00115302673745812,0.00103010825193798,0.000744885040412647,0.00149327345530304,0.000452646564392241,0.00129087027069741,0.00173284193383288,0.00115480592200991
"RP1-120G22.11",0,2.38913129182636e-07,7.67936491595088e-08,0,2.93178982807897e-08,0,0,0,2.71069917787694e-07,0,0,0,0
"RNF207",1.90084914390991e-06,1.12965064238958e-05,1.01177875824269e-05,3.88310306532156e-06,3.92454253900073e-06,3.52023931185634e-07,0,0,4.46645821866839e-06,1.13522624977748e-06,3.04644103872791e-06,7.85230928630491e-06,2.46505877273528e-06
"ICMT",9.68884559068239e-06,3.37636938397193e-05,1.69717723667992e-05,2.63452018695798e-05,3.2372839353469e-05,1.62530589979843e-05,1.81872537546103e-05,2.75788261285385e-05,1.81879456632475e-05,2.18122454214405e-06,3.1950262381125e-05,1.72065981473217e-05,7.41866637460273e-06
"LINC00337",0,0,7.593664471038e-08,0,0,0,0,0,0,0,0,0,0
"GPR153",0,1.32770951983073e-05,7.06355719143462e-07,0,3.80455852136269e-07,1.00923864822529e-06,0,0,4.1944840235394e-07,0,1.78995394083798e-06,0,7.93444246259704e-07
"ACOT7",2.03655172713974e-05,4.90404895387752e-06,1.91394753061353e-05,2.52338633513522e-05,8.58970734102842e-06,2.29807414329022e-05,1.50503394247602e-05,4.0642971814099e-06,7.44944506099786e-06,1.12503104764315e-06,5.62121254849445e-06,5.24367740228477e-06,7.05191985903003e-06
"RP1-202O8.3",4.98555052898589e-06,1.92025834244895e-07,1.24889982171317e-06,0,6.6469953523934e-07,9.49278168880383e-08,0,0,1.31609761919197e-06,0,1.25119472048517e-06,0,0
"HES2",0,0,2.13065829336265e-06,0,4.19961342438802e-07,3.85065409270697e-07,0,0,8.63481478494522e-07,0,3.29681343200916e-07,0,4.54349671141708e-07
"ESPN",2.40194076814066e-06,5.88965611475877e-07,2.05142851261087e-06,0,1.69892851002725e-07,4.41791036847461e-07,0,0,1.02949250693333e-05,2.75346923356082e-07,1.52011016742284e-07,2.32254594136882e-06,0
"TNFRSF25",1.05476497470536e-05,4.60860970879906e-07,1.3482366595952e-06,2.37550179437613e-05,5.97485458758396e-06,2.1024911449554e-06,0,5.94650523887112e-06,1.69773244563031e-06,2.75346923356082e-07,4.62576548594402e-07,5.46895148870468e-05,1.27910880622233e-05
"PLEKHG5",0,1.31971105917782e-06,2.95207450059639e-07,0,7.44494077894468e-06,1.10806699701206e-06,0,0,2.95786357859158e-06,2.14184726187317e-07,4.07596350317856e-07,0,4.88867709949857e-06
"NOL9",2.17895482100738e-05,1.6897122727379e-05,8.31509930503428e-06,0,1.60853875699055e-05,7.81854817761753e-06,4.1764525187575e-05,4.02269352444507e-05,1.7328825982124e-05,2.74596107247912e-06,9.20799581619743e-06,1.21238830913701e-05,1.21947426682002e-05
"TAS1R1",0,0,6.77864812606984e-09,0,9.55271580779134e-08,0,0,0,1.41615458516867e-07,0,0,0,0
