gene,CID4471,CID4535,CID4067,CID4463,CID3941,CID3948,CID4461,pooled_reference_log2ratio,pooled_reference_mean_cp10k,reference_direction_agrees,both_reference_abs_log2ratio_ge_0_5
KIF9-AS1,-0.18581080531130428,0.0,-0.44305805380152763,0.0,-0.3892079906024805,0.0,0.0,-0.12034152960739856,0.004349607801628111,False,False
KIF9,0.35525026383624686,-1.166123778306656,0.42037775932211907,0.8054641376072288,-0.7248545491333789,0.02259822572761635,0.0,-0.056089483638609494,0.12053165075166192,False,False
KLHL18,-0.02259321973386345,-0.11085559637479275,0.4441726004949848,1.5368444049596954,-0.9135040264256352,-0.29686670165036344,0.0,-0.055615443411983934,0.09451442424870578,True,False
RP11-708J19.1,-0.4059484821273494,0.46877228438482305,0.7894482916045403,0.0,-0.34459212154028235,-0.37661322846612694,0.0,-0.09838678568263239,0.08425598162965076,False,False
PTPN23,0.33451764856177063,-0.30368759480956165,0.43389930841577934,-1.059072492430725,0.04136587666191443,-0.023145916915753545,-2.923646531280644,0.1144230818049593,0.08606636704288351,False,False
SCAP,-0.24373472943945215,-0.6014889233222563,0.11808742157780318,0.34162205174150645,0.7466137851979442,-0.6318442235621036,-2.450243420087232,-0.33244256400533023,0.12432575031753887,True,False
ELP6,-0.35723106773572866,0.5074845747886899,0.7447581720653902,-2.7778550864210123,-0.7350547700207548,0.5444875686580158,0.0,-0.15921003406170187,0.1646720430639152,False,False
CSPG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
SMARCC1,-0.37818298986821686,0.49969889227157677,-1.014056645868886,1.4208393710829528,-1.1464017098823251,0.4476298741682379,-3.2643585867811757,-0.1661313176947874,0.3633651591898678,False,False
DHX30,-0.6258002703653629,-0.9616499653965178,0.7567678892796206,-0.8529571929707519,0.6546257972992806,0.26342639853243555,1.1812746335998952,-0.7467290851796335,0.17528567606008566,True,True
MAP4,0.08230493229852795,-0.5238767895028801,-0.12236094995881727,-0.15433065092947656,0.5325897620586009,0.17068727232595768,5.4588748180234745,-0.18009750609306685,0.36503336463432146,False,False
CDC25A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
CAMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
ZNF589,0.30310580905989726,0.0,0.7082866088176856,0.0,0.24596033627323804,-0.8202293423905239,0.0,0.21664494729914188,0.050716236573059986,False,False
NME6,-0.29337957975407636,0.6127335428891897,-0.048310091429077176,0.28718382108188895,2.5138822488829677,0.14069197652212692,0.0,-0.0864723507117041,0.14340712773067055,False,False
SPINK8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
PLXNB1,-0.26992501327395746,0.0,-0.36501206215415466,0.0,0.0,0.0,0.0,-0.17659143559563703,0.006510522577541747,False,False
CCDC51,-0.14687396933004024,0.1269130939257004,0.0,0.0,0.5067153279932559,-0.13612464522662274,0.0,-0.04920732113912295,0.027652829330514973,False,False
TMA7,0.13572026330482534,0.4588789860614169,-0.033030908724468275,0.12089603494120878,0.25648767351415747,-0.04421964264164784,-1.2205402718719107,0.22013093680741616,5.011864039948204,True,False
RP11-24C3.2,0.1105482913547859,0.0,0.0,0.0,0.6482801010436677,0.0,0.0,0.07009696590689854,0.01188839095764866,False,False
ATRIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
ATRIP.1,0.0,0.23917313926835032,0.0,-0.5120231622218544,0.0,-0.11723195616855754,0.0,0.09593606263216754,0.0034379312455006072,False,False
TREX1,0.6051528129241958,0.0,0.918952233490874,0.0,0.530443701326526,-0.3165018434118274,0.0,0.4106223219150873,0.021513731748795648,False,False
SHISA5,0.7920444719120142,0.558874020200314,-0.2214088971650171,-0.4704656669518088,1.5407606888260676,0.03911692280294326,-2.956812988541467,0.7311774234494347,1.5116620251152457,True,True
PFKFB4,0.2799023226774982,-0.5719420807863539,0.0,0.0,0.0,0.0,0.0,-0.050233068469302054,0.018431200323601238,False,False
COL7A1,-0.16089262528652598,0.0,0.0,0.0,0.0,0.0,0.0,-0.11340131834359805,0.016053766338054384,False,False
UQCRC1,0.02270129885032428,0.014641783950938873,0.47659710874613775,-0.2934519994531683,0.370859320479356,-0.06366578735704591,0.0,0.012414638652662374,0.6340274678909463,True,False
SLC26A6,0.6060100723438774,-0.3386595912795592,0.48816948704979946,-1.1046988234320207,1.0483144563030662,-0.2787181187533321,-2.133259344792342,0.17602671242686446,0.0863755706809693,False,False
CELSR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-572O6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
NCKIPSD,0.17609620299767642,-1.0182886325316114,1.0758047076894948,0.0,-0.6732722772696119,-0.2183292848672186,0.0,-0.22961861054730234,0.061999370760543376,False,False
IP6K2,0.485847604895683,-0.20385380572012468,0.4596638907977268,0.7345966949796803,0.23201515847005733,-0.67122869962106,-4.413278238486982,0.2715910301542731,0.3403921055344171,False,False
PRKAR2A,0.4131094068762961,0.9047207685044325,0.5968254026640515,1.4465694117488193,-0.8514310372323965,0.0687758761758244,-3.179402218226597,0.5044208846427206,0.6361133064430475,True,False
PRKAR2A-AS1,0.0,-1.1018711570473037,-0.3108991454890379,0.0,0.0,0.14118736892819395,0.0,-0.5067530909116664,0.02104244260673779,False,False
SLC25A20,-0.45506715020523664,0.9076226281368368,0.8814417377340072,0.7887128164209479,0.9173247977282944,-0.5734323067563977,0.0,-0.05966342907009196,0.11723363453272549,False,False
ARIH2OS,-0.486118389151494,0.13999809761457332,0.5755328353240167,0.0,1.2653571664750727,-0.3242857911429248,0.0,-0.30653673397854075,0.07592333013556027,False,False
ARIH2,0.42101746004528484,-0.8046548411502719,0.46035334507813147,0.2461647680961858,0.3157753911824624,0.006198008091950467,-3.179402218226597,0.20770667711980578,0.5161831127576602,False,False
RP13-131K19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P4HTM,-0.12592955849753348,0.32937425773682305,-0.6218577723031565,-0.6414452103783028,1.1775258607396584,-0.37506953854025843,-3.104520265903504,0.0605650691137487,0.3299436307544297,False,False
WDR6,0.06953942724057305,-0.8023113294638833,0.5768924863441728,1.1309751194201925,1.6101331626590492,-0.8086594351901238,0.0,-0.14873081271594224,0.16488864642210282,False,False
DALRD3,0.6465408271949511,0.373838831015395,0.46199079211883043,1.1345829767414308,0.9892720653252017,-0.18522277238934504,0.0,0.5604355765897939,0.3899498196751281,True,False
NDUFAF3,0.09658963901975377,0.534211246660266,0.09415715804582991,0.27875933583518103,-0.22206202628057825,0.038510977074852584,-4.540959845417603,0.27948970940338436,1.2178505195883478,True,False
IMPDH2,-0.13818060815405808,-0.5980627253873084,0.08743993272985467,-0.23340650891617706,0.6535843801111323,-0.02436487316755874,0.0,-0.3236542953915402,0.7305017770575799,True,False
RP13-131K19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
QRICH1,0.40957034729883507,0.6872425449422787,0.8051260661299741,-0.41458115163072967,-0.11490834800850926,0.23306588385338764,0.0,0.4484616277715998,0.27600297317041994,True,False
QARS,0.10284043024482689,0.17599434252555088,-0.448962189386582,1.4060777891585818,-0.33937678666740406,0.6528706946409567,0.0,0.134213898525609,0.25999035970160284,True,False
USP19,0.02286437962274277,0.7082391644409117,-0.5020065566264301,0.8118382776528618,-0.5844051973583262,0.2642314579965095,0.0,0.28355028654919107,0.02787543166499693,True,False
LAMB2,0.07587604713823617,-0.3292358661240192,-0.1902208607899417,0.0,0.0,0.0,0.0,-0.0577548409890393,0.06858027697438715,False,False
CCDC71,0.34329873878457845,-0.9311782602502113,0.8718666482792521,0.115789154611734,0.0,-0.12010998727533662,0.0,-0.03424829369232892,0.08249720770996224,False,False
KLHDC8B,-0.2666923656107205,-1.9636379777458395,0.0,0.0,0.0,0.09403099365410533,0.0,-1.133126106794768,0.05966674447240269,True,False
CCDC36,-0.04039417056699343,0.0,0.0,0.0,0.0,0.0,0.0,-0.025695421744559712,0.0008985132839797957,False,False
C3orf62,-0.14875111206694003,0.36841428097806456,0.0,0.0,-0.8131913496583497,0.0,0.0,0.10189264293390256,0.024728406539071338,False,False
USP4,0.14904169963438912,0.32307404510645565,0.6075642631621366,0.03958061182866652,0.1410370254751461,0.33714331090094296,0.0,0.16804027833662408,0.3006146510689973,True,False
GPX1,-0.3171553963740396,0.04021383047897892,-0.19151544712318866,-0.6786142004612314,-0.539054390076222,0.04294179074409876,0.0,-0.21606155273837743,1.6956599540931592,False,False
RHOA,0.03718833120070875,0.059067478307471756,0.22410969091196487,0.2564795759097781,0.5253075686472479,-0.2590291489696656,0.9245534691443826,0.036052286042148864,4.361466081719425,True,False
TCTA,0.06602005614695519,-0.1959448772856329,-0.09311102453408375,-0.2588219469425834,-1.6079115171679226,-0.577801502154631,-3.0222855824125188,-0.016712896499200925,0.3672139594674859,False,False
AMT,-0.5112094448615043,-0.9883833689242358,0.4535543522528647,0.0,0.0,0.1063406579242559,0.0,-0.7051945844001861,0.031518227320962613,True,True
NICN1,0.19560917235882505,0.12102815984815724,0.5216686931514035,0.7219673123842261,0.0,0.32134174896137974,0.0,0.16784003895013005,0.03025421822651748,True,False
DAG1,1.103722573998046,0.6963785822390055,-0.6613679459271525,0.0,0.7714110442931642,-0.17374507880534196,0.0,0.9716946879556572,0.07731960869130027,True,True
BSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
APEH,-0.8892695606141836,0.3118774190686009,1.0345784333178478,-0.229074347126562,1.523699514010379,0.0423819773891792,-3.4610605593242494,-0.5481033505780794,0.2742409795374786,False,False
MST1,-0.10215173221542621,-0.6624277358513642,-0.39828663218588,0.0,0.0,-0.14805680600597373,0.0,-0.33385548228427026,0.013018856535088025,True,False
RNF123,0.06650356934406995,0.33885653372140556,-0.5026063851251183,0.0,-0.47576019639012007,0.2616858035625938,0.0,0.18249715638574332,0.025548643957686613,True,False
GMPPB,0.1330993155519399,0.02115611609800967,0.35199355509246644,0.8081886030623092,-1.508374194951208,-0.4129007381140908,0.0,0.09381312729389027,0.2160739670435366,True,False
IP6K1,0.28929275856002734,0.05643466039449464,1.0804983934974888,-0.2850105879545849,0.4272318495400977,-0.09783363542478085,0.0,0.1975113593325009,0.23670454665904228,True,False
CDHR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
FAM212A,0.11277443681982605,0.0,-0.3191875195979309,0.0,1.0453556364978904,-0.4454687925355347,0.0,0.07144365078366803,0.010136501376258348,False,False
UBA7,0.12369673744606832,0.660658868734612,1.154519912166144,0.0,-1.002680529214651,-0.38185488173060994,-3.299141593315661,0.3029302530423151,0.12190319587076076,True,False
TRAIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
MST1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
MON1A,-0.15189201953238668,0.4813848592534794,0.5280933380821031,1.315587567738727,0.0,-0.08671645294049372,0.0,0.08618209900033445,0.03577703745226747,False,False
RBM6,0.48509894358396893,-0.6152496714493315,-0.8068363478281816,2.025156125630759,0.8037487545809358,-0.7988399157625028,-3.738569601989769,0.10204977737454585,0.4052125141410342,False,False
RBM5,-1.0199877434547722,0.5581835729786752,0.7908190883306583,0.1254818076821726,-0.4089820965506243,0.11417539407689047,-2.923646531280644,-0.2418657217463415,0.32949237294148176,False,True
RBM5-AS1,-0.16225900542571403,0.0,-0.32145630755384336,0.0,-0.5844051973583262,0.0,0.0,-0.1047873358274773,0.0037667933062576226,False,False
SEMA3F-AS1,0.0,0.0,0.0,0.0,0.0,0.15051925558657836,0.0,0.0,0.0,False,False
SEMA3F,0.03500560471728278,-1.7790771407829684,0.0,0.0,0.0,0.0,0.0,-0.8532837676364161,0.05267571955385019,False,False
GNAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
SLC38A3,-0.05803696934908244,0.0,0.0,0.0,0.0,0.0,0.0,-0.03700025151897969,0.0012989162102924562,False,False
GNAI2,0.13413553970414685,0.7539820469246118,0.26129960951090847,-0.6098835789686067,0.08449374493183379,-0.023052822425451668,-3.740233232954199,0.26478837097267094,0.890907254976512,True,False
U73166.2,0.3020994811870513,0.0,0.0,0.0,0.0,-0.3102237523114109,0.0,0.19422952960265477,0.007205649228995532,False,False
SEMA3B,-0.09604154351642787,0.0,-0.5438058895836758,0.0,0.0,-0.07924012210840829,0.0,-0.061520322960703734,0.0021782449096594708,False,False
LSMEM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
IFRD2,-0.27414630057261474,0.43471682117672455,0.2792240717780689,1.625106073486547,0.15990978005604142,-0.5102464550592687,0.662684379747643,-0.13949181663837468,0.13819011436245274,False,False
HYAL3,-0.21046569273943588,0.1624045525723089,0.4989404744227189,-0.3245424870980212,0.46822480693598273,-0.11266528274798138,0.0,-0.0726130359607121,0.0072417472558103935,False,False
NAT6,-0.24997654545341902,-0.0857080203273992,-0.46370558026101416,-0.08428113639899089,-0.8497090087482212,0.2453396906553263,0.0,-0.1663813245858405,0.10915577389366433,True,False
HYAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
HYAL2,-0.1265872443395625,0.4085454458020063,0.47477291963701856,0.0,0.0,0.0,1.7602293405156995,0.18923653801612936,0.14125951270930745,False,False
TUSC2,-0.10252489350150318,0.3641496117710565,-0.18824448613126354,-0.5295553511561565,0.21840580393365588,0.14028898825548908,0.0,0.05082088462603171,0.34914678057510196,False,False
RASSF1,0.48197223332463196,1.7439695800402302,0.22410066315889698,0.5080786988405055,0.1718638625194197,0.9288479200529549,1.6036223920054944,0.6921664055539383,0.6237937701706469,True,False
RASSF1-AS1,0.0,0.0,0.0,0.0,0.42961633575461067,0.0,0.0,0.0,0.0,False,False
ZMYND10,0.5014067622564707,0.0,0.0,0.0,0.0,-0.11587858633654775,0.0,0.33739358568361333,0.019147676699946006,False,False
NPRL2,-0.04237918635531958,0.27734615893048636,0.5388007666791552,0.0,-0.9286648959987044,0.5248953157859725,0.0,0.08098832733239417,0.23844898042903923,False,False
CYB561D2,-0.14121547449076957,1.324246082784184,0.5115883425225602,0.09456736945570894,0.3283460295758179,0.61880927339423,-4.042348260703453,0.5406665693978193,0.47271842371127554,False,False
TMEM115,0.25620606193991285,-0.41976328312606564,-0.05022086648823353,0.4511526484932574,-0.4226641917188561,-0.379379276731458,0.0,0.04198981521501356,0.19193313841118925,False,False
CACNA2D2,0.5109145931854143,-0.21573967988488293,0.0,0.0,0.7712295797628513,0.0,0.0,0.2537518142681569,0.01610630914537672,False,False
CYB561D2.1,0.18225833739935232,0.8925189755220664,-0.28449130414094675,0.1842451861053173,-0.2037467125198907,-0.860004322344913,0.0,0.41740312111671457,0.12021893715640158,True,False
C3orf18,0.07143754295811622,0.0,1.1091402773092582,0.0,0.5799586789024076,0.7243656874753404,0.0,0.04336891949616382,0.02867306984528528,False,False
HEMK1,0.057779062643891634,1.8785109928706432,0.9074534030958213,-0.8334836620901331,-0.7702688180260167,0.5024182522955324,0.0,0.9892208575078558,0.07695535224470455,True,False
CISH,0.4512089205696697,0.4595278894636738,-0.17342468408513562,1.9136718361336154,2.0996566166815254,0.5800988977096541,0.0,0.43945115401817675,0.15740390590486927,True,False
MAPKAPK3,0.005540084206962502,0.35953267940375416,-0.248746077581135,-0.702788201307114,0.8473920599185479,-0.5322606987580086,0.0,0.1224879940674097,0.28459981048385885,True,False
RP11-804H8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DOCK3,0.0,0.0,0.0,0.0,-0.7818349633678895,0.0,0.0,0.0,0.0,False,False
MANF,0.3635583002429285,0.07583692691991142,-0.044671403733545306,-1.3889979977482347,-0.5445989536466033,0.6235587397457535,-3.7987517316244976,0.24895245968341076,0.4652887629591409,True,False
RBM15B,1.1072685123688781,0.2044050115768043,-0.7752328816963883,-0.49292016764786384,-0.46575455824026574,0.03410001980163993,-3.062657862722205,0.8404910597547834,0.06999197427165925,True,False
VPRBP,-0.7580401760703388,-1.366008061073902,0.8529583017917339,0.0,0.6365169692342606,-0.06391752527907185,0.0,-1.0367270915576092,0.12852561497416218,True,True
RAD54L2,-0.32476083901688574,0.6001414451130894,0.08538923020597786,-0.755269747032904,1.4446239139088122,0.2252611468580433,0.0,-0.019983859494800377,0.057256194545829836,False,False
TEX264,-0.01973137051530677,-0.056716860557041664,0.3779533924096338,0.9596334037271149,-0.08356573542224123,0.03123158153143731,0.8617907334336588,-0.03828020074589885,0.6288304405345135,True,False
GRM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RRP9,1.2124467372677878,0.2862544683024741,0.38662975484904316,0.10133020478810947,0.0,0.22945758210504294,-3.5895978470591716,0.928677665663728,0.07321257308435393,True,False
PARP3,0.414913112619851,-0.19563842282184538,-0.22390798729187994,0.5324216232650429,0.4589491551454614,0.4668821525693807,0.0,0.25604603320079145,0.06756218169340776,False,False
GPR62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
PCBP4,-1.4079335964232589,-0.6179057539704509,0.8076449379915293,-2.1730666174210316,-0.48628573155224897,-0.38925473801336335,0.0,-1.1148073253909048,0.10105126951829269,True,True
ABHD14B,0.03160977447754841,0.5523950011725127,-0.5924130119959079,-0.11215607502400382,-0.0008293189801951427,-0.655540372283907,0.0,0.11126392508156398,1.2267192370958369,True,False
ABHD14A,-0.6212320245969097,-0.4880218192052135,0.19338122628002585,0.0,0.3928271191973188,-0.46418969042729397,0.0,-0.5139765485944151,0.14979361274707717,True,False
ABHD14A-ACY1,-0.24819146635092973,0.0,0.0,0.0,0.3729938405009894,0.0,0.0,-0.16195358608400806,0.005940055337555524,False,False
ACY1,0.3606682741250924,0.0,0.21194044959423916,2.571041506718348,0.47448930807968054,0.023401861470770953,0.0,0.24947486137269959,0.0309447849333796,False,False
RPL29,-0.5529142382487928,0.14593879477904023,-0.4502326205520405,-0.476657302567562,-0.6620661432429883,-0.4421079318227308,-0.3156908916123547,-0.33323140251827044,27.125088718690115,False,False
DUSP7,-0.2558293173197309,-0.09820312512517022,-0.2842119447997565,0.0,-0.6562065696904087,0.17155252940792862,0.0,-0.20803358620017479,0.018256075088053308,True,False
POC1A,-0.19768875472095912,0.7880987218757014,0.7253721212073998,0.6857608972526754,0.0,-0.17073232434035576,0.0,0.26382914559568904,0.026775774210779667,False,False
ALAS1,-0.3687593510011005,0.5485210213713627,1.1765946476586897,-0.5398725325924747,-0.24856006231754105,0.028375347898990003,-3.1885406796096594,-0.05335339560844808,0.10705120451638374,False,False
TLR9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
TWF2,0.25464426080340047,0.8017564972860609,0.6792932268181189,0.2780998163129237,1.0201983277897124,-0.16875794005112915,-3.894526534301239,0.39229169523584523,0.621872708008868,True,False
RP5-1157M23.2,-0.17931199553312976,0.0,0.0,0.0,0.49348030336790605,-0.14883187591599997,0.0,-0.11604094388072236,0.004187836178549233,False,False
PPM1M,0.05719665677384495,1.3381681921442474,0.6591670038291664,0.36019936378930856,1.9621480877808386,-0.38410012394125215,0.0,0.3831091824732582,0.3758438417184216,True,False
WDR82,0.11414765714424979,0.9209900301160128,-0.10672505522622351,-0.34764382515569603,-0.047281070589265735,-0.25742423113237517,0.0,0.24966109040997297,0.4179553154447253,True,False
GLYCTK,-0.33064944645220334,1.1629628317501728,0.09685744486670057,0.010798841889817083,-0.6791857680901805,0.37842099198828383,0.0,0.15583577611595978,0.09199074122919017,False,False
DNAH1,0.26083501967297545,0.0,-0.151759668839174,0.0,0.35900219308331166,-0.1300226766180262,-3.1658286152555184,0.18438409554523114,0.04875288475484871,False,False
BAP1,-0.24723460794706748,-0.7417699884090917,-0.07949082685222922,0.0,0.5600652929669393,0.2831316240070102,-2.7310793308820673,-0.4800111692448739,0.08437364580918834,True,False
PHF7,-0.4745200304407037,0.0,0.3383443560422784,-1.0975913494738838,0.7785075410295564,0.1104193391742025,0.0,-0.3801746739117661,0.06791182612017002,False,False
SEMA3G,-0.4464411875071342,-1.6391702073072227,0.0,0.0,0.0,0.0,5.795698439252058,-1.0042873588116707,0.050297619076023425,True,False
TNNC1,-0.12038784336702654,0.0,0.0,0.0,-0.48203462196524577,0.0,0.0,-0.0773483295717621,0.002753851398873895,False,False
NISCH,0.7987795062565242,0.29506031620886164,-0.6127804158000512,1.8143509084744414,-0.13493034786262326,0.106898562385319,-3.941343157429817,0.6751848482300304,0.2081269220898486,True,False
STAB1,0.28507798946503504,0.4137718258356392,0.0,0.0,0.0,0.0,0.0,0.33183848869941385,0.01830648187650703,True,False
NT5DC2,0.43567507732513394,-1.1764958922742723,0.0,0.0,0.0,0.2176742303484618,0.0,-0.20393312984719564,0.0472763424975094,False,False
SMIM4,0.07205084645327149,-1.5015753373963632,-0.5754636962141378,-0.17171211831901928,-0.6223227410539802,-0.4102457644653187,-2.956812988541467,-0.7205298586125168,0.18010373624402268,False,False
PBRM1,0.03604797932198781,0.6484975255493739,0.6816619810070262,1.397501821771663,0.28169571330071325,-0.12657471863265415,-4.037582432458758,0.2249737238286838,0.36941417043830505,True,False
GNL3,-0.27497702008586344,0.8666350833376606,-0.4729034667204911,0.38582850964362264,-0.8843721455759672,0.2507357134078117,-3.7605372608366587,0.15337755182966437,0.35238013787994793,False,False
GLT8D1,-0.020401458307572236,0.6046438259653033,0.8881954661767104,2.2619904977190424,0.47012605181558353,-0.20102928380343446,1.6540858205548614,0.18118527678993826,0.17859737173760992,False,False
SPCS1,-0.04880175226827909,0.14283418571807616,-0.07056009825313467,-0.8289779266571277,0.18145896939265196,-0.1988501420185036,-0.8827570825723057,0.04497952838125258,2.22394879821245,False,False
NEK4,0.7714116336485463,-0.04845093597383479,-0.4697343698007201,0.0,0.23826622781525017,-0.35979371375247693,0.0,0.4152141704736576,0.08142864890791633,False,False
ITIH3,0.31849273636890213,0.0,0.0,0.0,0.0,0.0,0.0,0.2051797244608518,0.007641497611267847,False,False
ITIH4,-0.11653932997233483,0.0,0.0,0.0,-0.9382463812304173,-0.1705615646395217,0.0,-0.07484012039331049,0.002662215442446895,False,False
RP5-966M1.6,0.0,0.0,0.0,0.0,0.0,0.1135136370061546,0.0,0.0,0.0,False,False
TMEM110-MUSTN1,0.0,0.0,0.0,0.0,0.0,0.0,-2.923646531280644,0.0,0.0,False,False
TMEM110,0.0,-0.1633990616980749,0.4494008209856789,0.07313499878380186,0.0,0.20737178829010025,0.0,-0.06215887518092012,0.0022013446693778427,False,False
SFMBT1,-0.740460826838774,-0.14263181140884612,-0.21844491738716654,-1.2004859616914376,-1.446536158013986,0.04400616756719424,0.0,-0.6115439986651596,0.14485045294133314,True,False
RP11-894J14.5,-0.07164789875036016,0.0,0.0,0.0,0.0,0.0,0.0,-0.04575550025463835,0.0016111792639939778,False,False
RFT1,-0.7597155626520079,0.5647544391680365,0.00835528180703602,-1.3323840811479841,0.62944349907854,0.1448229979196923,0.0,-0.2739953642639341,0.11273980163312022,False,True
PRKCD,0.5493915885374991,0.3206511681181385,0.34850580010647,0.5983100538351761,0.49884081944535646,0.08065061930236854,0.0,0.4726582584596753,0.09258620007552451,True,False
TKT,-0.24934562231867569,0.7910986500275646,0.33624705253292164,0.8126646214127649,-0.5839366660069747,-0.43866650924958334,0.0,-0.022235740079776283,0.7400232354415708,False,False
DCP1A,0.6255723319488977,0.34829945103079935,1.262317307752847,-0.7867745026646055,1.3916388178851824,-0.6351689993091563,0.0,0.5487369423076345,0.47936898484501633,True,False
CACNA1D,0.0,0.0,0.0,0.0,0.0,0.30857479449707365,0.0,0.0,0.0,False,False
CHDH,-0.07509021734060665,-0.6651665082299284,-0.2228440087284432,0.0,0.0,0.0,0.0,-0.3411136222825579,0.021129576387743265,True,False
IL17RB,-0.16286337746347013,0.0,0.0,0.0,0.0,0.0,0.0,-0.10518539931262369,0.0037816305029341663,False,False
ACTR8,1.6569398872709287,0.1090662206443953,-0.5681144407889981,-0.8710131290937171,-0.8432031784308406,-0.060818899645042675,0.0,1.2712835901357908,0.13406395496726925,True,False
SELK,0.20180473820773137,0.845623760642465,0.10212258213690102,-0.05749085164565965,-0.8035726430707243,0.053921664061782046,0.07731148436645649,0.4299756714631911,3.2526077937741746,True,False
CACNA2D3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
WNT5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
ERC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
CCDC66,-0.9043823537317877,0.6458436418417977,-0.34064264272521005,-1.9338356769498943,-1.2662024163372951,-0.40017198444313934,1.2555132143002468,-0.17245371584947314,0.4051216194327787,False,True
FAM208A,0.22725853318750952,0.7831175469934787,-0.23298082845575654,-0.22876613227986456,-0.0033930541424504472,0.18028050274528526,-2.846536914959897,0.37850798985124,0.300028494184831,True,False
ARHGEF3,-0.5568433517741915,0.7458476221121016,0.4906251952889344,-3.145551097135718,0.11824653474650836,0.12071863744555891,-2.8774301995814975,0.006088945053119275,0.5290729608490207,False,True
RP11-157F20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
IL17RD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
HESX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
APPL1,-0.006777081210681409,0.48506689465780983,-0.38574326502770384,-0.12110818862415175,0.5165518409360589,-0.37137551273915914,-2.602421709855925,0.13271199974653805,0.4567573366185188,False,False
DNAH12,0.0,0.0,0.49020421555473775,0.0,0.0,0.0,0.0,0.0,0.0,False,False
PDE12,0.25208239420494616,0.9200420273714071,0.0526836318657326,-1.430316804913087,0.43994709363869083,-0.40048048326279645,0.0,0.5107338207149532,0.12224981307916327,True,False
ARF4,0.1517901906350714,0.0018810501018386202,0.0833505958192005,-0.11497047281280777,-0.39517687777009275,0.19254243439806304,-3.0422914896674205,0.0956040610136057,1.1852612380166376,True,False
ARF4-AS1,-0.33055229247646695,0.0,1.084977474641297,0.0,0.0,0.7946825345665174,0.0,-0.23717988747874513,0.024845314724929585,False,False
DENND6A,-0.26248527622557627,-1.2665258456734616,0.14756574170190892,-1.2532096850340562,-0.8156431776535048,-0.0913560764633544,0.0,-0.5571766276784765,0.17085267982926575,True,False
DENND6A-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-755B10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
SLMAP,0.1686791259285756,0.5529503290519135,0.41000982021550697,-0.7053822716925161,0.42600944340388985,-0.25947856619597276,0.0,0.2589277902512774,0.29371719282248704,True,False
FLNB,-0.03246196507783707,-1.452173453928754,0.8779682900428952,-0.5971405298091259,-0.038816068439541114,-0.5291663795944749,-3.3194895757258296,-0.6644682058472641,0.22075693113759048,True,False
DNASE1L3,-0.15599697784524194,0.0,0.0,0.0,0.0,0.0,0.0,-0.10066626719978501,0.0036134272293524687,False,False
ABHD6,0.5079452645852192,0.3774621662552001,0.07999094509059179,0.0,-0.6034142414221979,-0.38425607165282083,-3.104520265903504,0.4576717904081182,0.03652034586109746,True,False
RPP14,-0.25669323223454565,0.9347743996913939,-0.16814656716374124,-1.0190907959193405,0.7335383390777209,0.14679342837842152,5.095017191393457,0.09402955494260011,0.07781572062857904,False,False
RP11-80H18.3,0.07767938476628758,0.0,-0.253693363418744,1.320668744376814,0.8804727158938385,0.031115569791522264,0.0,0.04741955388420891,0.04827378094577846,False,False
