spot_id,B-cells,CAFs,Cancer Epithelial,Endothelial,Myeloid,NK cells,Normal Epithelial,PVL,Plasmablasts,T cells
CID3948_mix000_depth100,0.0,0.0,0.0,0.0,0.03934480660045076,0.0,0.0,0.0,0.002033294693737896,0.7458553730221287
CID3948_mix000_depth25,0.0,0.0,0.0,0.0,0.06440015535658224,0.0,0.0,0.0,0.00037288277788767067,0.6960080598373335
CID3948_mix001_depth100,0.0,0.0043514421607957045,0.0,0.0,0.07531295225064502,0.0,0.0,0.0,0.001094511507824464,0.7209830437802426
CID3948_mix001_depth25,0.0,0.0,0.0,0.022368899713574572,0.09385632144420383,0.0,0.016045149584529805,0.0,0.0,0.6551621837329894
CID3948_mix002_depth100,0.0,0.32261423132559586,0.0,0.0,0.06228777238997753,0.0,0.0,0.0,0.0,0.3967366478257647
CID3948_mix002_depth25,0.0,0.3310655041553971,0.0,0.0,0.07190448938858165,0.0,0.0,0.0,0.0,0.3615715001454089
CID3948_mix003_depth100,0.0,0.0,0.0,0.033489617453323704,0.006417074344032809,0.0,0.01721278291024956,0.0,0.0,0.8747301582790256
CID3948_mix003_depth25,0.0,0.0,0.0,0.06650358084583138,0.0,0.0,0.04173490076053155,0.0,0.0,0.8120224948755898
CID3948_mix004_depth100,0.0,0.10378417226746273,0.0,0.05015482325327262,0.024529358562369208,0.0,0.0,0.0,0.0,0.7106755060046681
CID3948_mix004_depth25,0.0,0.1184905589916352,0.0,0.06306181782408342,0.008107970895994186,0.0,0.019430141675324874,0.0,0.0,0.664860357637329
CID3948_mix005_depth100,0.0,0.13519480481403515,0.0,0.026365866756093145,0.023042032800446612,0.0,0.0,0.0,0.0,0.6957302170387027
CID3948_mix005_depth25,0.0,0.13251967915976204,0.0,0.06981451245328937,0.007573370633271254,0.0,0.0,0.0,0.0,0.6503209626900346
CID3948_mix006_depth100,0.002413123633978294,0.0,0.0,0.028147359280620884,0.025147426174252092,0.0,0.10691717040816631,0.0,0.0,0.839896499927821
CID3948_mix006_depth25,0.0,0.0013028639903604868,0.0,0.0,0.05774728607839464,0.0,0.15277908478935986,0.0,0.0,0.7570186802328636
CID3948_mix007_depth100,0.0,0.1563007001139025,0.0,0.021476655371769245,0.03858078460528452,0.0,0.0,0.0,0.0,0.7144945685410118
CID3948_mix007_depth25,0.0,0.14787873240482202,0.0,0.006031875414681088,0.06549079124740537,0.0,0.022444191698678652,0.0,0.0,0.6705712761644582
CID3948_mix008_depth100,0.0,0.31609038740481366,0.0,0.0,0.02487688987727127,0.0,0.0,0.0,0.0,0.5252324362471197
CID3948_mix008_depth25,0.0,0.3076531342326162,0.0,0.0,0.04618983078000535,0.0,0.0,0.0,0.0,0.493222361024614
CID3948_mix009_depth100,0.0,0.0,0.0,0.0,0.012104115977627023,0.05895614442281418,0.0,0.0,0.0,0.8250726377649743
CID3948_mix009_depth25,0.0,0.0,0.0,0.0,0.0,0.08189801343506328,0.0,0.0,0.0,0.8109960265987173
CID3948_mix010_depth100,0.0,0.032938029780422096,0.0,0.0,0.007068262044254978,0.04012265566894941,0.0,0.0,0.0,0.8042152361139313
CID3948_mix010_depth25,0.0,0.009122784118193472,0.009654644019172473,0.0,0.0,0.07843503323320102,0.0,0.0,0.0,0.7857898746661397
CID3948_mix011_depth100,0.0,0.4325537421119222,0.0,0.0,0.04396222804180428,0.0,0.0,0.0,0.0,0.37992479563082526
