"","B-cells","CAFs","Cancer Epithelial","Endothelial","Myeloid","NK cells","Normal Epithelial","Plasmablasts","PVL","T cells"
"CID3948_mix005_depth100",0.0268681697321429,0.182160186270548,0.000160667226083214,0.0168180640802441,0.00445088028458672,0.000171175134199672,0.000133634551005918,0.00336425426061565,0.0389132430291621,0.726959725431412
"CID3948_mix005_depth25",0.0912912464556508,0.16936312755249,8.93863609582771e-05,0.00531391538661734,8.93863609582761e-05,0.000103669066582097,0.0314527147924335,8.93863609750689e-05,0.0290549697924346,0.6731521978709
"CID3948_mix006_depth100",0.0443065761701401,0.00010059064869914,0.00010059064876245,0.00010059064876245,0.0349846930719915,0.0185125271239549,0.000100590648763253,0.00814487598326601,0.00010059064890237,0.893548374406758
"CID3948_mix006_depth25",0.000223162085505181,9.95905253929488e-05,9.95905253831063e-05,9.95905253831018e-05,0.0409057881523521,0.00025966007705513,0.00386645627807801,0.0110362396185585,9.95905253830771e-05,0.943310331686909
"CID3948_mix007_depth100",0.0232209300240724,0.166123226283723,0.00226016213088278,9.56329762542638e-05,0.0336518155779567,0.000161392128484339,9.56329762542636e-05,0.00610359119323288,9.56329762542597e-05,0.768191983732885
"CID3948_mix007_depth25",0.000178273724951093,0.151997242855942,0.0235255013693458,0.00013831694993263,0.0390631124529805,0.000213104140553662,0.0196477374965501,0.00860267802812467,0.000138316949932628,0.756495716031687
"CID3948_mix008_depth100",0.0115548267908815,0.42005310318252,0.0410776709885193,0.0157675963765084,0.0166992869199601,0.000127419044720222,0.00628462800688995,0.00362245315071448,0.000155208578386223,0.484657806960899
"CID3948_mix008_depth25",0.000128118460985166,0.428999691260146,0.0305214814445321,0.000128118460985165,0.0168596649080699,0.000128118460985163,0.0479537929022236,0.00487338423810178,0.000128118460985169,0.470279511402986
"CID3948_mix009_depth100",0.0520886505484815,6.54067145897993e-05,6.54067152300512e-05,6.54067152300512e-05,0.00458692694657634,0.151724257452057,6.5406715230052e-05,0.00968400912227731,6.54067152459261e-05,0.781589122355082
"CID3948_mix009_depth25",0.0851394552812314,8.9292565490734e-05,8.92925655510988e-05,8.92925655510955e-05,8.92925655510961e-05,0.190047264992204,8.92925655510977e-05,0.00761622479777114,8.92925655510956e-05,0.716661299535548
"CID3948_mix010_depth100",0.0686009850334678,0.010843780422025,6.31452276989789e-05,6.31452276989877e-05,0.00237361420115634,0.000719217167370796,6.31452276989872e-05,0.00834745893339694,0.0406979702699115,0.868227538289575
"CID3948_mix010_depth25",0.0915381674817128,0.00357370625167167,0.000106921199880887,8.8406283649294e-05,8.84062836492942e-05,0.142518478215674,0.000415368491552281,0.00664893935832517,0.0509072796253815,0.704114326808503
"CID3948_mix011_depth100",0.0143707034309029,0.448052057966336,0.0423076462137894,0.00414335765793716,0.00235765931742069,8.78862587225048e-05,8.7886258728631e-05,0.00400040032335513,0.0308998770504231,0.453692525522385
"CID3948_mix011_depth25",0.0296600422746733,0.440322666217847,0.0120213580134775,0.0241011658863851,0.000125453989190207,0.0127667323088942,0.0223938108195848,0.00316660037850888,0.0207487509296972,0.434693419181741
"CID3948_mix012_depth100",0.0788365159538648,9.35777802231043e-05,9.35777802818667e-05,9.35777802818717e-05,9.35777802818726e-05,9.35777802818634e-05,9.35777802818715e-05,0.00282586242562271,9.35777802099842e-05,0.91768257715867
"CID3948_mix012_depth25",0.121274496799026,8.82292606565478e-05,8.82292606538504e-05,8.82292606538571e-05,8.82292606538512e-05,0.000136515549767722,0.00189324213734153,8.82292606484459e-05,8.82292606511127e-05,0.876166369949948
"CID3948_mix013_depth100",0.0144694506465352,0.433662614458117,0.0226083936108486,0.0186383613189875,8.69336931796032e-05,8.69336931824668e-05,8.69336931796039e-05,0.000816825526930939,0.00654804940584288,0.502995503953196
"CID3948_mix013_depth25",0.0331344375762537,0.414697860337952,0.0561172261186181,0.0184085409207457,5.92426833679218e-05,5.9242683367937e-05,0.0279063103899641,5.92426835027152e-05,0.00881425550943798,0.440743641096789
"CID3948_mix014_depth100",5.94417535835658e-05,0.606682802845632,0.0426781386109843,0.0241470280946915,5.94417535844141e-05,5.94417535425966e-05,5.94417535846535e-05,0.000589596008298955,8.97524317911737e-05,0.325574914994307
"CID3948_mix014_depth25",0.0115076003585757,0.589029797660077,0.0980066259604169,0.00530230889520137,4.04985771767774e-05,4.04985771767812e-05,0.00762207376518701,4.04985771838821e-05,0.000101853430467091,0.288308244198537
"CID3948_mix015_depth100",0.0305976453256754,9.26610942017423e-05,9.26610940364078e-05,9.26610940363931e-05,9.26610940363912e-05,0.159295493599875,9.26610940363855e-05,0.00365192077849134,9.26610945356262e-05,0.805898973731076
"CID3948_mix015_depth25",0.0105141612883185,9.02897133726902e-05,9.0289710540977e-05,9.02897105409693e-05,9.02897105409679e-05,0.233622956185061,9.02897105409698e-05,0.006652067332486,9.02897105363255e-05,0.748669076928062
"CID3948_mix016_depth100",8.38661301600477e-05,0.405367251513153,0.0080139802677626,0.013699749824317,8.38661301600481e-05,0.0414133613911729,8.38661301600477e-05,0.00123512891496784,0.00011121719000452,0.529907712508142
"CID3948_mix016_depth25",8.63508779261756e-05,0.406422911869176,9.66384380841588e-05,0.0535839962476541,8.63508779261732e-05,0.0956431219495415,8.63508779261742e-05,0.00250760291967816,0.0128141502521186,0.428672525689969
"CID3948_mix017_depth100",8.44499192497049e-05,0.538850190556848,0.0523006701727401,0.0215422293268816,8.44499192497052e-05,0.0290162147184904,8.44499192497031e-05,0.000552050969952837,0.00303255461780472,0.354452739879534
"CID3948_mix017_depth25",6.18537789492703e-05,0.549819892585033,0.0315423449346687,0.0472799349907636,6.18537789492706e-05,0.0739954841386224,6.18537789492692e-05,0.00141263178420707,0.0206241035907019,0.275140046639155
"CID3948_mix018_depth100",0.0793268510193365,6.13109286498054e-05,6.13109291281395e-05,6.13109291281498e-05,0.0132413323232684,6.80635123008094e-05,6.13109291281403e-05,0.00325188939818481,6.13109293943589e-05,0.903805309101481
"CID3948_mix018_depth25",0.0332533635697323,6.18894338579689e-05,0.000121527488841756,6.18894334326362e-05,6.18894334326782e-05,7.27169889013843e-05,6.18894334326827e-05,0.00127102442701014,6.18894333779736e-05,0.96497192035798
"CID3948_mix019_depth100",0.0592851924600466,0.0162177888053939,8.4845234999802e-05,8.48452349997967e-05,0.0149998450298661,9.17392706818174e-05,8.48452349997983e-05,0.00303682905963371,8.48452350182846e-05,0.90602922443436
"CID3948_mix019_depth25",0.000135727657715467,0.0118410292269921,0.000195127324714808,6.05870595046951e-05,0.0155584784634372,7.04217044462757e-05,6.05870595046947e-05,0.00194236243072835,6.0587059504695e-05,0.970075092013452
"CID3948_mix020_depth100",0.0327653267992953,0.304359432165647,0.000140778711760672,0.00734547455554492,0.0074715568208939,8.24564914719334e-05,0.00488736190555094,0.00172655873634105,0.0329725995995324,0.608248454213962
"CID3948_mix020_depth25",8.39832153993921e-05,0.300107770666197,0.032065961145265,0.00767107714635304,8.39832153993932e-05,8.39832153993861e-05,8.97071678101039e-05,0.000910951525095263,0.0373832276512282,0.621519355051853
"CID3948_mix021_depth100",8.96979200476381e-05,5.77178983150186e-05,9.78194064012743e-05,5.77178983047433e-05,0.0143666529270146,0.134914021504487,5.77178983047477e-05,0.00668985578762146,5.77178983075396e-05,0.843611080861196
"CID3948_mix021_depth25",0.00745624752823284,5.59823154212412e-05,0.000137711890149301,5.59823154363158e-05,0.0228841762952396,0.219056131685743,5.59823154363104e-05,0.00424456846229379,5.59823154345681e-05,0.745997234876613
"CID3948_mix022_depth100",5.5444490897207e-05,0.281025586727183,0.0206226357300337,5.54444908972069e-05,0.00618023118790622,0.0559470423115835,0.016872416048545,0.00390024073588887,0.00259741868980613,0.612743539587259
"CID3948_mix022_depth25",7.90333495568377e-05,0.287996218783594,0.0371278913484697,7.97975645173435e-05,0.0138710450044098,0.119040274273089,0.00108079657264316,0.00226405815855301,0.003188503228773,0.535272381716394
"CID3948_mix023_depth100",7.99915703796856e-05,0.301684126693895,0.0237639049846233,7.99915703796856e-05,0.00493248165084004,0.0537891595794134,0.00618256608084303,0.00359972871735852,0.0362025729120435,0.569685476240224
"CID3948_mix023_depth25",0.00397624916881783,0.309940745000278,0.0355642809695161,8.15347165533928e-05,0.0120817069288085,0.100719291032269,0.000113717232385399,0.00189441754733474,0.0252507139867371,0.5103773434173
"CID3948_mix024_depth100",0.0886088014033468,6.97995998609465e-05,6.97995998787126e-05,6.9799599878708e-05,0.0166357011913258,0.0624222918335236,6.97995998787079e-05,0.0135945006478241,6.97995986426404e-05,0.81838970692584
"CID3948_mix024_depth25",0.118414761174209,0.000102246846142077,0.000102246846145162,0.000102246846145163,0.0433040012522875,0.13876945321015,0.000102246846145157,0.0115618460951058,0.000102246846140975,0.68743870403753
"CID3948_mix025_depth100",0.0183056471934755,0.168131701723675,0.000211815452734218,0.000137813031648171,0.0345691255825052,0.000291145509150685,0.000137813031648171,0.0106362664439431,0.00013781303164817,0.767440858999572
"CID3948_mix025_depth25",0.0446707659755368,0.181789355386894,0.000204053490895572,0.0346104680689645,0.048017886246369,0.0585110151211816,0.000144886249072721,0.00928941932931232,0.000144886249072731,0.622617263882701
"CID3948_mix026_depth100",8.79057127326033e-05,0.476005275478584,0.048881744876914,0.0273286447497423,0.0190637533579752,0.000107566258129302,8.79057127326037e-05,0.00452277435384017,0.00011979240908919,0.423794637090261
"CID3948_mix026_depth25",0.012828650749214,0.486707453107028,0.0486172930913591,0.0362862091974778,0.0200515538587529,0.0149479228343696,9.05208773991962e-05,0.00356509172971148,0.000151988482546625,0.376753316072141
"CID3948_mix027_depth100",0.0117905314136823,9.30481494070636e-05,9.30481476807948e-05,9.30481476808217e-05,9.30481476808182e-05,0.19223595758425,9.30481476808173e-05,0.0133372133600333,9.3048147741284e-05,0.782078008754163
"CID3948_mix027_depth25",0.0549853489968036,6.0411776888369e-05,0.000108395462245204,6.04117763614575e-05,0.0129221605598144,0.0696896530250281,0.0144236498798765,0.0109758517091134,6.04117763603351e-05,0.836713705037509
"CID3948_mix028_depth100",0.00896505401052891,9.33094319235743e-05,9.33094319614734e-05,9.33094319614816e-05,0.00501513650284117,0.136595606157742,9.33094319614789e-05,0.0124772518092474,9.33094320129991e-05,0.836480404359819
"CID3948_mix028_depth25",0.0429996081688949,6.20191984602798e-05,0.000133112399038306,6.20191984660236e-05,0.0309559344995449,0.0337407478787346,0.0127962537620768,0.0105192443459093,6.20191984664541e-05,0.868669041350409
"CID3948_mix029_depth100",8.84538889524001e-05,0.443688203164544,0.0417697373084285,0.00290527431821115,8.84538889506877e-05,9.8117193377745e-05,8.84538889524006e-05,0.00638803532261353,8.84538889524001e-05,0.504796817137017
"CID3948_mix029_depth25",0.00742729730176284,0.468924350697384,0.0622450366327973,0.0075096637180111,8.84555464856012e-05,8.84555464856007e-05,0.0068095330504983,0.00681720283479393,8.84555464856008e-05,0.440001549125295
"CID3948_mix030_depth100",0.0949987526692161,9.35654197096202e-05,9.35654206869291e-05,9.35654206869411e-05,0.0128078356319962,0.145586796268888,9.35654206869314e-05,0.00148590520002443,9.35654206825123e-05,0.744652883127423
"CID3948_mix030_depth25",0.00013688146895997,6.59808458869977e-05,6.59808469205273e-05,6.59808469205001e-05,0.0499016279892009,0.000209660780459488,6.59808469205e-05,0.00539211032606771,6.59808469099531e-05,0.944029815201753
"CID3948_mix031_depth100",0.0333389493635876,0.154356905652618,9.12133934456651e-05,9.12133934456685e-05,0.0336498077165468,0.000163329861200376,9.12133934456685e-05,0.00171346001353274,9.12133934456666e-05,0.776412693818731
"CID3948_mix031_depth25",0.000168632434643394,0.150133520260145,0.000160086796219675,0.000137027201787837,0.0374659406210051,0.000259645106682018,0.000137027201787833,0.00408661770458052,0.000137027201787836,0.80731447547136
"CID3948_mix032_depth100",0.0102674010943035,0.433734380730776,0.0100050510602914,0.0251449147614863,0.0134154621260457,9.63618591527646e-05,8.93638194968163e-05,0.00130903962573391,8.93638194968158e-05,0.505848661103217
"CID3948_mix032_depth25",9.48580256916461e-05,0.440483307304153,0.00765846691425818,0.0267627011097172,0.0105259060837715,9.48580256916382e-05,9.48580256916473e-05,0.00286062166231105,0.000142058914541522,0.511282363934173
"CID3948_mix033_depth100",0.0648365935544385,8.58100736871427e-05,8.58100740644555e-05,8.58100740644583e-05,0.00596375248383957,0.111580601779709,8.58100740644643e-05,0.001638236924837,8.58100739939287e-05,0.815551764887301
"CID3948_mix033_depth25",0.0967983598247273,5.77609622144536e-05,0.000220001430606899,5.77609624551131e-05,5.77609624551121e-05,0.000232760908898453,0.013638166980098,0.00366043571167528,5.77609624520985e-05,0.885219231294417
"CID3948_mix034_depth100",0.0715713011519065,0.074099189809901,0.000124337872656718,8.38930866422922e-05,0.00330192686778708,0.0452161311163265,8.38930866422884e-05,0.00148828994326419,8.38930866365597e-05,0.803947143978237
"CID3948_mix034_depth25",0.0847946607660437,0.0727561963735741,0.004542835008291,6.22148407413285e-05,5.85325184793363e-05,0.000250640165414485,0.0181074163988929,0.00456194877361982,5.85325184793385e-05,0.814807022636464
"CID3948_mix035_depth100",0.017306795713757,0.497354466000317,0.0605158808548454,0.0102942158402785,7.78328495672941e-05,9.66371154822421e-05,5.73433814497359e-05,0.000335268148378549,0.00010309336143523,0.413858466734489
"CID3948_mix035_depth25",0.011521226709459,0.483775668423591,0.0641898991986746,0.0319115041026672,5.72227423958957e-05,0.00260732881996506,0.0211403949710998,0.00160536992766412,0.000186887025113578,0.38300449807937
"CID3948_mix036_depth100",0.069604905259017,9.47703246123465e-05,9.47703258232797e-05,9.47703258243237e-05,9.47703258232833e-05,0.23317601369368,9.47703258232825e-05,0.0179161566102035,9.47703265632625e-05,0.67873430248263
"CID3948_mix036_depth25",0.111219552675845,8.7213403452606e-05,8.72133991192936e-05,8.72133991193517e-05,8.72133991192966e-05,0.132639213629299,8.72133991192971e-05,0.0176634320568128,8.72133991062341e-05,0.737954521239008
"CID3948_mix037_depth100",0.0106627625387373,0.386333069053844,0.00511852692023969,0.006216518149398,0.00135235047932055,0.0640288978252365,8.38937171035191e-05,0.00798018021345134,9.62542209649042e-05,0.518127546881704
"CID3948_mix037_depth25",0.0229757229699992,0.357995990719296,9.9873223365314e-05,8.81285357165933e-05,0.0217805920562744,0.0281440634804762,0.000138853892695415,0.00902484073376866,0.0174308355600807,0.542321098828328
"CID3948_mix038_depth100",0.0108836727510635,0.391224880418485,0.0157259938241375,0.00567086587984672,0.00133747573336324,0.0578629949877181,8.55112184231571e-05,0.00769449184557588,0.00253835816234791,0.506975755179039
"CID3948_mix038_depth25",0.0247787821375767,0.355624617166763,0.000204576698940675,0.00013607579728449,0.0221892008082337,0.0229531104332587,0.000127690286805684,0.00899320672730448,0.0260351446324477,0.538957595311385
"CID3948_mix039_depth100",0.124784513791368,9.11853367686956e-05,9.11853334899457e-05,9.11853334899469e-05,9.11853334899471e-05,0.181586360246548,9.11853334899472e-05,0.0131496347309757,9.11853334169979e-05,0.679932379226962
"CID3948_mix039_depth25",0.118355924327596,8.7769190462297e-05,0.00010902049944708,8.7769190747857e-05,8.77691907478559e-05,0.198144725575675,8.77691907478572e-05,0.00790854025347116,8.77691907438362e-05,0.675042943390361
"CID3948_mix040_depth100",0.0736716943370761,0.297923658751831,0.0240699590399004,8.54262955276942e-05,8.54262955276934e-05,0.0883568567092837,0.0116733012038633,0.00800753401782573,0.00681940813875804,0.489306735210407
"CID3948_mix040_depth25",0.0714689341434171,0.311399093218374,0.0470061858772244,0.000118296784385753,0.000118296784385751,0.0950930210838589,0.0278219241949174,0.00525764304006004,0.000118296784385751,0.441598308088991
"CID3948_mix041_depth100",0.0609858711534354,0.414594936544304,0.0487958693671876,8.38780706590523e-05,8.38780706590527e-05,0.0696647603029509,0.00301291819154016,0.006197630337302,0.010603526979814,0.385976730982148
"CID3948_mix041_depth25",0.0542486536763807,0.422731002887975,0.0650260255069805,8.34359112398215e-05,8.3435911239822e-05,0.0768289088108152,0.000101861395856126,0.0042183219994493,0.00539127121209473,0.371287082687968
"CID3948_mix042_depth100",0.134590941926114,8.86029786433725e-05,8.86029786147812e-05,8.86029786147799e-05,0.0154330452989078,0.213753690336636,8.86029786147789e-05,0.0109040928929534,8.86029802087883e-05,0.624875214650691
"CID3948_mix042_depth25",0.152528496744913,8.32950206029912e-05,8.3295020595715e-05,8.32950205957011e-05,0.0273751811538412,0.156295482791508,8.32950205957141e-05,0.00879765236105623,8.32950205992111e-05,0.654586711845692
"CID3948_mix043_depth100",0.116063941158238,8.95756450578488e-05,8.95756449972421e-05,8.95756449972388e-05,0.0235850565277626,0.173649016266822,8.95756449972373e-05,0.0104926439410012,8.95756449700201e-05,0.675761463881156
"CID3948_mix043_depth25",0.147248767055349,8.4711151492231e-05,8.47111514740279e-05,8.47111514740203e-05,0.0347706520865582,0.1232123958118,0.00192994245098763,0.00823367569059262,8.47111514707478e-05,0.684265722298802
"CID3948_mix044_depth100",0.093968541618571,0.025846116938085,0.000126901768493774,0.000126901768493773,0.0269889595919872,0.136457951818817,0.000126901768493772,0.0098192574608757,0.00848954906704091,0.698048918199142
"CID3948_mix044_depth25",0.121419521717475,0.0189715928502164,0.000130543870933818,0.0001210852699765,0.0356511120101806,0.0893411489281956,0.00488722281903772,0.00782597085743409,0.013742946888402,0.707908854788148
"CID3948_mix045_depth100",0.147758547263629,6.04966848674669e-05,6.04966791998446e-05,6.04966791998431e-05,6.04966791998495e-05,0.295353454069223,6.04966791998489e-05,0.00551323360258549,6.04966797482146e-05,0.551011784983148
"CID3948_mix045_depth25",0.167457847624103,8.39347643034072e-05,8.39347635848884e-05,8.39347635848805e-05,9.03593660767939e-05,0.215380661021038,8.39347635848847e-05,0.0023245793819994,8.39347634242756e-05,0.614326878788301
"CID3948_mix046_depth100",0.065477401088043,0.121270644633884,0.000166963000637036,0.00573378099636551,0.0376055466059848,0.177378630381372,0.00011841273951662,0.00482419032663102,0.000118412739514107,0.587306017488052
"CID3948_mix046_depth25",0.0877075393683273,0.114159549689283,0.000143397391419696,0.00525194553839959,0.0363038006157196,0.124356843920549,0.000120482510704155,0.00240225239896397,0.000120482510704148,0.629433706055929
"CID3948_mix047_depth100",0.058530883180199,0.38605627205534,0.0350742336577877,8.47108960577298e-05,0.0120770956739584,0.100705252891562,0.00260451511991062,0.00282542226087973,0.00674501473888717,0.395296599525418
"CID3948_mix047_depth25",0.0746160514694436,0.371853628894577,0.0523109601040017,0.000171314159056355,0.00615425022014745,0.0548291222480323,7.8935054941911e-05,0.000836882941744954,7.89350549419111e-05,0.439069919853113
"CID3948_mix048_depth100",0.0572366703518927,8.97944015646323e-05,8.97943977312662e-05,8.97943977312503e-05,0.0137953621064376,0.328754307679107,8.97943977312619e-05,0.0106439843136268,8.97943986639539e-05,0.589120703555513
"CID3948_mix048_depth25",0.0273871878632036,8.8789447280457e-05,0.000101271388739701,8.87894477296405e-05,0.0124630794493026,0.280199842609709,8.87894477296685e-05,0.00360601366699245,8.87894477296942e-05,0.675887447231583
"CID3948_mix049_depth100",0.0104544786797175,0.374492436499339,0.000261483083881146,0.00106079008214587,0.00921014071101282,0.103774730107829,0.0126531058730517,0.00635505973031263,0.000120363570382174,0.481617411662328
"CID3948_mix049_depth25",8.62571503154109e-05,0.414255483682294,0.0325662158616332,8.62571503154145e-05,0.00347967847308143,0.0943784534367026,8.62571503154108e-05,0.00230441575443776,8.62571503154108e-05,0.45267072419059
"CID3948_mix050_depth100",8.46188308736211e-05,0.444463675542201,0.0161702292536875,0.00805329818162495,0.0140760379340473,0.0764909726303942,0.00772452305067864,0.00539632516314031,8.46188308736211e-05,0.427455700582479
"CID3948_mix050_depth25",8.61250090620471e-05,0.477892312439919,0.0374514080433531,0.000109763416301886,0.00299001697907478,0.0613288240000561,8.61250090620492e-05,0.00168074114937093,0.000125778398016865,0.418248905555783
"CID3948_mix051_depth100",0.0809631267555734,8.93879187004505e-05,8.93879167822241e-05,8.93879167822317e-05,0.0179363539729809,0.333919161063698,8.93879167822573e-05,0.00468934299770111,8.93879170166907e-05,0.562045075623983
"CID3948_mix051_depth25",0.0588388479767048,8.47363342997785e-05,8.62274658199274e-05,8.47363339366136e-05,0.0301010013372113,0.366338415781678,8.4736333936603e-05,0.0060293039082905,8.47363333653071e-05,0.538267258194757
"CID3948_mix052_depth100",0.0847417958360894,0.00860952411052643,0.000122726899644319,0.000122726899644327,0.016326840962671,0.263521184699611,0.000122726899644329,0.00388798513829395,0.0154320042620087,0.607112484291866
"CID3948_mix052_depth25",0.0576250388787786,0.00561195329865653,0.000111801111449406,8.44928808826821e-05,0.0318096376054886,0.316766376251593,8.54814888425991e-05,0.00546551740940896,8.44928808814618e-05,0.582355208194018
"CID3948_mix053_depth100",0.0377886639154778,0.397240434639442,0.0061142008590058,0.002503754543658,8.45370737971699e-05,0.10211058709452,8.45370737971699e-05,0.00245747246557211,0.0117496949049589,0.439866117429771
"CID3948_mix053_depth25",0.024024093300987,0.422386640054018,0.015692966902116,0.013376203800107,8.54727253608146e-05,0.0992337490204689,0.000139132812663915,0.00280967477065078,0.00177370427221471,0.420478362341413
"CID3948_mix054_depth100",0.0723925169749645,8.55806149574876e-05,8.55806149066914e-05,8.55806149067162e-05,0.00158411552431569,0.25072861740865,8.55806149092064e-05,0.000758802207079113,8.55806153190438e-05,0.674108044809991
"CID3948_mix054_depth25",0.0622213054891374,8.46177133118291e-05,8.461771375306e-05,8.4617713753045e-05,8.4617713753049e-05,0.261335521276364,8.4617713753043e-05,0.000252167800250255,8.46177138974592e-05,0.675683299152027
"CID3948_mix055_depth100",0.073603012718131,0.0640487194241543,8.36246852778637e-05,8.3624685277861e-05,0.00344813391186323,0.203419255543046,8.36246852778705e-05,0.000589580325728821,8.36246852728405e-05,0.65455679933597
"CID3948_mix055_depth25",0.0705626849623173,0.0690364384550958,8.40846213203151e-05,8.40846213203103e-05,8.40846213203124e-05,0.204469382329725,8.40846213203171e-05,0.000877885235771374,8.40846213203123e-05,0.654633185910489
"CID3948_mix056_depth100",0.0347964877464217,0.393732089573015,0.000110890647961419,0.000111948416378013,0.000436380716206576,0.0763031076887762,8.33739758841577e-05,0.000508473417424835,8.33739758841579e-05,0.493833873842048
"CID3948_mix056_depth25",0.0311778267918366,0.417627545121746,8.41226257775308e-05,8.45661762141617e-05,8.41226257775289e-05,0.0740267088836599,0.00494923843837129,0.000799164423628635,0.000246565812404126,0.470920139100584
"CID3948_mix057_depth100",0.0180441424885777,9.07269544150296e-05,9.07269547313966e-05,9.07269547313915e-05,0.0128240279110687,0.333578529400091,9.07269547314224e-05,0.00550344992386034,9.07269547620244e-05,0.629596215503031
"CID3948_mix057_depth25",0.0508717105444702,8.50840760560163e-05,8.50840763136761e-05,8.50840763136662e-05,0.0159797229804921,0.32322124497546,8.50840763136599e-05,8.50840764291298e-05,8.50840763139942e-05,0.609416817041837
"CID3948_mix058_depth100",0.000125620530295519,0.190554857863997,0.00178095905479578,0.000125620530295518,0.0149535902177751,0.194767458356615,0.000125620530295516,0.00404667079482149,0.000125620530295519,0.593393981590813
"CID3948_mix058_depth25",0.0205634810681177,0.206347730883404,0.000135945859911382,8.66154207009731e-05,0.0185144995096164,0.202173548269164,0.0027464826000019,8.661542080216e-05,8.66154207009727e-05,0.549258465547581
"CID3948_mix059_depth100",8.51872575156723e-05,0.502321078227738,0.0625928957717799,0.0295418160463379,8.51872575156717e-05,0.0957215174719422,8.51872575156728e-05,0.00132355203386291,0.0001638660315814,0.308079712644211
"CID3948_mix059_depth25",5.97960066875062e-05,0.493171681273533,0.0606839988778094,0.00555951169521556,0.00605738443905165,0.0782863579404383,0.032087274367937,5.97960069626232e-05,0.0118144156374237,0.312219783754941
"CID3948_mix060_depth100",0.0667105162862171,8.89332564558995e-05,8.8933254038898e-05,8.89332540388923e-05,8.89332540388967e-05,0.3442831386894,8.89332540388424e-05,0.00322899441615554,8.8933253996953e-05,0.585243751081619
"CID3948_mix060_depth25",0.0591889011842289,8.52526977819083e-05,8.52526974175413e-05,8.52526974175293e-05,8.52526974175401e-05,0.430704110758795,8.52526974175612e-05,0.00167646181197021,8.52526974172532e-05,0.507919010060136
"CID3948_mix061_depth100",0.0189146565901362,0.362330508077618,0.00013869792514013,0.00913053308635916,8.36618665620391e-05,0.102861527103645,8.36618665620402e-05,0.00213328351070687,8.36618665620411e-05,0.504239808106708
"CID3948_mix061_depth25",0.0148498154314917,0.356594368007511,0.000143494137287075,0.0191939634176073,0.00011741456083703,0.118235380000105,8.17143361128558e-05,0.0018018231449425,8.17143361128612e-05,0.488900312627993
"CID3948_mix062_depth100",0.00178656629838935,0.549172235372878,0.0344969075682528,0.0329249177757231,8.32048538319442e-05,0.0621163091694066,8.32048538319428e-05,0.00101111392811828,0.00241662574913797,0.31590891443043
"CID3948_mix062_depth25",5.83144611962118e-05,0.542410810652546,0.0314944871724361,0.0403455487820063,5.8314461196213e-05,0.0700914105528942,5.83144611962191e-05,0.000712434454145767,0.00013289167328811,0.314637473329095
"CID3948_mix063_depth100",0.000112783818616796,9.00039264892072e-05,9.00039280503092e-05,9.00039280503016e-05,0.042158442744476,0.298823174000971,9.00039280503037e-05,0.0170169883030372,9.00039291014926e-05,0.641438591493158
"CID3948_mix063_depth25",0.0669282897199251,8.4874723040966e-05,8.48747221088353e-05,8.48747221088464e-05,0.0203615033518441,0.302892797081812,8.48747221088386e-05,0.0271253943942297,8.48747221068795e-05,0.582267641840715
