"","B-cells","CAFs","Cancer Epithelial","Endothelial","Myeloid","NK cells","Normal Epithelial","Plasmablasts","PVL","T cells"
"CID3948_mix011_depth100",0.0130472159314827,0.406788155982754,0.0384112718182654,0.00376177006953043,0.00214052780054674,7.97922662920501e-05,7.9792266297612e-05,0.0036319785654298,0.0280541151010176,0.411909157784241
"CID3948_mix011_depth25",0.0269494589422853,0.400082289320546,0.0109227455313293,0.0218985992838912,0.000113988951853732,0.0116000012744244,0.0203472766375331,0.00287720988719292,0.0188525561125398,0.394967490074118
"CID3948_mix012_depth100",0.067222627594056,7.97922662475013e-05,7.9792266297607e-05,7.97922662976113e-05,7.97922662976121e-05,7.97922662976042e-05,7.97922662976111e-05,0.00240956738348048,7.9792266236314e-05,0.782493155455923
"CID3948_mix012_depth25",0.109677525029491,7.97922663000467e-05,7.97922662976071e-05,7.97922662976132e-05,7.97922662976079e-05,0.000123461139990352,0.00171219932785432,7.97922662927195e-05,7.97922662951312e-05,0.792382252712474
"CID3948_mix013_depth100",0.0132808145718969,0.39803810870742,0.0207511598504285,0.0171072576733078,7.97922662976114e-05,7.97922663002398e-05,7.9792266297612e-05,0.000749724963702017,0.00601014040484269,0.461675441707237
"CID3948_mix013_depth25",0.0312394746740362,0.390981234420855,0.0529078744757719,0.0173557540114014,5.58545864083257e-05,5.585458640834e-05,0.0263103447785047,5.58545865354103e-05,0.00831016706180361,0.415537453505869
"CID3948_mix014_depth100",5.58545864073064e-05,0.570070951654037,0.0401026153678157,0.0226898128989164,5.58545864081034e-05,5.58545863688095e-05,5.58545864083284e-05,0.000554015304152159,8.43360879267864e-05,0.305927250212023
"CID3948_mix014_depth25",0.0111096885957861,0.568662225115046,0.0946177361757706,0.00511896475623219,3.90982104858302e-05,3.90982104858338e-05,0.00735851640192163,3.90982104926892e-05,9.83315252218217e-05,0.278339072685701
"CID3948_mix015_depth100",0.026348226181609,7.9792266439999e-05,7.97922662976262e-05,7.97922662976136e-05,7.9792266297612e-05,0.137172440898862,7.97922662976071e-05,0.00314473985317638,7.9792266727513e-05,0.693975245917856
"CID3948_mix015_depth25",0.00929174268459842,7.97922688001067e-05,7.97922662976199e-05,7.9792266297613e-05,7.97922662976118e-05,0.206461013347644,7.97922662976135e-05,0.00587867127763723,7.97922662935091e-05,0.661625804281715
"CID3948_mix016_depth100",7.9792266297612e-05,0.385676215408318,0.00762469481313621,0.0130342735989662,7.97922662976125e-05,0.039401674479287,7.9792266297612e-05,0.00117513154722791,0.000105814726693331,0.504167024625046
"CID3948_mix016_depth25",7.97922662976129e-05,0.375553856453452,8.92984549941575e-05,0.0495141288724182,7.97922662976107e-05,0.088378736145073,7.97922662976116e-05,0.00231714285645936,0.0118408765938525,0.396113544480314
"CID3948_mix017_depth100",7.9792266297612e-05,0.509131071781116,0.0494161396368823,0.020354114182303,7.97922662976123e-05,0.0274158880474544,7.97922662976103e-05,0.000521603790692621,0.00286530061574657,0.334903664345242
"CID3948_mix017_depth25",5.58545864083284e-05,0.49649290990928,0.0284830556936495,0.0426942582843261,5.58545864083287e-05,0.0668186686869443,5.58545864083274e-05,0.00127562075259552,0.0186237736104362,0.248454237889042
"CID3948_mix018_depth100",0.0722671882120721,5.58545859725653e-05,5.58545864083303e-05,5.58545864083397e-05,0.0120629250107379,6.2006226020724e-05,5.5854586408331e-05,0.00296248874326524,5.58545866508576e-05,0.823371500829973
"CID3948_mix018_depth25",0.0300108235906466,5.58545867921488e-05,0.000109677326968629,5.58545864082904e-05,5.58545864083284e-05,6.56263454788919e-05,5.58545864083324e-05,0.00114708666323077,5.5854586358958e-05,0.870877377894797
"CID3948_mix019_depth100",0.0557544553243145,0.015251936341758,7.97922662976155e-05,7.97922662976105e-05,0.0141065273618351,8.62757268125862e-05,7.9792266297612e-05,0.00285597032086947,7.97922663149973e-05,0.852070539372743
"CID3948_mix019_depth25",0.000125125930319842,0.0109161229399377,0.000179885871801793,5.58545864083284e-05,0.014343201119553,6.4921044331446e-05,5.5854586408328e-05,0.00179064392809821,5.58545864083283e-05,0.894302240319711
"CID3948_mix020_depth100",0.0317066568638489,0.29452537244828,0.000136230056085578,0.00710813728980737,0.00723014575163424,7.97922662976065e-05,0.00472944792701055,0.00167077245234812,0.0319072325393055,0.588595534049225
"CID3948_mix020_depth25",7.9792266297611e-05,0.285131725918092,0.0304657984172675,0.00728827334772122,7.97922662976121e-05,7.97922662976054e-05,8.52305807614995e-05,0.000865493019396139,0.0355177215069168,0.590504157903151
"CID3948_mix021_depth100",8.68021943469838e-05,5.5854586418268e-05,9.46614940551632e-05,5.58545864083244e-05,0.0139028530296364,0.130558580494911,5.58545864083287e-05,0.00647388659538603,5.58545864110304e-05,0.81637671146992
"CID3948_mix021_depth25",0.00743923538356242,5.58545863932919e-05,0.00013739768724909,5.58545864083321e-05,0.0228319638497268,0.218556334087947,5.58545864083266e-05,0.00423488407179165,5.58545864065883e-05,0.744295170556002
"CID3948_mix022_depth100",5.58545864083286e-05,0.283104194173337,0.0207751711795171,5.58545864083285e-05,0.00622594330513988,0.0563608549472707,0.0169972129755492,0.00392908889000119,0.00261663051280163,0.617275700871224
"CID3948_mix022_depth25",7.9792266297612e-05,0.29076169883651,0.0374844114561458,8.05638196226226e-05,0.0140042415388464,0.120183357003085,0.0010911749080794,0.00228579874842105,0.00321912079075029,0.540412328000293
"CID3948_mix023_depth100",7.97922662976122e-05,0.300932461516409,0.0237046957048584,7.97922662976121e-05,0.0049201920592856,0.0536551404693423,0.00616716182447261,0.0035907597644511,0.0361123719005034,0.568266068665479
"CID3948_mix023_depth25",0.00399867050302851,0.311688443581055,0.0357648213772534,8.1994475751572e-05,0.0121498334413547,0.101287228500425,0.000114358462842691,0.00190509981777605,0.0253930980963132,0.513255266933778
"CID3948_mix024_depth100",0.0709059645488228,5.58545863941159e-05,5.58545864083326e-05,5.58545864083288e-05,0.0133121136979109,0.0499511644634087,5.58545864083288e-05,0.0108785037798419,5.58545854192108e-05,0.654886542051943
"CID3948_mix024_depth25",0.0924095217936224,7.97922662952041e-05,7.9792266297611e-05,7.97922662976119e-05,0.0337939460232253,0.108294090057291,7.97922662976076e-05,0.00902273211638157,7.97922662943442e-05,0.536469281976409
"CID3948_mix025_depth100",0.0151411046664698,0.139066358410818,0.000175198391290288,0.000113988951853732,0.028593075302992,0.000240814464554651,0.000113988951853732,0.00879754874471756,0.00011398895185373,0.634771458699344
"CID3948_mix025_depth25",0.0351446312168582,0.143022393162489,0.000160538654966532,0.0272297129893122,0.0377779710530563,0.0460334181348952,0.000113988951853728,0.00730843112755717,0.000113988951853736,0.489842823389012
"CID3948_mix026_depth100",7.97922662976117e-05,0.432071346894025,0.0443700993151043,0.0248062888251345,0.0173042233238997,9.76381994580837e-05,7.9792266297612e-05,0.00410533518729751,0.000108735911573264,0.38467960143919
"CID3948_mix026_depth25",0.0113081881907325,0.429022473302859,0.0428551303132771,0.0319855369325185,0.0176750267026544,0.0131762823523709,7.97922662976109e-05,0.00314255403665668,0.000133974678792031,0.332100193770362
"CID3948_mix027_depth100",0.010110821610099,7.97922677779319e-05,7.97922662975919e-05,7.97922662976149e-05,7.9792266297612e-05,0.164849522552086,7.97922662976112e-05,0.0114371592193579,7.97922663494637e-05,0.670661139371426
"CID3948_mix027_depth25",0.0508375040713674,5.58545868954934e-05,0.000100218601022768,5.58545864083297e-05,0.0119473714736014,0.0644325822065437,0.0133355952607453,0.0101478833203589,5.58545864072919e-05,0.773595824387437
"CID3948_mix028_depth100",0.00766634156851274,7.97922662651984e-05,7.97922662976073e-05,7.97922662976142e-05,0.00428862440743161,0.11680783766985,7.9792266297612e-05,0.0106697487927784,7.97922663416687e-05,0.715304613631848
"CID3948_mix028_depth25",0.0387255138634145,5.58545864031567e-05,0.000119881233198753,5.58545864083296e-05,0.027878962661903,0.0303869699139514,0.0115243260012201,0.00947364778651248,5.58545864087173e-05,0.782324687039092
"CID3948_mix029_depth100",7.97922662976116e-05,0.400241161573636,0.0376795417586326,0.00262078270172004,7.97922662960669e-05,8.85093161543674e-05,7.9792266297612e-05,0.00576250317105698,7.97922662976116e-05,0.455365869564638
"CID3948_mix029_depth25",0.00669987250907173,0.422998196844233,0.0561487971759606,0.0067741720106901,7.9792266297612e-05,7.97922662976116e-05,0.0061426116972348,0.00614953030771517,7.97922662976117e-05,0.3969080761361
"CID3948_mix030_depth100",0.0810146068416262,7.97922654641648e-05,7.97922662976104e-05,7.97922662976206e-05,0.0109224778122227,0.12415591499527,7.97922662976124e-05,0.00126717480178995,7.97922662938438e-05,0.635037396439422
"CID3948_mix030_depth25",0.000115873896631485,5.58545855334426e-05,5.58545864083535e-05,5.58545864083306e-05,0.0422430890557909,0.000177483568719911,5.58545864083304e-05,0.00456456844959088,5.58545863994022e-05,0.799146985014587
"CID3948_mix031_depth100",0.0291644705367368,0.13502937294012,7.9792266297609e-05,7.97922662976119e-05,0.0294364052992005,0.000142878795393302,7.97922662976119e-05,0.00149891208434814,7.97922662976103e-05,0.679195522518655
"CID3948_mix031_depth25",0.000140280427701543,0.124891717770478,0.000133171559140183,0.000113988951853731,0.0311668285266086,0.000215991227861887,0.000113988951853728,0.003399538651408,0.000113988951853731,0.671581479258476
"CID3948_mix032_depth100",0.00916768337470453,0.3872780886557,0.0089334330495175,0.0224517007663347,0.0119785628288315,8.60407620191783e-05,7.9792266297612e-05,0.00116883140177785,7.97922662976116e-05,0.451668374296338
"CID3948_mix032_depth25",7.9792266297612e-05,0.370523854990597,0.00644211627849384,0.0225121338781777,0.00885413643322237,7.97922662976054e-05,7.9792266297613e-05,0.00240628543332568,0.000119496507084114,0.430078301112069
"CID3948_mix033_depth100",0.0602896430882852,7.9792265946753e-05,7.97922662976051e-05,7.97922662976076e-05,0.00554551818666525,0.103755522739276,7.97922662976132e-05,0.00152334837593748,7.97922662320243e-05,0.758357620743795
"CID3948_mix033_depth25",0.0936035710488096,5.58545861756128e-05,0.000212740376778493,5.58545864083295e-05,5.58545864083285e-05,0.000225078733905327,0.0131880450682081,0.0035396245848359,5.58545864054144e-05,0.856002946333734
"CID3948_mix034_depth100",0.0680727882278301,0.0704771098834329,0.000118260050297188,7.97922662976155e-05,0.00314052371267621,0.0430058985714207,7.9792266297612e-05,0.00141554009077469,7.97922662921633e-05,0.76464899753945
"CID3948_mix034_depth25",0.0809152045694718,0.0694275141863874,0.00433499492421372,5.93684380639403e-05,5.58545864083284e-05,0.00023917308088295,0.0172789806445898,0.00435323421213235,5.58545864083305e-05,0.777528635950079
"CID3948_mix035_depth100",0.0168574627482101,0.48444174889011,0.0589447188294236,0.0100269491198529,7.58120904567423e-05,9.4128144879035e-05,5.58545864083284e-05,0.000326563646756415,0.000100416768576099,0.403113539987208
"CID3948_mix035_depth25",0.0112457621887688,0.472208928528222,0.062655163335748,0.031148522225492,5.58545864083286e-05,0.00254498940057982,0.0206349428248336,0.00156698664879926,0.000182418686273073,0.373847126807524
"CID3948_mix036_depth100",0.0586041367674927,7.97922652780588e-05,7.9792266297609e-05,7.9792266298488e-05,7.9792266297612e-05,0.19632350545629,7.97922662976114e-05,0.0150845818757316,7.97922669206405e-05,0.571463142482015
"CID3948_mix036_depth25",0.101755696420836,7.97922702621929e-05,7.97922662976092e-05,7.97922662976624e-05,7.97922662976119e-05,0.121352722887659,7.97922662976125e-05,0.0161604213187368,7.9792266285661e-05,0.675160746729815
"CID3948_mix037_depth100",0.0101414744433044,0.3674457657834,0.0048682890348905,0.0059126009520909,0.00128623588630005,0.060898611271566,7.97922662976133e-05,0.0075900399538733,9.1548481777532e-05,0.4927969891464
"CID3948_mix037_depth25",0.0214824881824953,0.334729168263828,9.33822776107899e-05,8.24008989638506e-05,0.0203650310402695,0.0263149286712846,0.000129829521047834,0.00843829962022274,0.0162979732746344,0.507074646221581
"CID3948_mix038_depth100",0.0101557775747205,0.365059935014909,0.0146742463754952,0.00529160090063969,0.00124802595321474,0.0539931437064767,7.97922662976127e-05,0.00717988766490006,0.00236859390128785,0.473069442929658
"CID3948_mix038_depth25",0.0226168722718035,0.324596927262717,0.000186727702920953,0.000124203397462379,0.0202532278506203,0.0209504875593689,0.00011654950961672,0.00820856354989775,0.0237636191101193,0.491934390697543
"CID3948_mix039_depth100",0.109193428078613,7.97922691667003e-05,7.97922662976108e-05,7.97922662976119e-05,7.9792266297612e-05,0.158898220341587,7.97922662976122e-05,0.0115066657763117,7.97922662337774e-05,0.594978856699887
"CID3948_mix039_depth25",0.10759911708629,7.97922660380058e-05,9.91121445880773e-05,7.97922662976127e-05,7.97922662976117e-05,0.180136293543161,7.97922662976129e-05,0.0071897706308266,7.97922662939573e-05,0.613691499743526
"CID3948_mix040_depth100",0.0688129037649142,0.278275017881101,0.022482498739065,7.97922662976132e-05,7.97922662976125e-05,0.0825295513075552,0.0109034244371389,0.00747942167912936,0.00636965499719568,0.457036010703136
"CID3948_mix040_depth25",0.068866359600665,0.300059350120766,0.0452944337127042,0.000113988951853734,0.000113988951853731,0.0916301644058844,0.0268087758597993,0.00506618351859187,0.000113988951853732,0.425517299906491
"CID3948_mix041_depth100",0.0580151740881939,0.394399505406533,0.046418962336372,7.97922662976116e-05,7.9792266297612e-05,0.066271303833959,0.00286615522726434,0.00589573611317665,0.0100870160915643,0.36717532796381
"CID3948_mix041_depth25",0.0518796158166334,0.404270346586627,0.0621863399875221,7.97922662976114e-05,7.97922662976119e-05,0.073473791561608,9.74131102881663e-05,0.00403410794354082,0.0051558344823685,0.355072981579209
"CID3948_mix042_depth100",0.121207169863967,7.97922663233619e-05,7.97922662976138e-05,7.97922662976126e-05,0.0138983776790113,0.192497945871463,7.97922662976117e-05,0.00981978594231262,7.97922677331123e-05,0.562737396752355
"CID3948_mix042_depth25",0.146114309633424,7.97922663045831e-05,7.97922662976129e-05,7.97922662975996e-05,0.0262239894888154,0.149722884931438,7.97922662976121e-05,0.00842769009439845,7.9792266300962e-05,0.627059779239159
"CID3948_mix043_depth100",0.103387532411674,7.97922663516031e-05,7.97922662976158e-05,7.97922662976129e-05,0.0210091159395559,0.154683212704836,7.97922662976115e-05,0.00934664594971337,7.9792266273367e-05,0.601955349373505
"CID3948_mix043_depth25",0.138698537659221,7.97922663147648e-05,7.97922662976187e-05,7.97922662976116e-05,0.0327516399240911,0.116057875813399,0.00181787733148094,0.00775557446546367,7.97922662945291e-05,0.644532765544313
"CID3948_mix044_depth100",0.0844068265829593,0.0232161601389021,0.000113988951853733,0.000113988951853732,0.0242427134942908,0.122572751227634,0.000113988951853732,0.00882010455198729,0.00762569987281392,0.627019351050703
"CID3948_mix044_depth25",0.114303614451555,0.017859744495855,0.000122893222450284,0.000113988951853731,0.0335617444735363,0.0841052253978504,0.00460080244876908,0.00736732234606148,0.0129375283343256,0.666421178900926
"CID3948_mix045_depth100",0.136420587953958,5.58545916410524e-05,5.58545864083238e-05,5.58545864083225e-05,5.58545864083284e-05,0.27269009207614,5.58545864083278e-05,0.00509018654772173,5.58545869146158e-05,0.508730987608078
"CID3948_mix045_depth25",0.159193170988494,7.97922669806731e-05,7.9792266297616e-05,7.97922662976085e-05,8.5899790415105e-05,0.204750812720956,7.97922662976124e-05,0.00220985261834749,7.979226614493e-05,0.584007529329417
"CID3948_mix046_depth100",0.063031227472655,0.116740088345836,0.000160725421256707,0.00551957237542677,0.0362006390444261,0.170751932950465,0.000113988951853731,0.00464396315058982,0.000113988951851312,0.565364821590461
"CID3948_mix046_depth25",0.0829804294734126,0.108006774901372,0.000135668805795622,0.00496888522339221,0.0343471608975205,0.11765447293134,0.000113988951853735,0.00227277993665333,0.000113988951853728,0.595509572264026
"CID3948_mix047_depth100",0.0580260083189761,0.382726233344355,0.0347716908310212,8.3980198013083e-05,0.0119729212335421,0.0998365909507962,0.00258204913036336,0.00280105077365193,0.00668683368650568,0.391886855728919
"CID3948_mix047_depth25",0.0754263597245564,0.375891849347857,0.0528790416624651,0.000173174580166388,0.00622108355773644,0.0554245503027634,7.97922662976125e-05,0.000845971243027376,7.97922662976125e-05,0.443838089350455
"CID3948_mix048_depth100",0.0508611200486603,7.97922697039862e-05,7.97922662976159e-05,7.97922662976018e-05,0.0122587069425338,0.292134608924336,7.97922662976121e-05,0.00945835878717438,7.97922671264122e-05,0.523498984872333
"CID3948_mix048_depth25",0.0246119988692491,7.9792265893934e-05,9.10093916030582e-05,7.9792266297601e-05,0.0112001750178128,0.251806729625554,7.97922662976262e-05,0.0032406103444362,7.97922662976493e-05,0.607398655535331
"CID3948_mix049_depth100",0.00990079525801991,0.354658807296662,0.000247634583823441,0.00100460919542937,0.00872235912195253,0.0982786791413363,0.0119829801623853,0.00601848711637652,0.000113988951853731,0.456110297954624
"CID3948_mix049_depth25",7.97922662976119e-05,0.383207464521559,0.03012541173497,7.97922662976153e-05,0.00321888017792045,0.0873048861670161,7.97922662976118e-05,0.00213170218197735,7.97922662976118e-05,0.418743522567951
"CID3948_mix050_depth100",7.9792266297612e-05,0.419111958796094,0.0152478972515076,0.00759394695540059,0.0132731562898362,0.072128012104105,0.00728392479449788,0.00508852474089222,7.97922662976119e-05,0.403074099927585
"CID3948_mix050_depth25",7.97922662976117e-05,0.442753052464888,0.03469761868661,0.000101692549454317,0.00277016204267491,0.0568193363301287,7.97922662976136e-05,0.00155715682156088,0.000116529954984601,0.387495205100632
"CID3948_mix051_depth100",0.0722718640608478,7.97922680099106e-05,7.97922662976027e-05,7.97922662976095e-05,0.0160109149439845,0.298073471008166,7.97922662976324e-05,0.00418594949633925,7.97922665068997e-05,0.501710432011807
"CID3948_mix051_depth25",0.0554058077366697,7.97922666395927e-05,8.1196395869794e-05,7.97922662976172e-05,0.0283447135713987,0.344963855162354,7.97922662976072e-05,0.00567751518964058,7.97922657596445e-05,0.506861253134842
"CID3948_mix052_depth100",0.0787083232245982,0.00799654054785437,0.000113988951853722,0.000113988951853729,0.015164397485889,0.244758921819224,0.000113988951853731,0.00361116716890427,0.0143332716456344,0.563887101705516
"CID3948_mix052_depth25",0.0544191699891252,0.00529974203007592,0.000105581250916587,7.97922662976092e-05,0.0300399637002769,0.299143629427084,8.0725874771809e-05,0.0051614528470311,7.97922662964567e-05,0.549956888279575
"CID3948_mix053_depth100",0.0356677017400585,0.374944543514477,0.00577102945755394,0.00236322645577665,7.9792266297612e-05,0.0963794320205609,7.9792266297612e-05,0.00231954204923691,0.0110902204519358,0.415177777048015
"CID3948_mix053_depth25",0.0224274684367309,0.394315111884746,0.0146500230192416,0.012487230413722,7.9792266297612e-05,0.0926387417053363,0.000129886140777073,0.00262294570066711,0.00165582509536606,0.392533657008103
"CID3948_mix054_depth100",0.0674961613528603,7.97922663449487e-05,7.97922662975883e-05,7.97922662976114e-05,0.00147697195095122,0.233770283498312,7.97922662999331e-05,0.000707479700168878,7.97922666820507e-05,0.628513930210377
"CID3948_mix054_depth25",0.0586730455926016,7.97922658815539e-05,7.9792266297623e-05,7.97922662976088e-05,7.97922662976126e-05,0.246432485372576,7.97922662976069e-05,0.000237787566891412,7.97922664337876e-05,0.63715148220777
"CID3948_mix055_depth100",0.0702298749657151,0.0611134434686595,7.97922662976123e-05,7.97922662976096e-05,0.00329011007229524,0.194096795155884,7.97922662976187e-05,0.000562560566871754,7.97922662928193e-05,0.624559246662467
"CID3948_mix055_depth25",0.0669605982732494,0.0655122636571477,7.97922662976149e-05,7.97922662976103e-05,7.97922662976123e-05,0.194031621340257,7.97922662976168e-05,0.000833070916078324,7.97922662976122e-05,0.621215445550275
"CID3948_mix056_depth100",0.0333016458318098,0.376817530985648,0.000106126834161613,0.000107139161309059,0.00041763399124779,0.0730251595113756,7.97922662976121e-05,0.000486629621511532,7.97922662976123e-05,0.472618986326564
"CID3948_mix056_depth25",0.0295728935581989,0.396129435874955,7.97922662976141e-05,8.02129841987608e-05,7.97922662976123e-05,0.070216054406122,0.0046944677225041,0.00075802603540209,0.000233873405417315,0.446678700251173
"CID3948_mix057_depth100",0.0158694075737835,7.97922660193795e-05,7.97922662976169e-05,7.97922662976124e-05,0.0112784370765832,0.293374630812429,7.97922662976396e-05,0.00484015740614624,7.97922663245534e-05,0.553715365363243
"CID3948_mix057_depth25",0.0477077409856964,7.97922660559908e-05,7.97922662976255e-05,7.97922662976162e-05,0.014985863003566,0.30311847727007,7.97922662976103e-05,7.97922664058985e-05,7.97922662979238e-05,0.571514095920643
"CID3948_mix058_depth100",0.000113988951853732,0.17291081694573,0.00161605476010179,0.000113988951853731,0.0135689928339302,0.176733360232264,0.00011398895185373,0.00367197751286093,0.000113988951853732,0.538449868335435
"CID3948_mix058_depth25",0.0189435869977218,0.190092629687725,0.000125236686127243,7.97922662976123e-05,0.0170560145443215,0.186247269496262,0.00253012765195342,7.97922663908281e-05,7.9792266297612e-05,0.505990473688228
"CID3948_mix059_depth100",7.97922662976125e-05,0.47050859963977,0.058628827284899,0.0276709043303901,7.9792266297612e-05,0.0896593814060467,7.97922662976129e-05,0.00123973020642561,0.000153488237682385,0.288568727167632
"CID3948_mix059_depth25",5.58545864083285e-05,0.460664546209382,0.0566840470909191,0.00519305959662707,0.00565811533749404,0.0731261565179263,0.0299722596553617,5.58545866653113e-05,0.0110356750498903,0.291639991634653
"CID3948_mix060_depth100",0.0598536884530606,7.97922684661835e-05,7.97922662976131e-05,7.9792266297608e-05,7.97922662976118e-05,0.308896061219881,7.97922662975632e-05,0.00289710283416254,7.97922662599794e-05,0.525089582518746
"CID3948_mix060_depth25",0.0553978549443916,7.97922666386418e-05,7.97922662976125e-05,7.97922662976013e-05,7.97922662976114e-05,0.403117533429165,7.97922662976312e-05,0.00156908451451509,7.97922662973429e-05,0.475386822188681
"CID3948_mix061_depth100",0.0180397997031163,0.34557168727331,0.000132282749985034,0.00870821985456991,7.9792266297612e-05,0.0981038877054797,7.9792266297613e-05,0.0020346130557391,7.97922662976139e-05,0.480917276887093
"CID3948_mix061_depth25",0.0145005207622742,0.348206619863931,0.000140118894177181,0.0187424864862033,0.000114652756801276,0.115454268804651,7.97922662976084e-05,0.00175944098724467,7.97922662976136e-05,0.477400488016196
"CID3948_mix062_depth100",0.00171329156021776,0.526648329154377,0.0330820415920658,0.0315745258358816,7.9792266297612e-05,0.0595686532023835,7.97922662976107e-05,0.000969643813960573,0.00231750957349621,0.3029521363854
"CID3948_mix062_depth25",5.58545864083272e-05,0.519530333830326,0.0301659574499003,0.0386436553542631,5.58545864083284e-05,0.0671347495441232,5.58545864083343e-05,0.000682381882008013,0.000127285913242736,0.30136514306848
"CID3948_mix063_depth100",9.99875970313503e-05,7.97922649136298e-05,7.97922662976123e-05,7.97922662976056e-05,0.0373752319818704,0.264919307326846,7.97922662976076e-05,0.0150862755845536,7.97922672295307e-05,0.568662279688265
