donor_id,reference_label,review_group,EPCAM,KRT8,KRT18,KRT19,CD3D,CD3E,TRAC,CD8A,CD8B,COL1A1,COL1A2,DCN,LUM,RGS5,CSPG4,MCAM,PECAM1,VWF
CID4471,Myeloid,flagged,0.0,0.07889457657784699,0.11402502869420421,0.1539182284811682,0.0,0.0,0.0,0.0,0.0,0.5482312574660609,0.42838792319332225,0.28671592963666076,0.0,0.0,0.0,0.0,0.38234211374426885,0.2168867523809331
CID4471,Myeloid,other,0.012786068683809474,0.12515707563623982,0.11212584082199306,0.11540805520515827,0.0,0.011932843783699463,0.0,0.0,0.0,0.3955239451211693,0.1891327939217387,0.26984339162838245,0.1422900377755492,0.10003468504468348,0.0011890694335318494,0.04110707422873184,0.4819145639867784,0.14789365065944482
CID4471,NK cells,flagged,0.0,0.0,2.2670116995150567,0.0,0.0,2.2670116995150567,0.0,0.0,0.0,3.2940410728075165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4471,NK cells,other,0.0,0.16555002842783506,0.31164497709480615,0.1432366815635725,0.06360277823474474,0.7945875445792057,0.2532888417278622,0.1392252451480007,0.0,0.6249063257257363,0.2132071809517423,0.43663078577289893,0.2100827137539705,0.07971154925910219,0.0,0.0,0.0,0.06281159424803553
CID4471,NKT cells,flagged,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4471,NKT cells,other,0.0,0.2501162772943564,0.14981960235314465,0.23860162533448914,0.46903404345353916,0.6622288194800363,0.15215689573888816,0.4358934284686662,0.19648983411581603,0.19658990565971854,0.07783355062164476,0.22257443141650382,0.15088583385290777,0.1732439568053715,0.0,0.14976765823118182,0.17076992290625195,0.08362698445454317
CID4471,Normal Epithelial,flagged,0.6175126601797608,1.3805275061376807,2.160964405822026,1.9382998787427155,0.0,0.08845278834401425,0.07492382730204145,0.0,0.0,0.35518479488922294,0.060227143622828556,0.2965462710040715,0.2660675362789131,0.0,0.0,0.0,0.0,0.03822231466516359
CID4471,Normal Epithelial,other,0.7268453102364136,2.2114109862267526,1.8731202525006354,1.6030357619862001,0.0028385072471628415,0.006292687136548875,0.004710404342057052,0.0038562023592329437,0.006071257368411216,0.3006741982716636,0.14053315741140446,0.16291754463985259,0.07174701844140113,0.06638378468810165,0.0066209892957519246,0.12389447836606998,0.04828326510536626,0.050257330745713806
CID4471,PVL,flagged,0.05043056357175599,0.09994345171110348,0.17773758904870257,0.09200566161319675,0.0,0.012784612648680815,0.010085343779246046,0.0,0.0,1.4844722146357878,1.4525591116510534,1.2798626774543156,0.5299836803795958,2.9137680473804966,0.3267922235149043,1.7828322315985845,0.11179664406192945,0.036090922565784465
CID4471,PVL,other,0.02420521527889622,0.13466998695553717,0.20749556145898834,0.12275941181514335,0.005049338805063406,0.011280662219615533,0.0012663607290633583,0.002827900924532782,0.002465220785741819,0.8609538377261626,0.6439568264753172,0.6196988046538779,0.17453155583399035,1.5454694833056124,0.21215002236706276,1.2330511402464224,0.05231037010426855,0.07084867475419362
CID4471,Plasmablasts,flagged,0.3614689275788886,0.3614689275788886,0.5048423990702995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24219899834645225,0.5999843915678282,0.0,0.0,1.2218932193392082,0.0
CID4471,Plasmablasts,other,0.06445837387056215,0.10278673119549145,0.1519713450951592,0.0783971122989401,0.0,0.0,0.009636218115306718,0.0,0.0,0.1576664526641916,0.18536024705493312,0.1902187576869187,0.029209960073517786,0.05944954420810821,0.0,0.025933672294587918,0.2931585504714425,0.032750509183862235
