"","B-cells","CAFs","Cancer LumA","Cancer LumB","Cancer Other","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"mix_0166_depth100",6.02780656646371e-05,0.428257275077119,0.105881109361399,0.037594893046404,0.118397264005846,0.0658385159613387,6.02780656620188e-05,0.00116505701900535,0.0187798893004107,6.02780656676642e-05,0.137527907201841,6.02780656323553e-05,0.00853474490451722,0.0387132804593432,0.0390689514001484
"mix_0166_depth25",6.40463339240563e-05,0.428989285366954,0.113567133473504,0.0835942814294235,0.0769068967879305,0.057933889269206,6.4046333920148e-05,6.40463339151266e-05,0.00591555474003507,6.40463339136549e-05,0.130020221118982,0.000879958935217225,0.0227434490739324,0.0112498976797321,0.0679432467894107
"mix_0167_depth100",0.00063264754913902,0.345444031109156,0.118486921153233,0.00542256670337137,0.113912220949579,0.0308728890222783,5.84540846660454e-05,0.00178080857771254,0.00501402972197735,5.84540846779598e-05,0.144075586492383,5.84540845767158e-05,0.0399409554773596,0.194183526905216,5.84540846743751e-05
"mix_0167_depth25",0.00340150867073251,0.352015404560718,0.124749239676952,0.00457390456105558,0.130853104438263,0.015991374700095,5.7682653044487e-05,5.76826530444877e-05,0.0201950719007753,5.76826530461121e-05,0.0866577310137027,5.76826530529506e-05,0.0715776189061801,0.189696628306293,5.76826530444874e-05
"mix_0168_depth100",5.8728638166665e-05,0.356429129327025,0.141870333609184,0.0878579522849086,0.00395274938686666,5.87286381722678e-05,5.87286381722703e-05,5.87286382033323e-05,0.0318362477066501,5.87286381722707e-05,0.208266905025167,0.000432105315712884,7.1472652037949e-05,0.0729314261443412,0.0960580353572202
"mix_0168_depth25",6.02135002107936e-05,0.376356072471413,0.158738597518022,0.0482028162439251,0.0979464297440557,6.02135002727939e-05,6.0213500272792e-05,6.02135002727881e-05,0.042792752341951,6.02135002727926e-05,0.0742316147328573,6.021349440131e-05,0.0239449757241245,0.0887415684654707,0.0886838917624777
"mix_0169_depth100",6.51176488725918e-05,0.36348735533085,0.111096921895133,6.51176488715583e-05,0.125494994705154,0.0278748574727044,6.51176488715679e-05,6.51176488776599e-05,6.51176488769694e-05,6.51176488712136e-05,0.203977352524888,8.56062758182943e-05,0.0307359790328335,0.053615897344965,0.0832403295244129
"mix_0169_depth25",9.75878319030386e-05,0.35811500553301,0.117283292064283,9.75878318828571e-05,0.132712888203358,0.0779633633658884,9.75878318828419e-05,9.75878318828474e-05,9.75878318994873e-05,9.75878318828478e-05,0.0921072797374311,9.75878339128893e-05,0.0726870512912123,0.108895268190669,0.0395527367889016
"mix_0170_depth100",8.56233140972569e-05,0.2811680247142,0.159495760396749,0.0739156993333723,0.0416489275456898,8.56233141192179e-05,8.56233141192169e-05,8.56233141192184e-05,0.0199242079759719,8.56233141192185e-05,0.195447115699206,8.56233142410135e-05,0.0232445614167942,0.0523001815931088,0.152341781440093
"mix_0170_depth25",8.45368546314633e-05,0.29621542945348,0.159018039807864,0.0626842809386206,0.0919388552261076,0.00334871290074812,8.45368546321682e-05,8.45368546321679e-05,0.000438184845824347,8.45368546321715e-05,0.13293281705817,8.45368524869347e-05,0.034941434619427,0.0567124821196915,0.161347078759052
"mix_0171_depth100",4.44430538859475e-05,0.661127002435091,0.0629017820697517,0.0732339354954477,4.4443053885946e-05,4.4443053885945e-05,4.44430538859423e-05,0.0806139577938552,4.44430541831833e-05,4.44430538859449e-05,4.44430538792174e-05,4.44430505324659e-05,0.00243674862751061,7.09395325174091e-05,0.119260089617802
"mix_0171_depth25",4.3957359631704e-05,0.653480666599267,0.0276943964900773,0.0972304517327335,4.3957359631703e-05,4.39573596317038e-05,4.39573596317034e-05,0.0700045668161023,4.3957359630292e-05,4.39573596317033e-05,4.39573576090281e-05,4.39573573878995e-05,0.0354919281122148,4.39573596317034e-05,0.115702374017188
"mix_0172_depth100",4.26196883701401e-05,0.569386195354852,0.109688060501208,0.0890600169189216,0.0125547323081396,0.0037731944214692,4.26196883708323e-05,0.0190943836324889,4.26196883708327e-05,4.26196883717933e-05,0.0701836755203947,4.26196908662314e-05,0.00989531034071492,0.00656643113148968,0.109584901425972
"mix_0172_depth25",3.06306175807691e-05,0.569202715133725,0.087302597481941,0.0267540543570523,0.0657210351412515,3.06306175817277e-05,3.63459564840953e-05,0.00989257275285447,3.06306175817296e-05,3.06306175817279e-05,0.066359146920254,0.000900978048212287,0.0176837496270524,0.0443705432304545,0.111653738880392
