"","B-cells","CAFs","Cancer LumA","Cancer LumB","Cancer Other","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"mix_0049_depth100",7.59926345777966e-05,7.5992634779762e-05,0.172569632070589,7.59926345691559e-05,0.321377511858761,0.0193255997180643,0.00894189378303033,0.00342717729842868,7.59926345776634e-05,0.00302057014106734,0.235669070958205,7.5992634839305e-05,0.0249008534072603,7.59926345691539e-05,0.0886760082090999
"mix_0049_depth25",0.000108560906535049,0.00010856090655352,0.202324880255738,0.000110683339427711,0.280765946103018,0.000108560906527363,0.000108560906527363,0.00340413352846857,0.02052474095541,0.00152729838109764,0.247095237964831,0.000108560906205328,0.030153791265396,0.0378084269033198,0.070952269531615
"mix_0050_depth100",0.00477362386256061,7.5992634732487e-05,0.246006934559503,0.158914383101807,0.12779375268667,7.59926345691546e-05,0.0229774800816375,7.59926345655564e-05,0.0154811210560005,7.59926345745646e-05,0.2365229253693,7.59926346076061e-05,0.0248382878219361,8.17330673765304e-05,0.0784126813384173
"mix_0050_depth25",0.0164047086247311,7.5992634698886e-05,0.264878838075709,0.138408576703981,0.115888212701295,7.59926345691545e-05,0.0120207611345376,7.59926345691543e-05,0.00968382081576713,7.59926345690973e-05,0.264953924771501,7.59926323391591e-05,0.0234598029414036,0.00201080791602914,0.0760517003176971
"mix_0051_depth100",0.0322888342117383,0.00374541086551054,0.262353857161842,7.59926345691466e-05,0.377098014385968,0.0142300829659245,7.59926345691536e-05,7.59926345714554e-05,7.59926345758405e-05,7.59926345739026e-05,0.202891147129566,7.59926346463529e-05,0.026184957533844,8.92437237252618e-05,0.037291071136578
"mix_0051_depth25",0.0265252708086956,0.00734613540333814,0.211716480473178,7.59926345691562e-05,0.385337415343771,0.0205833708197334,7.59926345691539e-05,0.00672513222036099,7.59926345690178e-05,7.5992634571931e-05,0.229346562255135,7.5992634552476e-05,0.0258989805440363,7.59926345691564e-05,0.0470400491369656
"mix_0052_depth100",0.00359100534417531,0.000108560906349205,0.147777379289542,0.105872878878226,0.164072270253651,0.00424977828581996,0.000108560906527363,0.000702265410203098,0.00731501388626913,0.00517332713795649,0.288484422392969,0.000322878556063992,0.0326486221392948,0.0287054879123846,0.0759072840018372
"mix_0052_depth25",0.000108560906533005,0.000108560906586476,0.165260207622029,0.148352798784452,0.135236217190275,0.000108560906527364,0.000108560906527363,0.00586299038487063,0.00909197732359327,0.0270232757384926,0.286461179099607,0.000108560905994817,0.0465082255300373,0.00703942608765175,0.0339655787933357
"mix_0053_depth100",0.0266893017396185,7.59926343530237e-05,0.263621620262396,0.244329513302892,0.0200936788954445,7.59926345691544e-05,7.59926345691556e-05,7.59926345894561e-05,7.59926345691542e-05,7.5992634568884e-05,0.176494295957755,0.000806390330463808,0.00463491438789783,0.0120953994529481,0.117283840839693
"mix_0053_depth25",0.0224458612448737,7.5992634560461e-05,0.25810704440026,0.167568139392944,0.0884466731608517,7.59926345691587e-05,7.59926345691545e-05,0.000615199811674591,7.59926345691813e-05,7.5992634569156e-05,0.190594643842653,0.00102635114735655,7.59926345691543e-05,0.0270585549089875,0.108311172397011
