spot_id,B-cells,CAFs,Cancer LumA,Cancer LumB,Cancer Other,Cycling T-cells,Endothelial,Myeloid,NK cells,NKT cells,Normal Epithelial,PVL,Plasmablasts,T cells CD4+,T cells CD8+
mix_0044_depth100,0.0,0.10095402260743813,0.427620470942053,0.14775981173653432,0.0,0.0,0.0005841290081577803,0.0,0.0,0.1373537629887087,0.16394928555918684,0.0,0.0,0.0,0.0
mix_0044_depth25,0.0,0.11058265624443119,0.440726316816306,0.1781569432578674,0.0,0.0,0.02919759484068467,0.0,0.0,0.13695438412085595,0.06971425649030571,0.03027588685987643,0.0,0.0,0.0
mix_0045_depth100,0.0,0.01143114615080874,0.2542341547552235,0.1431992273714552,0.14008389468304203,0.0,0.0,0.0,0.0,0.09110616000969006,0.2988722416817289,0.0,0.0,0.0,0.0
mix_0045_depth25,0.0,0.01651852957158686,0.19532103244592733,0.07106203009076471,0.24886463016961913,0.0,0.0,0.015159655554857855,0.0,0.061903489414170725,0.32302917443311385,0.0,0.0,0.0,0.0
mix_0046_depth100,0.0,0.0,0.40804940442876486,0.10549562304742739,0.0,0.0,0.0,0.0,0.0,0.0,0.40575874361758185,0.0,0.0,0.0,0.0
mix_0046_depth25,0.0,0.0,0.42952646607036954,0.08227835024187577,0.0,0.0,0.0,0.0,0.0,0.0,0.4106347762314704,0.0,0.0,0.0,0.0
mix_0047_depth100,0.0,0.0519664836042041,0.1565383503070186,0.10660154839040577,0.0953623396780623,0.0,0.0,0.23858570991464526,0.0,0.03136929249481037,0.20713506014119915,0.0,0.0,0.0,0.0
mix_0047_depth25,0.0,0.06680921862786739,0.13662009961394617,0.10568683851273104,0.1310711053377366,0.0,0.0,0.23017111694121364,0.0,0.02996842635235284,0.20643124472253674,0.0,0.0,0.0,0.0
mix_0048_depth100,0.0,0.0,0.18975999039556324,0.16451418549090116,0.0,0.0,0.0,0.0,0.0,0.06173299588903742,0.354401813769846,0.0,0.0,0.0,0.0
mix_0048_depth25,0.0,0.0,0.18906250669394667,0.17005336616162617,0.0,0.0,0.0,0.010960400623337713,0.0,0.06112843635807445,0.34436807268708547,0.0,0.0,0.0,0.0
mix_0049_depth100,0.0,0.0,0.2925690344770971,0.05933275737086237,0.1710396191156042,0.0,0.0,0.0,0.0,0.02061864452755737,0.24131307900584362,0.0635336726740717,0.0,0.0,0.0
mix_0049_depth25,0.0,0.0,0.2965862501487721,0.03894888926637648,0.19168738665986745,0.0,0.0,0.0,0.0,0.03696171707260083,0.22685381667287383,0.07715456838647988,0.0,0.0,0.0
mix_0050_depth100,0.0,0.0,0.43569666417863684,0.17275665498586731,0.0,0.0,0.0,0.0,0.0,0.0223393349242712,0.22192153453809774,0.0,0.0,0.0,0.0
mix_0050_depth25,0.0,0.0,0.4334463463317303,0.1794566608073228,0.0,0.0,0.0,0.0,0.0,0.01406669522549563,0.23472439614231685,0.0,0.0,0.0,0.0
mix_0051_depth100,0.0,0.0,0.11560054589237473,0.0,0.18925023843491168,0.09601537926511329,0.0,0.0,0.0,0.031016017200566407,0.4021410337787425,0.0,0.0,0.0,0.0
mix_0051_depth25,0.0,0.022967668641680844,0.0733239384969721,0.0,0.22113492842537588,0.047863563499407694,0.0,0.0,0.0,0.0599335403961586,0.39006026394693943,0.0,0.0,0.0,0.0
mix_0052_depth100,0.0,0.0,0.2197791747864276,0.21765451290169585,0.0,0.0,0.0,0.0,0.0,0.009192074206035275,0.43501772368990604,0.0,0.0,0.0,0.0
mix_0052_depth25,0.0,0.0,0.12635413544311627,0.22406583580706904,0.0,0.0,0.0,0.0,0.0,0.011448611443178292,0.5061780068103502,0.0,0.0,0.0,0.0
mix_0053_depth100,0.0,0.015762360729305966,0.2924410255248073,0.0,0.14697973299806988,0.09744307789788531,0.0,0.020454864568740204,0.0,0.026285808449424547,0.4379083786621967,0.0,0.0,0.0,0.0
mix_0053_depth25,0.0,0.01199134305613264,0.32516091452298895,0.0,0.09195171281825629,0.11435773955392942,0.0,0.004599388499510466,0.0,0.02134248677441628,0.4822023437298221,0.0,0.0,0.0,0.0
mix_0054_depth100,0.0,0.032595093141937634,0.2002233683717414,0.0,0.20498653863079427,0.0,0.0,0.06338295147740389,0.0,0.06712981825904984,0.24325494854324112,0.05950294710799294,0.0,0.0,0.0
mix_0054_depth25,0.0,0.03572473490519196,0.20388142227754194,0.0,0.19432808592382086,0.0,0.0,0.06637999458380571,0.0,0.08575688536390647,0.2123384734043002,0.07463249187663196,0.0,0.0,0.0
mix_0055_depth100,0.0,0.0,0.36939445354508155,0.21799095237563393,0.0,0.0,0.0,0.0,0.0,0.0980937789810324,0.17679514150602657,0.0,0.0,0.0,0.0
mix_0055_depth25,0.0,0.0,0.3289584504196989,0.22716436637103216,0.0,0.0,0.0,0.0,0.0,0.10434771922733682,0.1958816763235061,0.0,0.0,0.0,0.0
mix_0056_depth100,0.0,0.0,0.465635404572471,0.169621601948903,0.0,0.0,0.0,0.0,0.0,0.016676520261757668,0.15335693606110556,0.0,0.0,0.0,0.0
mix_0056_depth25,0.0,0.0,0.47012079176862337,0.15403097693595574,0.0,0.0,0.0,0.0,0.0,0.010722842018106176,0.16110156709958584,0.0,0.0,0.0,0.0
mix_0057_depth100,0.0,0.08629552399853782,0.13400087727292895,0.05555624928585968,0.19733265125277688,0.0,0.0,0.010432642014429314,0.0,0.1500681688341158,0.28121965236464297,0.0,0.0,0.0,0.0
mix_0057_depth25,0.0,0.06232892378810816,0.1301532664381182,0.047223887247290756,0.20413726620706138,0.0,0.0,0.009501028880178052,0.0,0.15721966850784774,0.3128587487847888,0.0,0.0,0.0,0.0
mix_0058_depth100,0.0,0.0,0.10308196211786223,0.0,0.281009588180458,0.0,0.0,0.0,0.0,0.06743337475812415,0.390862027274593,0.0,0.0,0.0,0.0
mix_0058_depth25,0.0,0.0,0.08788985082260634,0.0,0.33193762007887573,0.0,0.0,0.0,0.0,0.06398606410740615,0.3625685685401041,0.0,0.0,0.0,0.0
