spot_id,B-cells,CAFs,Cancer Epithelial,Cycling T-cells,Endothelial,Myeloid,NK cells,NKT cells,Normal Epithelial,PVL,Plasmablasts,T cells CD4+,T cells CD8+
mix_0046_depth25,0.0,0.0,0.554838301011012,0.0,0.0,0.0,0.0,0.0,0.4451616989889881,0.0,0.0,0.0,0.0
mix_0047_depth100,0.0,0.0585499062258758,0.4039194300411203,0.0,0.0,0.2688111639173214,0.0,0.0353433406795804,0.233376159136102,0.0,0.0,0.0,0.0
mix_0047_depth25,0.0,0.0736792120234076,0.41177251574417667,0.0,0.0,0.2538396178712738,0.0,0.0330500802819128,0.2276585740792288,0.0,0.0,0.0,0.0
mix_0048_depth100,0.0,0.0,0.4598520818597216,0.0,0.0,0.0,0.0,0.0801301607941898,0.4600177573460884,0.0,0.0,0.0,0.0
mix_0048_depth25,0.0,0.0,0.4630331039813499,0.0,0.0,0.0141320078144923,0.0,0.0788171500283112,0.4440177381758465,0.0,0.0,0.0,0.0
mix_0049_depth100,0.0,0.0,0.6163804987695485,0.0,0.0,0.0,0.0,0.0243027806392891,0.2844308614289508,0.0748858591622114,0.0,0.0,0.0
mix_0049_depth25,0.0,0.0,0.6072644583078977,0.0,0.0,0.0,0.0,0.0425731754356585,0.2612943364209187,0.0888680298355249,0.0,0.0,0.0
mix_0050_depth100,0.0,0.0,0.7135489561212737,0.0,0.0,0.0,0.0,0.0261979162798314,0.2602531275988949,0.0,0.0,0.0,0.0
mix_0050_depth25,0.0,0.0,0.7112767839551006,0.0,0.0,0.0,0.0,0.0163244650855451,0.2723987509593541,0.0,0.0,0.0,0.0
mix_0051_depth100,0.0,0.0,0.3655183440952956,0.1151231495569575,0.0,0.0,0.0,0.0371884339172667,0.48217007243048,0.0,0.0,0.0,0.0
mix_0051_depth25,0.0,0.0281713750826112,0.3611734092774286,0.0587078480262119,0.0,0.0,0.0,0.073512478470059,0.478434889143689,0.0,0.0,0.0,0.0
mix_0052_depth100,0.0,0.0,0.4961571143446214,0.0,0.0,0.0,0.0,0.0104260671760601,0.4934168184793184,0.0,0.0,0.0,0.0
mix_0052_depth25,0.0,0.0,0.4036879765296124,0.0,0.0,0.0,0.0,0.0131889366096395,0.5831230868607481,0.0,0.0,0.0,0.0
mix_0053_depth100,0.0,0.0151959287055954,0.42362985043588186,0.0939413892385423,0.0,0.0197198039689117,0.0,0.0253412085934402,0.4221718190576284,0.0,0.0,0.0,0.0
mix_0053_depth25,0.0,0.0114028865052596,0.3966434724799577,0.1087458109593987,0.0,0.0043736806467806,0.0,0.0202951373577967,0.4585390120508066,0.0,0.0,0.0,0.0
mix_0054_depth100,0.0,0.0374193591116157,0.4651833624062762,0.0,0.0,0.072764002009724,0.0,0.0770654271670402,0.2792581151886854,0.0683097341166581,0.0,0.0,0.0
mix_0054_depth25,0.0,0.0409198312229314,0.4561171947170463,0.0,0.0,0.0760329833701207,0.0,0.098227664518942,0.2432167661117091,0.0854855600592502,0.0,0.0,0.0
mix_0055_depth100,0.0,0.0,0.6812047951929134,0.0,0.0,0.0,0.0,0.1137616834652726,0.2050335213418138,0.0,0.0,0.0,0.0
mix_0055_depth25,0.0,0.0,0.6494089800621778,0.0,0.0,0.0,0.0,0.1218514038073338,0.2287396161304883,0.0,0.0,0.0,0.0
mix_0056_depth100,0.0,0.0,0.7888545013654882,0.0,0.0,0.0,0.0,0.0207087020537374,0.1904367965807742,0.0,0.0,0.0,0.0
mix_0056_depth25,0.0,0.0,0.7841337292432667,0.0,0.0,0.0,0.0,0.0134713102186588,0.2023949605380743,0.0,0.0,0.0,0.0
mix_0057_depth100,0.0,0.0943217621940997,0.4228739096443621,0.0,0.0,0.011402968932176,0.0,0.1640258205502677,0.3073755386790942,0.0,0.0,0.0,0.0
mix_0057_depth25,0.0,0.0674977101204138,0.4131524845223294,0.0,0.0,0.0102889261393326,0.0,0.1702575139311957,0.3388033652867281,0.0,0.0,0.0,0.0
mix_0058_depth100,0.0,0.0,0.455956195944713,0.0,0.0,0.0,0.0,0.0800503552097094,0.4639934488455773,0.0,0.0,0.0,0.0
mix_0058_depth25,0.0,0.0,0.4960259310080988,0.0,0.0,0.0,0.0,0.0755995003191869,0.4283745686727142,0.0,0.0,0.0,0.0
mix_0059_depth100,0.0,0.0081105506926562,0.2815733950529126,0.1035300327853299,0.0,0.0149103337562708,0.0,0.1921871740849535,0.3996885136278766,0.0,0.0,0.0,0.0
