"","B-cells","CAFs","Cancer Epithelial","Endothelial","Myeloid","NK cells","Normal Epithelial","Plasmablasts","PVL","T cells"
"CID3941_mix012_depth100",8.95993291056724e-05,5.58545862723166e-05,5.58545864083269e-05,5.58545864083308e-05,5.58545864066753e-05,6.68564178789277e-05,5.58545863957113e-05,5.58545885080495e-05,5.58545975961805e-05,0.772336961870896
"CID3941_mix012_depth25",0.000110398216891608,5.58545839817288e-05,5.91734902048297e-05,5.5854586408324e-05,5.58545864083282e-05,0.0215622627374062,5.58545864083219e-05,5.58545864635116e-05,5.5854581741904e-05,0.81273194843507
"CID3941_mix013_depth100",9.76397296318827e-05,7.9792266294135e-05,7.97922662976171e-05,7.97922662976127e-05,7.9792266292129e-05,9.44563486158959e-05,7.97922662976122e-05,7.97922664445264e-05,7.97922661040304e-05,0.786268880759654
"CID3941_mix013_depth25",0.000108311416028814,5.58545864014641e-05,6.14794919957188e-05,5.5854586408331e-05,5.58545864083295e-05,0.00646923843686106,5.58545864083258e-05,5.58545866919412e-05,5.58545864350452e-05,0.837607030708024
"CID3941_mix014_depth100",0.00010354466827957,0.176735671644043,0.000163197784015722,7.97922662976122e-05,7.97922662597682e-05,8.80207018033358e-05,7.9792266297612e-05,7.97922662668245e-05,7.97922662976113e-05,0.723790069362551
"CID3941_mix014_depth25",8.12044269691995e-05,0.157258620848978,0.000541342398443599,5.58545864083285e-05,5.58545864083354e-05,0.00538349388932918,0.0195842678222787,5.58545872785114e-05,5.58545864083258e-05,0.758703747817952
"CID3941_mix015_depth100",0.0319448601993134,5.5854589168295e-05,5.58545864083278e-05,5.5854586407301e-05,5.58545864083283e-05,0.0703570219374754,5.58545864087846e-05,5.58545894840585e-05,5.58545781590079e-05,0.650224824585928
"CID3941_mix015_depth25",0.00560048085919774,7.97922680082318e-05,9.38386451958899e-05,7.97922662976123e-05,7.9792266297612e-05,0.12081993585829,7.97922662976085e-05,7.97922657909719e-05,7.97922663327963e-05,0.648645338157995
"CID3941_mix016_depth100",0.0207671196919394,0.086606746154361,0.000151962783039761,7.97922662976127e-05,7.97922662976122e-05,0.0350058756989457,0.028600594322489,0.000114983203837663,7.9792266297612e-05,0.675513230322282
"CID3941_mix016_depth25",9.58938590846983e-05,0.0852684197886672,0.0249972011266291,7.97922662976116e-05,7.9792266297612e-05,0.0858472718800974,0.00794814217054807,7.9792268468086e-05,0.00768755724408128,0.654110836123786
"CID3941_mix017_depth100",0.0126317716335091,0.141598641253397,0.0394120137387433,0.0211260740833191,7.97922662957451e-05,0.0162567766623629,7.97922662976123e-05,7.97922662531188e-05,0.102765075794257,0.579696594583157
"CID3941_mix017_depth25",0.000113988951853733,0.134248565107593,0.0713174190628404,0.01723981250979,0.000113988951853733,0.0437389697132656,0.000127113940309761,0.000113988955116159,0.104561165717977,0.568187384934196
"CID3941_mix018_depth100",5.58545864083283e-05,5.58546096262776e-05,5.58545864083266e-05,5.58545864083266e-05,5.58545864083285e-05,0.00021809071995554,5.58545864083275e-05,5.58545828234466e-05,5.58545890615869e-05,0.832385622483143
"CID3941_mix018_depth25",5.58545864083258e-05,5.58545810394333e-05,0.00010482775714579,5.58545864083293e-05,5.58545864083287e-05,0.00107449554141605,5.58545864083241e-05,5.58545877860999e-05,5.58545858988191e-05,0.854938826920304
"CID3941_mix019_depth100",7.9792266297612e-05,7.97922664247461e-05,7.979226629761e-05,7.979226629761e-05,7.9792266297612e-05,9.10071577295301e-05,7.97922662976122e-05,7.97922654860839e-05,7.97922662379292e-05,0.846486177572038
"CID3941_mix019_depth25",5.58545864083332e-05,5.58545864078669e-05,0.000126772393003824,5.58545864083295e-05,5.58545864083269e-05,0.000101310877733464,5.58545864083287e-05,5.58545877451176e-05,5.58545863969502e-05,0.860444253694385
"CID3941_mix020_depth100",0.000113988951853731,0.0223132732014368,0.0625985099451277,0.00136910068034287,0.000113988951828937,0.000113988951853733,0.000113988951853728,0.000113988954241712,0.211088192899967,0.641002703591916
"CID3941_mix020_depth25",0.000113988951853732,0.0196008347835861,0.104986479044434,0.000113988951853731,0.000113988951853733,0.000113988951853732,0.00559994250732577,0.000113988953322777,0.209389779948039,0.583701759836295
"CID3941_mix021_depth100",0.0114626380594596,5.58545865398186e-05,5.58545864083345e-05,5.58545864083295e-05,5.58545864083287e-05,0.0468479635617222,5.58545864083149e-05,6.71045299889571e-05,5.58545897024668e-05,0.762073037319177
"CID3941_mix021_depth25",0.038788289819946,5.58545879125759e-05,9.36763109775266e-05,5.58545864083375e-05,5.58545864083297e-05,0.0186861765543933,5.58545864083461e-05,5.58545874307012e-05,5.58545861023659e-05,0.798319574529687
"CID3941_mix022_depth100",0.0142219837401868,0.0879778546117847,9.3400424345293e-05,7.9792266297612e-05,7.9792266297612e-05,0.0243466908227908,7.97922662976139e-05,7.9792266290682e-05,7.97922663116834e-05,0.776982380020387
"CID3941_mix022_depth25",0.0318028615440719,0.096741474053504,0.000158030002379293,5.58545864083281e-05,5.58545864083308e-05,0.000210291752943109,5.58545864083277e-05,5.58545900575904e-05,5.58545864083249e-05,0.791884624595537
"CID3941_mix023_depth100",0.0102238668042711,0.104885206529588,0.000124390999909316,7.97922662976121e-05,7.97922662937704e-05,0.0065153733554221,0.00544132966829396,7.97922662923292e-05,7.97922662976124e-05,0.789551806563435
"CID3941_mix023_depth25",0.0230013225553724,0.106297503949876,0.00380207599447482,5.58545864083283e-05,5.58545864083339e-05,0.000150371966855905,0.00563193287377829,5.58545846826477e-05,5.58545864083285e-05,0.792380480570513
"CID3941_mix024_depth100",7.97922662976139e-05,7.97922671349849e-05,8.01279541226841e-05,7.97922662976134e-05,7.97922662994058e-05,0.18699837106139,7.97922662976124e-05,0.00125147516552432,7.9792268399881e-05,0.58451088134931
"CID3941_mix024_depth25",8.54353913803712e-05,7.97922594927377e-05,7.97922662976119e-05,7.97922662976219e-05,7.97922662976131e-05,0.259894534237129,7.9792266297616e-05,7.97922686298847e-05,7.97922662851934e-05,0.562033928965406
"CID3941_mix025_depth100",7.97922662976108e-05,0.00111929938293287,9.56455664640846e-05,7.97922662976151e-05,7.97922662935946e-05,0.138061980543269,7.9792266297612e-05,0.0012645092230097,7.97922661566445e-05,0.655331623138362
"CID3941_mix025_depth25",8.4412998943502e-05,7.97922663045436e-05,7.9792266297614e-05,7.97922662976105e-05,7.9792266297608e-05,0.237912207398331,0.00296424103491555,7.9792266155797e-05,7.97922662728296e-05,0.588023129687721
"CID3941_mix026_depth100",0.000113988951853731,0.152689052519964,0.0512997184332471,0.00735513761682226,0.000113988951843154,0.0248770666793022,0.0374340587402895,0.00177317577173003,0.12389180284754,0.534018895275292
"CID3941_mix026_depth25",0.000113988951853732,0.143946371868983,0.0156217173582151,0.0269885183242022,0.000113988951853731,0.116791403787524,0.0771859227963066,0.000113988954331936,0.112985521448811,0.46351562348309
"CID3941_mix027_depth100",5.97127196511444e-05,5.5854587810522e-05,5.85157460511451e-05,5.58545853985376e-05,5.5854586408585e-05,0.0885560002819925,5.58545864083216e-05,5.58545878724853e-05,5.58545825557592e-05,0.756561324613685
"CID3941_mix027_depth25",7.64232208189033e-05,5.58545864439777e-05,0.000126695630130218,5.58545864083244e-05,5.58545864083292e-05,0.0675221125586075,5.58545864083287e-05,5.58545852523192e-05,5.58545849308248e-05,0.792675387861896
"CID3941_mix028_depth100",5.76824063991802e-05,0.0457504558600671,0.0260812444650756,0.0185937482183429,5.58545864000051e-05,0.0257873310238204,7.5972837703799e-05,5.58545856316542e-05,0.123208548132454,0.720782603687371
"CID3941_mix028_depth25",5.5854586408324e-05,0.035187071595502,0.000169142576027699,0.0072038623514971,5.58545864083284e-05,0.025152233846685,0.0444149583175893,5.58545875911784e-05,0.128763995467503,0.705579445379986
"CID3941_mix029_depth100",7.97922662976139e-05,0.0521837651138487,0.0289585504800684,0.0171254640817547,7.9792266302865e-05,0.020364090583689,0.00826546574506534,7.97922722218484e-05,0.145484295101792,0.697837401441624
"CID3941_mix029_depth25",7.97922662976129e-05,0.0393119985848165,0.000237107059010895,0.00174023377078998,7.97922662976125e-05,0.0244464916368201,0.0466579471914458,7.97922664843703e-05,0.161614593997217,0.680212875670241
"CID3941_mix030_depth100",0.0967027369692966,5.58545830659131e-05,5.58545864083312e-05,5.58545864083216e-05,0.00659690875838889,0.0526877313758502,5.58545864083552e-05,5.58545863852319e-05,5.58545872595958e-05,0.741929298901687
"CID3941_mix030_depth25",0.0936970377924794,5.58545796481558e-05,5.58545864083443e-05,5.58545864083138e-05,0.0112801812441635,0.0974409478294417,5.58545864083498e-05,5.58545922567743e-05,5.58545863797148e-05,0.722452953992804
"CID3941_mix031_depth100",0.0790655015831274,0.0604962368568257,8.65368243055112e-05,7.97922662976108e-05,0.0112280936167,0.0299842445636966,0.00651012215948697,7.9792266310205e-05,7.97922662976149e-05,0.790328237282782
"CID3941_mix031_depth25",0.073929306801197,0.0595275264704444,9.74103146368166e-05,5.58545864083301e-05,0.0159968106417648,0.0814978053117285,0.0069155013942423,5.58545870205087e-05,0.00587518742600108,0.743056124662797
"CID3941_mix032_depth100",0.0713477327838462,0.0733981908725538,8.84304764297043e-05,7.97922662976116e-05,0.0141273579248656,0.0235979223915646,0.0116563159617838,7.97922663194021e-05,7.97922662976122e-05,0.783504828496421
"CID3941_mix032_depth25",0.0672821894606991,0.071754016776611,0.000114210508909195,5.58545864083285e-05,0.0179750642892682,0.0697674093293445,0.00553057322731781,5.58545868852841e-05,0.00691673677240496,0.747973105698455
"CID3941_mix033_depth100",7.97922662976129e-05,7.97922633675045e-05,0.000275500066639979,7.9792266297606e-05,7.97922662887717e-05,0.124133455174636,7.97922662976102e-05,7.97922662983433e-05,7.97922678591267e-05,0.63792335120789
"CID3941_mix033_depth25",9.7713668157197e-05,7.97922662227198e-05,0.0117601636764129,7.97922662976131e-05,7.97922662976169e-05,0.118871666829006,7.97922662976115e-05,7.97922642743904e-05,7.97922662740837e-05,0.678566441834491
"CID3941_mix034_depth100",7.97922662976084e-05,7.97922663760366e-05,0.000126807538127468,7.97922662976193e-05,7.97922662891838e-05,0.10466432663305,7.9792266297612e-05,7.97922662597138e-05,7.97922663456068e-05,0.671688114665119
"CID3941_mix034_depth25",9.60371863453315e-05,7.97922663084185e-05,0.0129389545368838,7.97922662976061e-05,7.97922662976105e-05,0.0996646986042301,7.97922662976119e-05,7.97922664943191e-05,7.97922662708462e-05,0.703294952879491
"CID3941_mix035_depth100",7.97922662976126e-05,0.0616094009532888,0.0500517953796417,0.0275409146528424,7.97922662976112e-05,0.0683559351911142,7.9792266297612e-05,7.97922663828051e-05,0.0974650506640657,0.579584841098411
"CID3941_mix035_depth25",7.97922662976099e-05,0.0566297417157932,0.0661734585653557,0.023851919292554,7.97922662976114e-05,0.0602970460968592,0.000129434467586576,7.97922668310658e-05,0.10225915212801,0.605382460155792
"CID3941_mix036_depth100",0.0134910283589676,3.90982025059074e-05,3.90982104858311e-05,3.90982104858208e-05,0.00216124395594648,0.109110707424685,3.90982104858288e-05,3.90982102332295e-05,3.90982014842512e-05,0.741850559271065
"CID3941_mix036_depth25",0.0396037152101947,5.58545864384436e-05,5.94891102373844e-05,5.58545864083272e-05,5.58545864083281e-05,0.0728052739228088,5.58545864083246e-05,5.58545868313224e-05,5.58545864026758e-05,0.771705377076548
"CID3941_mix037_depth100",0.00942087887404906,0.0800938543173262,9.90070735450694e-05,5.58545864083288e-05,5.58545864083284e-05,0.0668565892368372,0.0221552835385728,5.58545863872547e-05,5.58545864083284e-05,0.779401011146379
"CID3941_mix037_depth25",0.0316213113114893,0.0932387648838027,0.000123181567671869,5.58545864083283e-05,5.58545864083294e-05,0.0458027207316966,6.24509094345709e-05,5.58545885770237e-05,0.00827175225233124,0.775779995531952
"CID3941_mix038_depth100",0.00215719235505976,0.094256946926619,0.0523583437408619,7.97922662976122e-05,0.000476688392098453,0.0269885881583506,7.97922662976119e-05,7.97922662876879e-05,0.192033939268366,0.62397366112111
"CID3941_mix038_depth25",0.0237022511913158,0.104020962711436,0.0323441855720814,7.97922662976116e-05,7.97922662976125e-05,0.0105574418865894,8.34639622797762e-05,7.97922702421351e-05,0.207921552965368,0.595664572314868
"CID3941_mix039_depth100",7.01488736348666e-05,5.58545897043887e-05,7.92101222494719e-05,5.58545864083323e-05,0.00349696197083467,0.0763624624832614,5.58545864083336e-05,5.58545865360692e-05,5.58545903808246e-05,0.783475029371598
"CID3941_mix039_depth25",0.000104138513807431,5.5854588256735e-05,6.4147559354024e-05,5.58545864083288e-05,5.58545864083282e-05,0.090911707761821,5.58545864083293e-05,5.58545882601408e-05,5.58545906783301e-05,0.746781931401087
"CID3941_mix040_depth100",6.72707311899216e-05,0.0887080188103639,0.000249477203166557,5.5854586408328e-05,0.00313481549133543,0.0445578375643409,0.0337493080325668,0.000295779352663658,0.000740354629385083,0.781707754782588
"CID3941_mix040_depth25",0.000117958781574717,0.091749000720722,0.000211898721020451,7.97922662976129e-05,7.97922662976121e-05,0.0698863433968962,8.0486752499497e-05,7.9792267807087e-05,0.0128347372720326,0.730800074206635
"CID3941_mix041_depth100",6.65537787767369e-05,0.0924254222274043,0.00226610674308821,5.58545864083285e-05,0.00297734967167027,0.0339223276135099,0.0493694471641784,0.000220642322054396,0.00829703251588457,0.767702167207414
"CID3941_mix041_depth25",0.000108669615355492,0.0957514833634304,0.000177204095324635,7.97922662976126e-05,7.9792266297612e-05,0.0662113458756401,0.0208368480890938,7.97922666078537e-05,0.0206743361576815,0.703688384478235
"CID3941_mix042_depth100",5.71908917111339e-05,5.58545881338196e-05,5.58545864083277e-05,5.5854586408325e-05,5.58545864083287e-05,0.0507995777540475,5.58545864083058e-05,0.000692115603476686,5.58545885642478e-05,0.774279390131474
"CID3941_mix042_depth25",8.88113579936391e-05,5.58545729775619e-05,6.1617943847176e-05,5.58545864083275e-05,5.58545864083294e-05,0.0630152437976728,5.5854586408315e-05,5.58545860461357e-05,5.58545948000054e-05,0.769940183516605
"CID3941_mix043_depth100",8.18115547618591e-05,7.9792271626636e-05,7.9792266297613e-05,7.97922662976118e-05,7.97922662976117e-05,0.0275717828695212,0.0045444847575431,0.00067586510002793,7.97922663223648e-05,0.818453736592565
"CID3941_mix043_depth25",8.69728498399576e-05,5.58545853459459e-05,6.38126950828331e-05,5.58545864083294e-05,5.58545864083216e-05,0.0423923108191165,0.0243315643148273,5.58545859893347e-05,5.58545864083285e-05,0.784394878182474
"CID3941_mix044_depth100",7.97922662976144e-05,0.0180485273224412,0.0633543601752462,0.00199932950758828,7.97922663003565e-05,0.000113711557570686,0.00181058867022018,0.000127726555614951,0.211311542678674,0.649765365822634
"CID3941_mix044_depth25",7.97922662976134e-05,0.0179624896481115,0.0236725020985185,0.00428851025235073,7.97922662976135e-05,0.000146458096942433,7.97922662976122e-05,7.97922630453531e-05,0.216512116787689,0.6379984689294
"CID3941_mix045_depth100",0.10230988369388,5.5854588130033e-05,5.58545864083275e-05,5.58545864083409e-05,5.58545864083285e-05,0.0955902496632756,5.58545864083322e-05,0.0115920945275293,5.5854592321894e-05,0.701520674644452
"CID3941_mix045_depth25",0.129799269729792,7.97922537144632e-05,0.000116778366280176,7.9792266297593e-05,7.97922662976118e-05,0.118055079745469,7.97922662976111e-05,0.0197629198785431,7.97922662801601e-05,0.673044201212184
"CID3941_mix046_depth100",0.088318700222816,5.58545864612691e-05,5.5854586408321e-05,5.58545864083287e-05,0.00662056937725613,0.0747835581365591,5.58545864083268e-05,0.0122086316778064,5.58545865801437e-05,0.744151774527157
"CID3941_mix046_depth25",0.125986660526294,7.97922663063729e-05,0.000126238285892729,7.97922662976104e-05,7.97922662976122e-05,0.108785317441641,7.97922662976134e-05,0.019709590850814,7.97922662566024e-05,0.69260253880297
"CID3941_mix047_depth100",0.0443697141152378,0.0261341232986792,0.0451055096172547,0.00337890925558602,0.0114309915591096,0.0331030097896065,7.97922662976125e-05,0.00903094396614598,0.209231088131724,0.606474935331044
"CID3941_mix047_depth25",0.0240634229650165,0.0203732624834707,0.041559755482678,0.0322754331986268,0.0173135683837341,0.0368152426917171,0.0262054029257463,0.0165689207331848,0.151807057142842,0.632137816176215
"CID3941_mix048_depth100",0.0178687585013548,7.97922667426277e-05,7.97922662976094e-05,7.9792266297606e-05,7.97922662976121e-05,0.247781349765783,7.97922662975967e-05,7.9792266318122e-05,7.97922623111153e-05,0.592675953017653
"CID3941_mix048_depth25",0.000111435138120825,7.97922663357531e-05,8.35162400832493e-05,7.97922662976081e-05,0.00164719516900776,0.32050391528359,7.97922662976172e-05,0.00499622336370345,7.9792267439197e-05,0.550298789550854
"CID3941_mix049_depth100",0.00973542399600478,0.107263860665048,0.000189838004653109,0.000113988951853732,0.000113988951853731,0.19229229405719,0.022134936418364,0.00142408073643347,0.000113988951853731,0.6200214944567
"CID3941_mix049_depth25",9.17930774035608e-05,0.105367091475023,0.000156976556635441,7.97922662976126e-05,0.00452804719119783,0.255211699045933,0.0201878406631987,0.00454682939452767,0.00967501588051239,0.553237638761018
"CID3941_mix050_depth100",0.000113988951853731,0.113354779253858,0.0796001826909931,0.0101901449869213,0.0012609967747132,0.118319253225359,0.000113988951853731,0.000599153790398957,0.203391648069919,0.456719012622898
"CID3941_mix050_depth25",0.000113988951853731,0.113091692414402,0.051911999721956,0.000113988951853732,0.00340054367163982,0.126234003760489,0.000117722491425607,0.00208342765740789,0.20661120199882,0.453816919896181
"CID3941_mix051_depth100",0.107840554383593,7.97922698523046e-05,7.97922662976061e-05,7.97922662976257e-05,7.97922662976126e-05,0.124749723316167,7.97922662976095e-05,7.97922662840543e-05,7.97922693981388e-05,0.642765396669763
"CID3941_mix051_depth25",0.0873202713085132,7.97922783726819e-05,7.97922662975718e-05,7.97922662976287e-05,7.9792266297612e-05,0.14449787206514,7.97922662976078e-05,7.97922675020957e-05,7.97922663104765e-05,0.679538844851041
"CID3941_mix052_depth100",0.0873431209327924,0.115402552693852,0.000114812904137486,7.97922662976119e-05,7.97922662976119e-05,0.0586316696557603,0.0174708279459391,0.00167303165192633,0.00227057142562816,0.696598833108261
"CID3941_mix052_depth25",0.0731224347696337,0.103840252118016,0.000112544783895898,5.58545864083283e-05,0.00100261100965485,0.0535397691036406,0.00798473949662766,0.00436359814782906,0.0208239146936459,0.757746439538152
"CID3941_mix053_depth100",0.0466026987744492,0.115774656905268,0.064038441911096,0.00215898338317198,0.00295653127104978,0.0122078104717272,0.000113988951853732,0.000786846966336721,0.236943639364056,0.529716482345563
"CID3941_mix053_depth25",0.0410911422684865,0.108722062176725,0.0541688616318758,0.00789918729271221,0.00185384735577105,0.000217621928048309,7.97922662976122e-05,0.00319824558178866,0.22433598888535,0.585375772448693
"CID3941_mix054_depth100",0.0654146071595897,7.97922960268965e-05,7.97922662976125e-05,7.97922662976177e-05,7.9792266297612e-05,0.0425510290819032,7.97922662976123e-05,7.97922663039174e-05,7.97922626189802e-05,0.707897346146211
"CID3941_mix054_depth25",0.0556659199542334,5.58545842851656e-05,8.30983448690633e-05,5.58545864083236e-05,5.58545864083282e-05,0.0621995815108066,0.0020778388901428,5.58545857715139e-05,5.58545864092976e-05,0.750219671758796
"CID3941_mix055_depth100",0.0474373814630924,0.00279828352391206,7.97922662976134e-05,7.9792266297615e-05,0.00678546228303792,0.0222314224796808,7.9792266297613e-05,7.97922663129417e-05,7.979226634541e-05,0.761162078555235
"CID3941_mix055_depth25",0.0179961485961781,0.00865509868610355,9.61529120557861e-05,5.58545864083268e-05,0.0162169330894065,0.0378723803898662,0.00876614611707651,5.58545864078594e-05,5.5854586409073e-05,0.794779181331183
"CID3941_mix056_depth100",0.000113988951853732,0.0361339089881961,0.0725482822464746,0.000113988951853731,0.0124753960883048,0.000113988951853732,0.00613269452238765,0.000113988951926332,0.295138657620258,0.519629650939457
"CID3941_mix056_depth25",0.00160906906921161,0.0497563979762938,0.0858663131280233,0.000113988951853731,0.00467514278143952,0.000164470455869636,0.0186986995693759,0.000113988953226917,0.272781408462286,0.507500394252704
"CID3941_mix057_depth100",0.00431608017819063,7.97922601494624e-05,7.97922662976015e-05,7.97922662976235e-05,0.00543364302799189,0.251195461050233,7.97922662976143e-05,7.97922670324814e-05,7.97922705368976e-05,0.641598370328404
"CID3941_mix057_depth25",0.005182787990548,7.97922662955194e-05,8.64750378386138e-05,7.97922662976125e-05,0.0128972552323905,0.272625902314534,7.97922662976153e-05,7.97922668884747e-05,7.97922662867304e-05,0.655829370056738
"CID3941_mix058_depth100",9.03232899700953e-05,0.00153310424183108,7.9792266297603e-05,7.97922662976104e-05,0.0120416114232377,0.20586918241386,7.97922662976121e-05,7.97922656711371e-05,7.97922662946302e-05,0.70263338193549
"CID3941_mix058_depth25",0.000117233768204967,0.00197148507890603,9.73737478581558e-05,7.9792266297612e-05,0.0200024161561299,0.247432790308466,7.97922662976042e-05,7.97922663620312e-05,7.97922662905068e-05,0.688041355926476
"CID3941_mix059_depth100",0.000113988951853731,0.12363162168644,0.000131673684831049,0.000113988951853731,0.00584791276535933,0.124789164452289,0.0698690046494393,0.000411470692105409,0.00412930990966301,0.681695181322015
"CID3941_mix059_depth25",8.49270379310433e-05,0.13672524698667,0.000111653826138672,0.00124900760755216,0.0121193929175681,0.189125549188191,0.0343508915439299,7.97922632861842e-05,0.0350684483477177,0.614197906989821
"CID3941_mix060_depth100",5.58545864083276e-05,5.58545874594721e-05,5.58545864083285e-05,5.58545864083272e-05,5.58545864083285e-05,0.21243355809943,5.5854586408341e-05,5.58545864141849e-05,5.58545857036395e-05,0.707138861909438
"CID3941_mix060_depth25",0.00517521720627501,5.58545834271218e-05,6.08670323657362e-05,5.58545864083271e-05,5.58545864083279e-05,0.245378075279922,5.58545864083291e-05,5.58545856349413e-05,5.5854586403187e-05,0.6829258982282
"CID3941_mix061_depth100",7.97922662975971e-05,7.97922662850948e-05,7.97922662976222e-05,7.97922662976111e-05,7.97922662976118e-05,0.182699161617691,7.97922662976131e-05,7.97922662813855e-05,7.97922662841469e-05,0.752027294017547
"CID3941_mix061_depth25",0.00089276047261787,5.58545864079074e-05,6.74818415260408e-05,5.58545864083289e-05,5.58545864083286e-05,0.217575020332845,0.00421250757925074,5.58545859738851e-05,5.58545864083286e-05,0.717225671104857
