spot_id,B-cells,CAFs,Cancer Epithelial,Endothelial,Myeloid,NK cells,Normal Epithelial,PVL,Plasmablasts,T cells
CID3941_mix000_depth100,0.026703083045908,5.03132473750144e-05,5.03132632252103e-05,5.03132632251855e-05,5.03132632251798e-05,0.0403886128367307,5.03132632251748e-05,5.0313263262156e-05,5.03132632256786e-05,0.9325561112905971
CID3941_mix000_depth25,0.0468302071037224,7.18760322619011e-05,7.18760414689911e-05,7.187604146899e-05,7.18760414689889e-05,0.0065804426749284,7.18760414689749e-05,7.18760434698937e-05,7.18760420384781e-05,0.9460862179377024
CID3941_mix001_depth100,0.0229127673803368,0.108074985525436,6.70706035451009e-05,0.0043935291516301,6.70706035451141e-05,0.0391792330460265,6.70706035451055e-05,6.70706035685714e-05,6.70706041971855e-05,0.8251041318781694
CID3941_mix001_depth25,0.0445531456833492,0.105160004603372,9.68885841823487e-05,9.68885841823503e-05,9.68885841823494e-05,0.0086354960317059,9.68885841823525e-05,9.68885841823506e-05,9.68885849435505e-05,0.8410700221757178
CID3941_mix002_depth100,0.0174073028348932,0.128240316645385,6.6914804248903e-05,0.0096451623388016,6.69148042489046e-05,0.0326654479014178,6.69148042489049e-05,6.69148042321836e-05,6.69148032839033e-05,0.8117071962592405
CID3941_mix002_depth25,0.0402312231951768,0.124171104768064,9.66492983667109e-05,9.66492983667115e-05,9.66492983667092e-05,0.0069754047886216,9.66492983667024e-05,9.66492983667138e-05,9.66492969034926e-05,0.8280423714594005
CID3941_mix003_depth100,0.0199905527136901,0.0001106490078211,0.0001106490058931,0.0001106490070023,0.0001106490058931,0.0121935914415353,0.0001106490058931,0.0001106490060188,0.0001106490085652,0.9670413127976871
CID3941_mix003_depth25,0.0001121390683763,0.0001121390683938,0.0001121390683763,0.0001121390683763,0.0001121390683763,0.0204380730826275,0.0001121390683763,0.0001121390683736,0.0001121390698351,0.9786648143688876
CID3941_mix004_depth100,0.019717586814682,0.0001092605414747,0.0001092605414434,0.0001092605414403,0.0001092605414434,0.0001550973442329,0.0001092605414434,0.0001092605414293,0.0001092605408903,0.9793624920515197
CID3941_mix004_depth25,0.0001115996943375,0.001567713512353,0.0001115996943375,0.0001115996943375,0.0001115996943375,0.0067748293035285,0.0001115996943375,0.0001115996943336,0.0001115996933482,0.990876259324749
CID3941_mix005_depth100,0.0089640472574608,0.249013678838548,9.57756057642835e-05,9.57756057642835e-05,9.57756057747024e-05,0.0061372346160498,0.004478389103748,0.0016666870106125,9.57756057177065e-05,0.7293568607505603
CID3941_mix005_depth25,9.99044777149162e-05,0.276237168269487,9.99044777149112e-05,9.99044777149177e-05,9.99044777149234e-05,0.0047202734775251,0.0001218346075781,0.0138976795631171,0.003558772742192,0.7010646534292398
CID3941_mix006_depth100,0.0014613650906504,7.19442510554401e-05,7.19442509712728e-05,7.19442504691908e-05,0.0017642386873216,0.0504191016378237,7.19442509712799e-05,7.19442521490186e-05,7.19442503444458e-05,0.9459236290782436
CID3941_mix006_depth25,0.0242919820401356,9.66590680586377e-05,9.66590680533088e-05,9.66590680533102e-05,0.0090388613410465,0.0912143630725166,9.66590680533188e-05,9.66590680246687e-05,9.66590687385232e-05,0.8748748391373196
