spot_id,B-cells,CAFs,Cancer Epithelial,Endothelial,Myeloid,NK cells,Normal Epithelial,PVL,Plasmablasts,T cells
CID3941_mix000_depth100,0.0,0.0,0.0181206622033199,0.0,0.0,0.0,0.0,0.0,0.0,0.98187933779668
CID3941_mix000_depth25,0.0,0.0,0.066347006471693,0.0,0.0,0.0306104942568726,0.0,0.0,0.0,0.9030424992714344
CID3941_mix001_depth100,0.0,0.0025955861363195,0.0330506818692762,0.0,0.0,0.0144391251005102,0.0,0.0,0.0,0.949914606893894
CID3941_mix001_depth25,0.0,0.0,0.0667411002152302,0.0,0.0,0.0464995127345872,0.0,0.0,0.0,0.8867593870501826
CID3941_mix002_depth100,0.0,0.0156313568306473,0.0197343378379609,0.0,0.0,0.0001759953033652,0.0,0.0,0.0,0.9644583100280264
CID3941_mix002_depth25,0.0,0.0,0.0497299314012266,0.0,0.0,0.0315632743973963,0.0,0.0,0.0,0.9187067942013768
CID3941_mix003_depth100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3941_mix003_depth25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3941_mix004_depth100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3941_mix004_depth25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3941_mix005_depth100,0.0,0.1492066576451559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8507933423548442
CID3941_mix005_depth25,0.0,0.1719950118181668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8280049881818332
CID3941_mix006_depth100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3941_mix006_depth25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3941_mix007_depth100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3941_mix007_depth25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3941_mix008_depth100,0.0,0.0892917101501945,0.0,0.0,0.0,0.0,0.0172436457452191,0.0,0.0,0.8934646441045863
CID3941_mix008_depth25,0.0,0.0963433638968477,0.0,0.0,0.0,0.0,0.0229589514588144,0.0,0.0,0.8806976846443378
CID3941_mix009_depth100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3941_mix009_depth25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3941_mix010_depth100,0.0,0.0282587693736229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717412306263772
CID3941_mix010_depth25,0.0,0.0555601156245078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444398843754922
CID3941_mix011_depth100,0.0,0.1385778434214087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8614221565785913
CID3941_mix011_depth25,0.0,0.1682639865676671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8317360134323328
CID3941_mix012_depth100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3941_mix012_depth25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3941_mix013_depth100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3941_mix013_depth25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3941_mix014_depth100,0.0,0.0950509511036071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9049490488963928
