"","B-cells","CAFs","Cancer Epithelial","Endothelial","Myeloid","NK cells","Normal Epithelial","Plasmablasts","PVL","T cells"
"mix_0135_depth25",0.0491502259370063,0.297127390027986,0.235602987159693,0.000117851791440539,0.00352561655497602,0.00217045758432925,0.391187551951969,0.000117851791465643,0.00034433088477632,0.0206557363163577
"mix_0136_depth100",0.0377776656454432,0.166187839131001,0.437653626964485,8.70971763634788e-05,8.70971762618041e-05,0.000888246465448091,0.357057135912092,8.70971761805615e-05,8.70971763634755e-05,8.70971763616772e-05
"mix_0136_depth25",0.037562035992663,0.171048695120214,0.426007411200993,0.000130574923693069,0.000130574923688072,0.00392754017485431,0.360801442893813,0.000130574922700111,0.000130574923693069,0.000130574923688453
"mix_0137_depth100",0.0199298264485667,0.229551075998535,0.438232289627234,0.000132759184021825,0.000132759184379361,0.000892018665597646,0.310730993339422,0.000132759184196301,0.000132759184021826,0.000132759184025411
"mix_0137_depth25",0.029093029076785,0.23004528822862,0.403949105876139,0.000136145696034608,0.000136145696200823,0.000136145696040044,0.335051475284332,0.00118037305378126,0.000136145696034613,0.00013614569603209
"mix_0138_depth100",0.000134893666958555,0.264346897413781,0.363519080662226,0.000134893667039808,0.00013489366696136,0.0245119414630647,0.338177924860484,0.00013489366693069,0.00876968726551306,0.000134893667039807
"mix_0138_depth25",0.000131471004723133,0.237400353031577,0.303078538966537,0.000131471004719239,0.000131471004715464,0.0371994222615679,0.416010439917805,0.000131471006736637,0.00565389079689955,0.000131471004719237
"mix_0139_depth100",8.55526997464717e-05,0.310754874492678,0.275185356421915,8.55526997959081e-05,8.55526999447598e-05,0.0205641073690804,0.325627084791596,8.55527011194662e-05,0.0674408134243306,8.55526997935955e-05
"mix_0139_depth25",0.000120357081347399,0.294862019764876,0.282335847857116,0.000120357081330588,0.000120357081330588,0.0182311737534018,0.325137789511828,0.00148543172011585,0.077466309067323,0.000120357081330589
"mix_0140_depth100",9.0647060184546e-05,0.330782007088474,0.39670822083139,9.06470602231206e-05,9.06470599936152e-05,0.0170181532200899,0.239251235387127,9.06470629531647e-05,0.0157871481693377,9.06470602267885e-05
