"","B-cells","CAFs","Cancer Epithelial","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"mix_0143_depth100",9.93965262028493e-05,0.26753865507406,0.344809289793996,9.93965262571938e-05,9.9396526257196e-05,9.93965261370931e-05,9.93965262629226e-05,0.021070010458209,0.348154533689066,9.93965262246668e-05,9.93965262571935e-05,0.0176323387747864,9.93965262839005e-05
"mix_0143_depth25",0.000101806453168285,0.28715049891935,0.322113823706952,0.000101806453155789,0.000101806453155782,0.000189970760699333,0.000101806453159306,0.0239308754439852,0.354372402360447,0.000101806454319218,0.000119129035212555,0.0110837817485348,0.000530485757860601
"mix_0144_depth100",0.0173898970455664,0.176146631244122,0.283146193692511,0.0449907384115054,4.92168685588688e-05,0.0138688320122287,4.92168685576319e-05,4.92168694240193e-05,0.287818768355288,4.92168685130772e-05,0.0345320749497566,0.141860779945429,4.9216868538972e-05
"mix_0144_depth25",0.000101074606422359,0.153092830838869,0.272242608297924,0.0779765499673441,0.00519634389800405,0.0236474686686608,0.000101074606422358,0.000101074607610259,0.274495965221855,0.000101074606549876,0.0470172794958805,0.145825580578035,0.000101074606422359
"mix_0145_depth100",6.54124840675708e-05,0.109095256158038,0.292973743324385,0.04752298364895,6.54124840651339e-05,6.5412484014263e-05,6.54124840778803e-05,6.5412483195185e-05,0.296976050094415,6.54124840286444e-05,0.139397494107565,0.113576585279133,6.5412484066842e-05
"mix_0145_depth25",9.7306065182369e-05,0.110776779224045,0.256239564695154,0.0539988171499807,9.73060651750795e-05,9.73060651750802e-05,9.73060651748586e-05,9.73060648310282e-05,0.314386427376598,0.00238963803995272,0.163804917120119,0.0978200200034529,9.73060651592912e-05
"mix_0146_depth100",9.77735286699538e-05,0.343831087023124,0.282817083462703,0.029102443764171,9.77735286822978e-05,0.0004637268724423,0.0120988909464127,9.77735286376108e-05,0.283676801403648,9.77735294630358e-05,9.77735286822967e-05,0.04279480185728,0.00472629702608298
"mix_0146_depth25",0.000100370723134482,0.323950451011169,0.282919077108317,0.0238468386125056,0.000100370723132747,0.00117884955254145,0.0220816423661028,0.000100370722423008,0.28812129514003,0.000100370722252922,0.000100882279886252,0.0572991103153706,0.000100370723132749
"mix_0147_depth100",6.41412110695521e-05,0.488208698926314,0.195096285030167,6.41412110401076e-05,6.41412109617822e-05,6.41412110017056e-05,6.41412110419233e-05,6.41412110391281e-05,0.153896156878821,6.41412109692816e-05,0.00506145637558194,0.0852374492193461,0.0720509650926469
"mix_0147_depth25",6.44585660531045e-05,0.465478469404084,0.208943094218161,7.4499715624429e-05,6.44585660566748e-05,6.44585660596092e-05,6.44585660563784e-05,6.4458566056671e-05,0.165574120051583,6.44585660443654e-05,0.00133641719961791,0.0476965517533924,0.110510096261211
