spot_id,B-cells,CAFs,Cancer Epithelial,Endothelial,Myeloid,NK cells,Normal Epithelial,PVL,Plasmablasts,T cells
CID4461_mix000_depth100,0.0,0.0,0.0,0.0,0.0546548566793859,0.0,0.0,0.0,0.0227946458267474,0.9225504974938664
CID4461_mix000_depth25,0.0,0.0,0.0,0.0,0.0047136432644747,0.0,0.0,0.0,0.0261709708400702,0.9691153858954552
CID4461_mix001_depth100,0.0,0.0,0.0,0.0,0.0730915215396652,0.0,0.0,0.0,0.0205400574700959,0.906368420990239
CID4461_mix001_depth25,0.0,0.0,0.0,0.0,0.0505982911219875,0.0,0.0,0.0,0.0267776072656571,0.9226241016123552
CID4461_mix002_depth100,0.0,0.0,0.0,0.0,0.0865742832136711,0.0,0.0,0.0,0.0249034440460742,0.8885222727402546
CID4461_mix002_depth25,0.0,0.0,0.0,0.0,0.0502218455543029,0.0,0.0,0.0,0.0274097430507509,0.922368411394946
CID4461_mix003_depth100,0.0,0.0,0.0,0.0,0.0534141938331726,0.0,0.0,0.0,0.0245332204792387,0.9220525856875883
CID4461_mix003_depth25,0.0,0.0,0.0180348951248821,0.0,0.0917464758211721,0.0,0.0,0.0,0.0217836492048825,0.8684349798490629
CID4461_mix004_depth100,0.0,0.0,0.0,0.0,0.0803182547663175,0.0,0.0,0.0,0.0275390420254378,0.8921427032082445
CID4461_mix004_depth25,0.0,0.0,0.0119119179829727,0.0,0.1175624433877004,0.0,0.0,0.0,0.0288859360728594,0.8416397025564673
CID4461_mix005_depth100,0.0,0.0049221187897616,0.0141566750690025,0.0,0.0795837906593327,0.0,0.0,0.0,0.0236703650107629,0.8776670504711399
CID4461_mix005_depth25,0.0,0.0017033962483319,0.0,0.0,0.1549184000571371,0.0,0.0,0.0,0.026296582968285,0.8170816207262457
CID4461_mix006_depth100,0.0,0.0,0.0,0.0,0.0244458900894972,0.0,0.0,0.0,0.0138163546754525,0.9617377552350503
CID4461_mix006_depth25,0.0,0.0,0.0,0.0,0.0876164248584178,0.0,0.0,0.0,0.0174129648027243,0.8949706103388578
CID4461_mix007_depth100,0.0,0.0,0.0,0.0,0.0505184894850493,0.0,0.0,0.0,0.0127389673789546,0.936742543135996
CID4461_mix007_depth25,0.0,0.0,0.0,0.0,0.1465975668540952,0.0,0.0,0.0,0.0144472881114837,0.8389551450344208
CID4461_mix008_depth100,0.0,0.0,0.0,0.0,0.0884325809613326,0.0,0.0,0.0,0.0184924697549927,0.8930749492836747
CID4461_mix008_depth25,0.0,0.0,0.0,0.0,0.1438583774087456,0.0,0.0,0.0,0.0145621147495729,0.8415795078416812
CID4461_mix009_depth100,0.0,0.0,0.0,0.0,0.039086851888243,0.0,0.0,0.0,0.0227549161936926,0.9381582319180641
CID4461_mix009_depth25,0.0,0.0,0.0,0.0,0.1127423724490431,0.0,0.0,0.0,0.0327492659231877,0.8545083616277691
CID4461_mix010_depth100,0.0,0.0,0.0,0.0,0.0869575238142097,0.0,0.0,0.0,0.0242402932494663,0.8888021829363237
CID4461_mix010_depth25,0.0,0.0,0.0,0.0,0.1028724251255277,0.0,0.0,0.0009203171861572,0.0330322484885712,0.8631750091997438
CID4461_mix011_depth100,0.0,0.0537310733259646,0.0,0.0,0.0806714390541323,0.0,0.0,0.0,0.0263866932233415,0.8392107943965614
