"","B-cells","CAFs","Cancer Epithelial","Endothelial","Myeloid","NK cells","Normal Epithelial","Plasmablasts","PVL","T cells"
"CID4461_mix037_depth25",0.0264622069392997,0.100846956791728,0.000168945324715438,7.97922662976123e-05,0.0819265824076788,0.0180408848718049,0.0263173937508909,0.015881919636565,0.0203608575373663,0.624480924003375
"CID4461_mix038_depth100",9.91045439370705e-05,0.222189624432767,0.0203122196795373,0.0296309683108055,0.0603468780175427,0.0229570292084504,0.0165171659813822,0.0140548740132126,0.0146355039751467,0.525813161053029
"CID4461_mix038_depth25",0.0306800838530544,0.23799235790179,0.000228631997948429,7.97922662976122e-05,0.0588446493260832,0.016766961419203,7.97922662976125e-05,0.0146847108694466,0.0459160048434834,0.537814601094545
"CID4461_mix039_depth100",0.0663215741343439,7.9792266304734e-05,0.0226386463088397,0.0353136833562102,0.0301230594925378,0.116996732973805,0.000922701756084014,0.0174718959811443,7.97922662976113e-05,0.640197934511161
"CID4461_mix039_depth25",0.112972214624968,7.9792266297612e-05,7.97922662976102e-05,0.0534738484416971,0.0175108294803209,0.152513391422781,7.97922662976057e-05,0.0217495061893176,7.9792266297613e-05,0.541083795568629
"CID4461_mix040_depth100",0.0182260709244632,0.229127460880821,0.0670405453749466,0.0437131399559532,0.0340494948509895,0.0767502262510163,0.0283665998695107,0.0195755030551532,0.00266015176056029,0.450453771113351
"CID4461_mix040_depth25",0.0163495979108303,0.244006178501393,0.000173980075026027,0.0481571019466206,0.050787912026352,0.090462943203987,0.000113988951853741,0.0196679551378653,0.000113988951853732,0.479869574789185
"CID4461_mix041_depth100",0.0418562197278254,0.282221228245715,0.078941781300921,0.0127395068306233,0.0279413353263155,0.0643710841762403,0.0215374342797492,0.0187308597418689,0.0810474379442215,0.362328152884782
"CID4461_mix041_depth25",0.0255340227635326,0.253856402674596,0.0108485813934887,0.0335945557491446,0.0392794202380546,0.0702309620996647,0.000113988951853744,0.0213351334135853,0.092203026779436,0.421907088930926
"CID4461_mix042_depth100",0.00601190155100465,0.00372465636952198,0.000205413956673369,0.117768136172506,0.0453349226226416,0.0989563156146799,5.58545864083284e-05,0.0186206650578018,5.58545864083284e-05,0.666469341305232
"CID4461_mix042_depth25",0.000114341050778953,0.00148390529659877,0.000210444620562566,0.105884224998766,0.0683099852220157,0.170116604125621,0.0160643323817464,0.012916496441482,0.000113988951853732,0.583625546038427
"CID4461_mix043_depth100",0.000145367745499343,0.110176094837922,0.00024353609499118,0.107495821273395,0.0527895060808752,0.0798509564959621,5.58545864083266e-05,0.0195958994066138,5.58545864083292e-05,0.604901824692095
"CID4461_mix043_depth25",0.000113988951853733,0.101434215886891,0.000124644839341714,0.0729603824901019,0.086188283135858,0.143846390531403,0.000113988951853732,0.011331686024171,0.0123599749765618,0.526741031156709
"CID4461_mix044_depth100",0.000167506295528124,0.19494386130995,0.0186193569942729,0.0843126624543981,0.0718784684938338,0.0658956145880166,7.9792266297612e-05,0.0193385040190135,0.0357268587270189,0.495884091676645
"CID4461_mix044_depth25",0.00011398895185373,0.156556191613643,0.0166893815047422,0.0583415548227194,0.0955010017476444,0.120376651482477,0.000113988951853729,0.00935615658982298,0.057858875258417,0.440082872089809
"CID4461_mix045_depth100",0.000108801299902712,5.58545864075243e-05,0.0112776482804961,0.127169071764755,0.00593248296869893,0.120168401427637,5.58545864083283e-05,0.0192713814926453,5.58545864083299e-05,0.689782692720479
"CID4461_mix045_depth25",9.25905058317557e-05,5.58545864083285e-05,0.000137073104124087,0.120617949676797,5.58545864083289e-05,0.119515952001019,5.58545864083286e-05,0.0248413011531069,5.58545864083236e-05,0.717884945172556
"CID4461_mix046_depth100",0.000195454319745197,0.0667505833614809,0.0294470809090681,0.116570676327808,0.0150069523966673,0.101714412463408,7.9792266297612e-05,0.0196899839806188,0.0201196653555994,0.621168583601384
"CID4461_mix046_depth25",8.30098120481508e-05,0.0706574771295134,0.000192762968313128,0.093407107384216,5.58545864083276e-05,0.107626218069836,0.0109388568389667,0.0268801902276337,0.0185830009288511,0.661605737203593
"CID4461_mix047_depth100",0.000113988951853733,0.173303942540398,0.0395396455480113,0.135208630959132,0.03281590960785,0.0945863149459361,0.0303707858848217,0.0178282246662223,0.0644167789272065,0.405903567295112
"CID4461_mix047_depth25",0.000113988951853738,0.162858783831039,0.0252935327344008,0.116110208406247,0.0147854738297271,0.0855116992454555,0.0377261106889913,0.0223914884115505,0.0867118629128768,0.475276726183861
