spot_id,B-cells,CAFs,Cancer Epithelial,Endothelial,Myeloid,NK cells,Normal Epithelial,PVL,Plasmablasts,T cells
CID4461_mix000_depth100,0.0,0.0,0.0,0.0,0.17932310735455936,0.0,0.0,0.0,0.02080402281578772,0.41337121631184287
CID4461_mix000_depth25,0.0,0.0,0.0,0.0,0.1418052567830492,0.0,0.0,0.0,0.022037638977037463,0.40214212024213075
CID4461_mix001_depth100,0.0,0.0,0.0,0.0,0.1755749087173178,0.0,0.0,0.0,0.018479668624929613,0.4126913142422708
CID4461_mix001_depth25,0.0,0.0,0.0,0.0,0.15291949648449124,0.0,0.0,0.0,0.021774099765222953,0.4026322876678887
CID4461_mix002_depth100,0.0,0.0,0.0,5.077613772284017e-05,0.15595202456319818,0.0,0.0,0.0,0.020540146518347943,0.43689072937645856
CID4461_mix002_depth25,0.0,0.0,0.0,0.0,0.1265980147522246,0.0,0.0,0.0,0.02210139818775909,0.46242811163466585
CID4461_mix003_depth100,0.0,0.0,0.004695557874509286,0.0,0.10649480866270658,0.07093796161389296,0.0,0.0,0.01932829904426874,0.4827334628993038
CID4461_mix003_depth25,0.0,0.0,0.06225978376676859,0.0,0.12374433818677583,0.07496973327274205,0.0,0.0,0.01582062761078424,0.40894909858195744
CID4461_mix004_depth100,0.0,0.0,0.017230683702532088,0.0,0.11803156015927543,0.04316555887760634,0.0,0.0,0.020732873041931655,0.4612007550649724
CID4461_mix004_depth25,0.0,0.0,0.05355944186857517,0.0,0.13268416921729925,0.05540821342088292,0.0,0.0,0.020215538365099886,0.4012679732849029
CID4461_mix005_depth100,0.0,0.002346433504980198,0.0364761410055488,0.0,0.10787502042865832,0.02259455132683937,0.0,0.0,0.016482672600783305,0.41558115012517893
CID4461_mix005_depth25,0.0,0.0,0.026129118575174966,0.0,0.1328383445671511,0.0,0.0,0.0,0.01658337876513878,0.4327228640772252
CID4461_mix006_depth100,0.0,0.0,0.0,0.0,0.13158326631710773,0.0,0.0,0.0,0.013339534848668932,0.4383759768388694
CID4461_mix006_depth25,0.0,0.0,0.0,0.0,0.14197968630060245,0.0,0.0,0.0,0.014027491732912588,0.40704145736738767
CID4461_mix007_depth100,0.0,0.0,0.0,0.004058240664101835,0.13491796354257748,0.0,0.0,0.0,0.012142294811907416,0.43126791592395636
CID4461_mix007_depth25,0.0,0.0,0.0,0.0,0.17069221457658568,0.0,0.0,0.0,0.011622755741207448,0.3824792414727115
CID4461_mix008_depth100,0.0,0.0029344509147539765,0.0,0.0,0.1381789716707804,0.0,0.0,0.0,0.015247934632858697,0.4093548982031218
CID4461_mix008_depth25,0.0,0.0,0.0,0.0,0.148586371853086,0.0,0.0,0.0,0.011110260827474683,0.3767572217095427
CID4461_mix009_depth100,0.0,0.0,0.0,0.0,0.06980795523874583,0.05072993182913257,0.0,0.0,0.015010674316207756,0.47968299205573256
CID4461_mix009_depth25,0.0,0.0,0.0,0.025043022588798907,0.12893529355719877,0.016293782892420648,0.0,0.0,0.02244243378063106,0.39076096994052706
CID4461_mix010_depth100,0.0,0.0,0.016256839070994615,0.0,0.10136735284745621,0.0,0.0,0.044932081734506746,0.015960633728332514,0.40829226733542895
CID4461_mix010_depth25,0.0,0.0,0.0,0.0,0.11186062238693117,0.0,0.0,0.05567534510129304,0.022112717261887137,0.39505221497511916
CID4461_mix011_depth100,0.0,0.0025687093352915057,0.025856607555856694,0.0,0.09548888895180914,0.0,0.0,0.06490787011097437,0.016669860564345523,0.37313176036415335
CID4461_mix011_depth25,0.0,0.0,0.0,0.0,0.0992129711395572,0.0,0.0,0.08855110929570313,0.02606116184747006,0.3749686898817824
CID4461_mix012_depth100,0.0,0.0,0.0,0.007739747729924834,0.13636885835394902,0.0,0.0,0.0,0.014179918818510108,0.435079238777775
CID4461_mix012_depth25,0.0,0.0,0.0,0.033122096114812566,0.1063113322994769,0.0,0.0,0.0,0.008402549604100126,0.43759488947572106
CID4461_mix013_depth100,0.0,0.0,0.0,0.002765247220512037,0.11210908361944132,0.0014717206808967072,0.0,0.0,0.01574722259974883,0.4480846483811299
CID4461_mix013_depth25,0.0,0.0,0.0,0.08140954772618567,0.08860308931287814,0.0,0.0,0.0,0.007180112479437986,0.3850639665067209
CID4461_mix014_depth100,0.0,0.0,0.0,0.0,0.10712915657284493,0.0,0.0,0.0,0.016020757441251903,0.4607615245869942
CID4461_mix014_depth25,0.0,0.0,0.0,0.044478937870077964,0.10527076076765987,0.0,0.0,0.0,0.011998129915578233,0.4090433809044194
CID4461_mix015_depth100,0.0,0.0,0.052493226096370464,0.0,0.10071050011503849,0.24396555967712086,0.0,0.0,0.012185767076108916,0.25230475736948904
CID4461_mix015_depth25,0.0,0.0,0.13010406494975876,0.0,0.11920438746226161,0.2262532152631901,0.0,0.0,0.021548655877692252,0.17202198148549622
CID4461_mix016_depth100,0.0,0.0,0.05962346495111002,0.0,0.0953522899801622,0.1910119490159802,0.0,0.0,0.009969854901960323,0.25473570426404113
CID4461_mix016_depth25,0.0,0.0,0.11388995034564163,0.0,0.10092014969764428,0.1731382069128496,0.0,0.0,0.017805255395791312,0.20842759281302606
CID4461_mix017_depth100,0.0,0.0,0.07584497309362662,0.0,0.09958959296034721,0.16565999615652757,0.0,0.0,0.009689896696370182,0.25915830274020507
CID4461_mix017_depth25,0.0,0.004206000311686415,0.0956008141593368,0.0,0.10429911917684594,0.1618490668783745,0.0,0.004089222927851739,0.01704911557953958,0.21193710835987903
CID4461_mix018_depth100,0.0,0.0,0.0,0.0,0.14101930592638628,0.0,0.0,0.0,0.013549276118798899,0.44603888109377443
