spot_id,B-cells,CAFs,Cancer Epithelial,Endothelial,Myeloid,NK cells,Normal Epithelial,PVL,Plasmablasts,T cells
CID4463_mix0000_depth100,0.0,0.0,0.0524223247077224,0.0,0.0,0.0,0.9475776752922777,0.0,0.0,0.0
CID4463_mix0000_depth25,0.0,0.0,0.0602302948082487,0.0,0.0,0.0,0.9397697051917512,0.0,0.0,0.0
CID4463_mix0001_depth100,0.0,0.0,0.0999712498589881,0.0,0.0638763311155598,0.0,0.836152419025452,0.0,0.0,0.0
CID4463_mix0001_depth25,0.0,0.0,0.097095842539878,0.0,0.0634939840736271,0.0,0.8394101733864948,0.0,0.0,0.0
CID4463_mix0002_depth100,0.0,0.0,0.2099343928567527,0.0,0.0147474301502964,0.0,0.7753181769929508,0.0,0.0,0.0
CID4463_mix0002_depth25,0.0,0.0,0.2067205795373679,0.0,0.0127013256923063,0.0,0.7805780947703258,0.0,0.0,0.0
CID4463_mix0003_depth100,0.0,0.0,0.0650398321966943,0.0,0.0261901213076966,0.0,0.908770046495609,0.0,0.0,0.0
CID4463_mix0003_depth25,0.0,0.0,0.0589123048480584,0.0,0.0162747034076366,0.0,0.924812991744305,0.0,0.0,0.0
CID4463_mix0004_depth100,0.0,0.0,0.0602737472409068,0.0,0.0859792030737144,0.0,0.8537470496853788,0.0,0.0,0.0
CID4463_mix0004_depth25,0.0,0.0,0.059719856564187,0.0,0.0892913895281466,0.0,0.8509887539076663,0.0,0.0,0.0
CID4463_mix0005_depth100,0.0,0.0,0.1029606434942089,0.0,0.0,0.0,0.897039356505791,0.0,0.0,0.0
CID4463_mix0005_depth25,0.0,0.0,0.1018624820621575,0.0,0.0,0.0,0.8981375179378426,0.0,0.0,0.0
CID4463_mix0006_depth100,0.0,0.0,0.0438807468272276,0.0,0.0,0.0,0.9561192531727724,0.0,0.0,0.0
CID4463_mix0006_depth25,0.0,0.0,0.023940759514885,0.0,0.0,0.0,0.9760592404851148,0.0,0.0,0.0
CID4463_mix0007_depth100,0.0,0.0,0.093981943731616,0.0,0.0,0.0,0.906018056268384,0.0,0.0,0.0
CID4463_mix0007_depth25,0.0,0.0,0.0865082047896166,0.0,0.0,0.0,0.9134917952103834,0.0,0.0,0.0
CID4463_mix0008_depth100,0.0,0.0,0.1029604150911666,0.0,0.0,0.0,0.8970395849088333,0.0,0.0,0.0
CID4463_mix0008_depth25,0.0,0.0,0.1028961563952174,0.0,0.0,0.0,0.8971038436047825,0.0,0.0,0.0
CID4463_mix0009_depth100,0.0,0.0,0.1911902286940276,0.0,0.0,0.0,0.8088097713059724,0.0,0.0,0.0
CID4463_mix0009_depth25,0.0,0.0,0.1890847208028644,0.0,0.0,0.0,0.8109152791971356,0.0,0.0,0.0
CID4463_mix0010_depth100,0.0,0.0,0.0594803091432936,0.0,0.0004544783870814,0.0,0.9400652124696248,0.0,0.0,0.0
CID4463_mix0010_depth25,0.0,0.0,0.056823058404292,0.0,0.0,0.0,0.943176941595708,0.0,0.0,0.0
CID4463_mix0011_depth100,0.0,0.0,0.0582725189317066,0.0,0.0,0.0,0.9417274810682934,0.0,0.0,0.0
CID4463_mix0011_depth25,0.0,0.0,0.0574617671467518,0.0,0.0,0.0,0.9425382328532482,0.0,0.0,0.0
CID4463_mix0012_depth100,0.0,0.0,0.046371117274833,0.0,0.0495460338401604,0.0,0.9040828488850066,0.0,0.0,0.0
CID4463_mix0012_depth25,0.0,0.0,0.0437844354474303,0.0,0.0417736971515784,0.0,0.9144418674009912,0.0,0.0,0.0
CID4463_mix0013_depth100,0.0,0.0,0.074552655644541,0.0,0.0275989778134934,0.0,0.8978483665419655,0.0,0.0,0.0
CID4463_mix0013_depth25,0.0,0.0,0.0905701100535731,0.0,0.0214426119368837,0.0,0.8879872780095431,0.0,0.0,0.0
CID4463_mix0014_depth100,0.0,0.0,0.1142970660645682,0.0,0.0914215643211865,0.0,0.7942813696142452,0.0,0.0,0.0
CID4463_mix0014_depth25,0.0,0.0,0.1095537470099526,0.0,0.0903278130530125,0.0,0.8001184399370349,0.0,0.0,0.0
CID4463_mix0015_depth100,0.0,0.0,0.0879852247798997,0.0,0.0888071618656577,0.0,0.8232076133544425,0.0,0.0,0.0
CID4463_mix0015_depth25,0.0,0.0,0.0963227409636801,0.0,0.0853957823242015,0.0,0.8182814767121184,0.0,0.0,0.0
CID4463_mix0016_depth100,0.0,0.0,0.0,0.0,0.0885248959366979,0.0,0.911475104063302,0.0,0.0,0.0
CID4463_mix0016_depth25,0.0,0.0,0.0,0.0,0.091260859952462,0.0,0.908739140047538,0.0,0.0,0.0
CID4463_mix0017_depth100,0.0,0.0,0.1000199859682291,0.0,0.0990940565680269,0.0,0.8008859574637439,0.0,0.0,0.0
CID4463_mix0017_depth25,0.0,0.0,0.0974962423723418,0.0,0.1072617573657229,0.0,0.7952420002619351,0.0,0.0,0.0
CID4463_mix0018_depth100,0.0,0.0,0.0320447102613623,0.0,0.0,0.0,0.9679552897386376,0.0,0.0,0.0
CID4463_mix0018_depth25,0.0,0.0,0.0385166440001045,0.0,0.0,0.0,0.9614833559998954,0.0,0.0,0.0
CID4463_mix0019_depth100,0.0,0.0,0.0,0.0,0.0689133512314191,0.0,0.9310866487685808,0.0,0.0,0.0
CID4463_mix0019_depth25,0.0,0.0,0.0,0.0,0.0554261142934339,0.0,0.944573885706566,0.0,0.0,0.0
CID4463_mix0020_depth100,0.0,0.0,0.0048249082293004,0.0,0.0,0.0,0.9951750917706996,0.0,0.0,0.0
CID4463_mix0020_depth25,0.0,0.0,0.0030862357160242,0.0,0.0,0.0,0.9969137642839756,0.0,0.0,0.0
CID4463_mix0021_depth100,0.0,0.0,0.0455738784585062,0.0,0.26485186076451,0.0,0.6895742607769838,0.0,0.0,0.0
CID4463_mix0021_depth25,0.0,0.0,0.042541767427697,0.0,0.2560217705676545,0.0,0.7014364620046484,0.0,0.0,0.0
CID4463_mix0022_depth100,0.0,0.0,0.1080631781030443,0.0,0.1389031209910632,0.0,0.7530337009058924,0.0,0.0,0.0
CID4463_mix0022_depth25,0.0,0.0,0.1040090347105214,0.0,0.113726484001788,0.0,0.7822644812876905,0.0,0.0,0.0
CID4463_mix0023_depth100,0.0,0.0,0.2005761249502081,0.0,0.2618263237975661,0.0,0.5375975512522257,0.0,0.0,0.0
CID4463_mix0023_depth25,0.0,0.0,0.1844417616084348,0.0,0.2714554011274491,0.0,0.5441028372641161,0.0,0.0,0.0
CID4463_mix0024_depth100,0.0,0.0,0.1632248413419161,0.0,0.0724159552980591,0.0,0.5749679848440763,0.1307697147905736,0.0,0.0586215037253747
CID4463_mix0024_depth25,0.0,0.0,0.1454965123039274,0.0,0.063201051343625,0.0,0.5920219939193649,0.1586364183225782,0.0,0.0406440241105042
CID4463_mix0025_depth100,0.0,0.0,0.1768094125207813,0.0,0.1149950294058169,0.0,0.7081955580734016,0.0,0.0,0.0
CID4463_mix0025_depth25,0.0,0.0,0.1746856265658425,0.0,0.1054193181713423,0.0,0.7198950552628152,0.0,0.0,0.0
CID4463_mix0026_depth100,0.0,0.0,0.2296061602249714,0.0,0.0920913052363869,0.0,0.6783025345386415,0.0,0.0,0.0
CID4463_mix0026_depth25,0.0,0.0,0.2582616218847031,0.0,0.0881390354977689,0.0,0.653599342617528,0.0,0.0,0.0
CID4463_mix0027_depth100,0.0,0.0,0.2496314751306044,0.0,0.0569976274641257,0.0,0.6727600227541538,0.0206108746511159,0.0,0.0
CID4463_mix0027_depth25,0.0,0.0,0.2682839070908547,0.0,0.0664104056107026,0.0,0.6459525095548797,0.019353177743563,0.0,0.0
CID4463_mix0028_depth100,0.0,0.0,0.0460871714241015,0.0,0.0429404332837284,0.0,0.91097239529217,0.0,0.0,0.0
CID4463_mix0028_depth25,0.0,0.0,0.0403129579667674,0.0,0.0427199093079523,0.0,0.9169671327252804,0.0,0.0,0.0
CID4463_mix0029_depth100,0.0,0.0,0.129185183423924,0.0,0.0766032809425824,0.0,0.7942115356334936,0.0,0.0,0.0
CID4463_mix0029_depth25,0.0,0.0,0.1330045017518731,0.0,0.0711934147655213,0.0,0.7958020834826055,0.0,0.0,0.0
CID4463_mix0030_depth100,0.0,0.0,0.1076705162804417,0.0,0.0367764271969222,0.0,0.855553056522636,0.0,0.0,0.0
CID4463_mix0030_depth25,0.0,0.0,0.1026292873731946,0.0,0.0412303005517896,0.0,0.8561404120750158,0.0,0.0,0.0
