"","B-cells","CAFs","Cancer LumA","Cancer LumB","Cancer Other","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"mix_0031_depth25",0.0123808165672622,7.59926345788487e-05,0.377786548174661,0.200426018940355,7.59926345691597e-05,0.0109688705867089,7.59926345691505e-05,0.0102208035045171,0.00150097560661863,7.59926345414552e-05,0.32981686058196,0.00122523392328518,0.0159472111537124,0.0222405465839526,0.000841266068426569
"mix_0032_depth100",0.0220508076977777,5.3194844157147e-05,0.342907602877297,0.156516287948475,0.00142177754286592,0.00237772714471099,5.3194844198408e-05,5.31948442034607e-05,5.31948441899469e-05,5.31948442160784e-05,0.282229585475967,5.319484434476e-05,0.0900244161329671,0.0343631996916165,0.00552416861085198
"mix_0032_depth25",0.00253646814500369,7.59926345673218e-05,0.418521433400669,0.16728002888968,9.99222764611632e-05,7.59926345691544e-05,7.59926345691543e-05,0.0124650866738468,7.59926345682236e-05,7.59926345813702e-05,0.234085730772002,0.00189419865023831,0.0794050808691632,0.055193877646727,0.00214185645983965
"mix_0033_depth100",5.31948441909952e-05,5.31948442042372e-05,0.457092445535906,0.16409670547094,0.0603053385208634,0.000644558889272734,5.31948441956055e-05,5.31948443578472e-05,0.0225759197833559,5.3194844198306e-05,0.175511365048888,5.31948454980581e-05,0.018765936238793,0.0416581956247609,0.000579623069263919
"mix_0033_depth25",7.59926345691544e-05,7.59926345720693e-05,0.434932130056217,0.152653867499704,0.0516393631282081,0.00449974038692401,7.59926345691532e-05,7.59926345697149e-05,0.0305922494625746,7.59926345948209e-05,0.224444397311437,7.59926326647122e-05,0.0253023018393771,0.0222520032294939,0.00456825359640543
"mix_0034_depth100",7.59926345714976e-05,7.59926351575619e-05,0.345803567387232,0.230549866688097,7.59926345691542e-05,7.5992634569156e-05,7.5992634569155e-05,7.59926352502205e-05,0.0231359201756816,7.59926345303052e-05,0.221274247132035,7.59926225579282e-05,0.00527419260483906,0.00293785517232959,0.0301003295304951
"mix_0034_depth25",7.59926345691553e-05,7.59926346394752e-05,0.306663689801918,0.210742135704775,0.0264136741698409,7.59926345691576e-05,7.59926345691536e-05,7.59926345822544e-05,0.0439795292806813,7.59926345750344e-05,0.243473800706071,7.59926327044783e-05,7.59926345691543e-05,0.0107224980037831,0.0186410600817962
"mix_0035_depth100",5.31948441986613e-05,5.31948455444445e-05,0.209058293298993,0.121005315524113,0.147953614669478,0.0128288452017307,5.31948441984079e-05,5.31948437032823e-05,0.0138351867126336,5.31948442080573e-05,0.267139966617594,5.31948416917848e-05,0.0138211251687395,0.073392580593366,5.31948441867484e-05
"mix_0035_depth25",0.00944550061347937,0.000108560906427298,0.197815291749293,0.116940091926325,0.132459779608397,0.00210346683879401,0.000108560906527363,0.00282670045566179,0.0126991133735051,0.000328529405209123,0.284898710917301,0.000108560905473057,0.0130691957132505,0.0969304081567723,0.000108560906529163
"mix_0036_depth100",7.59926345441983e-05,7.59926345506419e-05,0.410794347491798,0.193172599600758,0.00712672784441868,7.59926345691541e-05,7.59926345855457e-05,7.59926346451661e-05,0.00402482338064106,0.00318544515712119,0.185940116158434,7.59926344730102e-05,0.0211842839172251,0.0186688476539654,0.0232007588604578
"mix_0036_depth25",7.59926345726098e-05,7.59926345084753e-05,0.418531697204212,0.201890259404979,0.00561906323536035,7.59926345691544e-05,7.59926345691577e-05,0.00288638772808859,7.59926345644831e-05,0.00810447852499549,0.176886577545653,7.59926344359321e-05,0.0333732157590489,0.0415669011757199,0.00769472711459916
"mix_0037_depth100",7.59926345742136e-05,7.59926346136942e-05,0.230292916458632,0.299684175337494,0.027992090770183,0.00622005846289209,7.59926345696781e-05,7.59926344474501e-05,7.5992634572049e-05,0.0382894009853607,0.183009648952996,7.5992645219012e-05,0.00647215202173082,0.0302449527573755,0.00252771542754704
"mix_0037_depth25",7.59926345615644e-05,7.59926345888161e-05,0.22798720205014,0.325787513340698,0.041622256879758,0.0132172609880184,7.59926345691498e-05,7.59926345663897e-05,7.59926345702752e-05,0.0356743683507517,0.17221748648864,7.59926349034025e-05,0.00111506752973454,0.0338390243668698,7.5992634570076e-05
"mix_0038_depth100",0.000708700793309924,0.00213097600544415,0.376217859555412,0.254492423314021,0.000108560906527357,0.00585671000164556,0.0183128140379864,0.000108560906585307,0.0107585245688468,0.0289012157407602,0.196999265017294,0.000108560906513818,0.0203482134580635,0.0291475597573488,0.00871018703655039
