donor_id,method,approach,truth,scenario,depth_fraction,cell_type,n_spots,mae_pp,rmse_pp,bias_pp,present_mae_pp,n_absent,absent_mean_prediction_pct,absent_ge1pct_fraction
CID4463,RCTD,fine_fit_then_sum,rna,epithelial_titration,1.0,B-cells,25,0.1249362916015858,0.2758974341886005,0.1249362916015858,,25,0.1249362916015858,0.0
CID4463,RCTD,fine_fit_then_sum,rna,epithelial_titration,1.0,CAFs,25,0.0018186765875323873,0.0020644600389413863,0.0018186765875323873,,25,0.0018186765875323875,0.0
CID4463,RCTD,fine_fit_then_sum,rna,epithelial_titration,1.0,Cancer Epithelial,25,16.250376002102513,19.211678412987958,11.291043365188402,13.245570959781478,5,28.269596171386656,1.0
CID4463,RCTD,fine_fit_then_sum,rna,epithelial_titration,1.0,Endothelial,25,0.001818868396463942,0.0020647679212326075,0.001818868396463942,,25,0.0018188683964639421,0.0
CID4463,RCTD,fine_fit_then_sum,rna,epithelial_titration,1.0,Myeloid,25,0.02397956685063115,0.0683043953784474,0.02397956685063115,,25,0.023979566850631146,0.0
CID4463,RCTD,fine_fit_then_sum,rna,epithelial_titration,1.0,NK cells,25,0.0021404524777347274,0.0027770050069758625,0.0021404524777347274,,25,0.0021404524777347274,0.0
CID4463,RCTD,fine_fit_then_sum,rna,epithelial_titration,1.0,Normal Epithelial,25,16.386575465620066,19.40495050443272,-11.469060189201928,18.732252577708792,5,7.003867017265142,1.0
CID4463,RCTD,fine_fit_then_sum,rna,epithelial_titration,1.0,PVL,25,0.0018186765874255975,0.002064460037302088,0.0018186765874255975,,25,0.0018186765874255977,0.0
CID4463,RCTD,fine_fit_then_sum,rna,epithelial_titration,1.0,Plasmablasts,25,0.014018434009828662,0.025112938793048847,0.014018434009828662,,25,0.01401843400982866,0.0
CID4463,RCTD,fine_fit_then_sum,rna,epithelial_titration,1.0,T cells,25,0.007485857502314842,0.008493317531420665,0.007485857502314842,,25,0.007485857502314842,0.0
CID4463,RCTD,fine_fit_then_sum,rna,factorial,0.25,B-cells,162,0.26303578363628377,0.7607755142415382,0.26303578363628377,,162,0.2630357836362837,0.08024691358024691
CID4463,RCTD,fine_fit_then_sum,rna,factorial,0.25,CAFs,162,1.399982671440962,2.337973076652122,-0.9648452147440488,2.0959794390337,54,0.00798913625548688,0.0
CID4463,RCTD,fine_fit_then_sum,rna,factorial,0.25,Cancer Epithelial,162,12.541824342560437,13.832571908266651,-12.518044520361961,12.541824342560437,0,,
CID4463,RCTD,fine_fit_then_sum,rna,factorial,0.25,Endothelial,162,0.3382023491080829,1.0176958325168872,-0.268596895007711,1.8596097471823771,135,0.033920869493223996,0.007407407407407408
CID4463,RCTD,fine_fit_then_sum,rna,factorial,0.25,Myeloid,162,0.5689722538214834,2.1430095225251407,-0.421293743635279,3.3745858217837355,135,0.007849540229033029,0.0
CID4463,RCTD,fine_fit_then_sum,rna,factorial,0.25,NK cells,162,0.4402129517589441,0.9643714253746278,0.17129261353029007,1.1028906940459224,135,0.3076774033015484,0.0962962962962963
CID4463,RCTD,fine_fit_then_sum,rna,factorial,0.25,Normal Epithelial,162,14.017706287536143,15.219749721999063,14.017706287536143,,162,14.017706287536141,0.9876543209876543
CID4463,RCTD,fine_fit_then_sum,rna,factorial,0.25,PVL,162,1.4771627923506343,2.0050390834916305,-0.4239371715924925,1.4771627923506343,0,,
CID4463,RCTD,fine_fit_then_sum,rna,factorial,0.25,Plasmablasts,162,0.06415068271372348,0.12616805030948555,0.06415068271372348,,162,0.06415068271372348,0.0
CID4463,RCTD,fine_fit_then_sum,rna,factorial,0.25,T cells,162,1.1895988389914571,1.8670693571174106,0.08053217792505096,1.3648135598745321,27,0.31352523457608084,0.18518518518518517
CID4463,RCTD,fine_fit_then_sum,rna,factorial,1.0,B-cells,162,0.20967630201106122,0.5790788962969691,0.20967630201106122,,162,0.20967630201106122,0.07407407407407407
CID4463,RCTD,fine_fit_then_sum,rna,factorial,1.0,CAFs,162,1.2773780118804472,2.143335262852199,-0.7627392076877928,1.9136603624054127,54,0.004813310830516113,0.0
CID4463,RCTD,fine_fit_then_sum,rna,factorial,1.0,Cancer Epithelial,162,10.262010532956936,11.613485131564095,-10.208019163681673,10.262010532956936,0,,
CID4463,RCTD,fine_fit_then_sum,rna,factorial,1.0,Endothelial,162,0.273297498168836,0.874048931835031,-0.25898306420224987,1.6097317474299737,135,0.006010648316608392,0.0
CID4463,RCTD,fine_fit_then_sum,rna,factorial,1.0,Myeloid,162,0.581263229810815,2.192342067873931,-0.47524397196647555,3.458511073960508,135,0.00581366098087661,0.0
CID4463,RCTD,fine_fit_then_sum,rna,factorial,1.0,NK cells,162,0.33685169250441055,0.8436274232633293,0.0864677078040894,0.9070524321794905,135,0.2228115445693945,0.05185185185185185
CID4463,RCTD,fine_fit_then_sum,rna,factorial,1.0,Normal Epithelial,162,12.21462602962043,13.476834094282074,12.21462602962043,,162,12.21462602962043,0.9629629629629629
CID4463,RCTD,fine_fit_then_sum,rna,factorial,1.0,PVL,162,1.3850587310640874,1.7760754565935188,-0.86938730968819,1.3850587310640874,0,,
CID4463,RCTD,fine_fit_then_sum,rna,factorial,1.0,Plasmablasts,162,0.03036049540638436,0.0575393318631412,0.03036049540638436,,162,0.03036049540638436,0.0
CID4463,RCTD,fine_fit_then_sum,rna,factorial,1.0,T cells,162,1.0673682319973055,1.6920280069467295,0.0332421823844201,1.2248478083314243,27,0.2799703503267116,0.18518518518518517
CID4463,RCTD,fine_fit_then_sum,rna,pure,0.25,B-cells,50,2.729133888126374,5.888458905222709,2.729133888126374,,50,2.7291338881263743,0.32
CID4463,RCTD,fine_fit_then_sum,rna,pure,0.25,CAFs,50,0.22033947796119577,0.7825119370532209,-0.2090641877259645,2.1470183284358013,45,0.006264050130684026,0.0
CID4463,RCTD,fine_fit_then_sum,rna,pure,0.25,Cancer Epithelial,50,3.9320384412822045,9.872728697212722,1.947747040746043,9.9214570026808,45,3.266547490015693,0.13333333333333333
CID4463,RCTD,fine_fit_then_sum,rna,pure,0.25,Endothelial,50,0.2540540644527034,0.9865568756511647,-0.24248455891722046,2.4826931168496187,45,0.006427503075268316,0.0
CID4463,RCTD,fine_fit_then_sum,rna,pure,0.25,Myeloid,50,0.11869788011932511,0.48803696585063366,-0.10576618967120668,1.122320348952659,45,0.007184272471176905,0.0
CID4463,RCTD,fine_fit_then_sum,rna,pure,0.25,NK cells,50,1.2901666606454327,3.4879148510971105,1.2901666606454327,,50,1.290166660645433,0.14
CID4463,RCTD,fine_fit_then_sum,rna,pure,0.25,Normal Epithelial,50,4.056082972023355,10.258304948151013,-2.0795582921834574,30.67820632103406,45,1.0980692665777212,0.1111111111111111
CID4463,RCTD,fine_fit_then_sum,rna,pure,0.25,PVL,50,0.3739206035124012,1.1076253533105018,0.3648421650973691,0.045392192075159876,45,0.41042376033876143,0.1111111111111111
CID4463,RCTD,fine_fit_then_sum,rna,pure,0.25,Plasmablasts,50,0.08732112021324051,0.26949269687720384,0.08732112021324051,,50,0.08732112021324051,0.04
CID4463,RCTD,fine_fit_then_sum,rna,pure,0.25,T cells,50,4.068289746865226,7.957625628194158,-3.7823376463306193,9.813284241494808,30,0.2382934171121721,0.13333333333333333
CID4463,RCTD,fine_fit_then_sum,rna,pure,1.0,B-cells,50,2.02766114731318,4.069096692209643,2.02766114731318,,50,2.02766114731318,0.36
CID4463,RCTD,fine_fit_then_sum,rna,pure,1.0,CAFs,50,0.011931287647229958,0.02556035003866207,-0.0023278767000462983,0.07129582173638127,45,0.005335228303990922,0.0
CID4463,RCTD,fine_fit_then_sum,rna,pure,1.0,Cancer Epithelial,50,3.9107891339315812,10.690097861786363,2.7003706456899734,6.052092441208039,45,3.6728665442341963,0.1111111111111111
CID4463,RCTD,fine_fit_then_sum,rna,pure,1.0,Endothelial,50,0.08914168723204849,0.3512722635639246,-0.07969951711052373,0.844206021712861,45,0.005245650067513748,0.0
CID4463,RCTD,fine_fit_then_sum,rna,pure,1.0,Myeloid,50,0.08896556754393906,0.40377818166490453,-0.077474944610261,0.8322025607710003,45,0.006383679407598924,0.0
CID4463,RCTD,fine_fit_then_sum,rna,pure,1.0,NK cells,50,0.8102340654132931,2.25985313383401,0.8102340654132931,,50,0.8102340654132931,0.14
CID4463,RCTD,fine_fit_then_sum,rna,pure,1.0,Normal Epithelial,50,3.975006623958468,10.880852843112407,-2.75997772369784,33.67492173828154,45,0.675016055700348,0.1111111111111111
CID4463,RCTD,fine_fit_then_sum,rna,pure,1.0,PVL,50,0.06228198275017381,0.24795792357630364,0.04331459231677802,0.09483695216697896,45,0.05866476392608435,0.022222222222222223
CID4463,RCTD,fine_fit_then_sum,rna,pure,1.0,Plasmablasts,50,0.054031787213851885,0.17165676507994815,0.054031787213851885,,50,0.05403178721385188,0.02
CID4463,RCTD,fine_fit_then_sum,rna,pure,1.0,T cells,50,2.945657780105206,5.435137683027007,-2.7161321758284207,7.077237444917034,30,0.19127133689732076,0.06666666666666667
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,0.25,B-cells,25,0.2260272027438633,0.4469459421771973,0.2260272027438633,,25,0.22602720274386331,0.08
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,0.25,CAFs,25,0.004910425176283059,0.005145060024534031,0.004910425176283059,,25,0.004910425176283059,0.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,0.25,Cancer Epithelial,25,14.435280761253752,16.959273031102132,4.915533213816382,12.427203918005752,5,22.46758813424576,1.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,0.25,Endothelial,25,0.004910491049890786,0.005145118012541305,0.004910491049890786,,25,0.004910491049890787,0.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,0.25,Myeloid,25,0.06917619867384962,0.16791657068997995,0.06917619867384962,,25,0.06917619867384961,0.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,0.25,NK cells,25,0.00977111554281171,0.024877776351897883,0.00977111554281171,,25,0.009771115542811709,0.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,0.25,Normal Epithelial,25,14.702625292720912,17.231764715220894,-5.278973097986685,15.793077875068567,5,10.340814963330281,1.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,0.25,PVL,25,0.0049104251712480665,0.005145060025738164,0.0049104251712480665,,25,0.004910425171248066,0.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,0.25,Plasmablasts,25,0.020364778657383096,0.040244024049094,0.020364778657383096,,25,0.020364778657383096,0.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,0.25,T cells,25,0.0233692471549596,0.029335010596444444,0.0233692471549596,,25,0.023369247154959596,0.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,1.0,B-cells,25,0.1249362916015858,0.2758974341886005,0.1249362916015858,,25,0.1249362916015858,0.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,1.0,CAFs,25,0.0018186765875323873,0.0020644600389413863,0.0018186765875323873,,25,0.0018186765875323875,0.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,1.0,Cancer Epithelial,25,16.118540468945376,19.435610767560952,8.988739658856264,13.080776543335054,5,28.269596171386656,1.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,1.0,Endothelial,25,0.001818868396463942,0.0020647679212326075,0.001818868396463942,,25,0.0018188683964639421,0.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,1.0,Myeloid,25,0.02397956685063115,0.0683043953784474,0.02397956685063115,,25,0.023979566850631146,0.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,1.0,NK cells,25,0.0021404524777347274,0.0027770050069758625,0.0021404524777347274,,25,0.0021404524777347274,0.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,1.0,Normal Epithelial,25,16.272434149507486,19.620242041162307,-9.166756482869792,18.589575932568074,5,7.003867017265142,1.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,1.0,PVL,25,0.0018186765874255975,0.002064460037302088,0.0018186765874255975,,25,0.0018186765874255977,0.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,1.0,Plasmablasts,25,0.014018434009828662,0.025112938793048847,0.014018434009828662,,25,0.01401843400982866,0.0
CID4463,RCTD,fine_fit_then_sum,cells,epithelial_titration,1.0,T cells,25,0.007485857502314842,0.008493317531420665,0.007485857502314842,,25,0.007485857502314842,0.0
CID4463,RCTD,fine_fit_then_sum,cells,factorial,0.25,B-cells,162,0.26303578363628377,0.7607755142415382,0.26303578363628377,,162,0.2630357836362837,0.08024691358024691
CID4463,RCTD,fine_fit_then_sum,cells,factorial,0.25,CAFs,162,5.394684176308736,8.438955680721607,-2.0972040953551487,8.088031696335362,54,0.00798913625548688,0.0
CID4463,RCTD,fine_fit_then_sum,cells,factorial,0.25,Cancer Epithelial,162,12.655115148908818,15.636415032978663,10.792310354529516,12.655115148908818,0,,
CID4463,RCTD,fine_fit_then_sum,cells,factorial,0.25,Endothelial,162,1.3474461554578954,3.8209143687321987,-0.6435293578566775,7.915072585281251,135,0.033920869493223996,0.007407407407407408
CID4463,RCTD,fine_fit_then_sum,cells,factorial,0.25,Myeloid,162,0.9026932709215418,2.4647151803352285,-0.6683157034899719,5.376911924384085,135,0.007849540229033029,0.0
CID4463,RCTD,fine_fit_then_sum,cells,factorial,0.25,NK cells,162,1.544708159743386,3.3497362945912488,-1.0228198511821154,7.729861941952573,135,0.3076774033015484,0.0962962962962963
CID4463,RCTD,fine_fit_then_sum,cells,factorial,0.25,Normal Epithelial,162,14.017706287536143,15.219749721999063,14.017706287536143,,162,14.017706287536141,0.9876543209876543
CID4463,RCTD,fine_fit_then_sum,cells,factorial,0.25,PVL,162,8.043764856578894,8.3903667702816,-7.500718344341798,8.043764856578894,0,,
CID4463,RCTD,fine_fit_then_sum,cells,factorial,0.25,Plasmablasts,162,0.06415068271372348,0.12616805030948555,0.06415068271372348,,162,0.06415068271372348,0.0
CID4463,RCTD,fine_fit_then_sum,cells,factorial,0.25,T cells,162,13.318211866836444,16.6648661652721,-13.204615756189972,15.919149193288515,27,0.31352523457608084,0.18518518518518517
CID4463,RCTD,fine_fit_then_sum,cells,factorial,1.0,B-cells,162,0.20967630201106122,0.5790788962969691,0.20967630201106122,,162,0.20967630201106122,0.07407407407407407
CID4463,RCTD,fine_fit_then_sum,cells,factorial,1.0,CAFs,162,5.59379716917519,8.739168119635623,-1.895827734619255,8.388289098347526,54,0.004813310830516113,0.0
CID4463,RCTD,fine_fit_then_sum,cells,factorial,1.0,Cancer Epithelial,162,14.384727324077973,17.34875474697341,13.086006892262368,14.384727324077973,0,,
CID4463,RCTD,fine_fit_then_sum,cells,factorial,1.0,Endothelial,162,1.3042917323461523,3.713874568680557,-0.6360791897590681,7.795697152493871,135,0.006010648316608392,0.0
CID4463,RCTD,fine_fit_then_sum,cells,factorial,1.0,Myeloid,162,0.9238423101956125,2.495097381027858,-0.7230181081800773,5.513985556269291,135,0.00581366098087661,0.0
CID4463,RCTD,fine_fit_then_sum,cells,factorial,1.0,NK cells,162,1.4736277158486168,3.318412575466355,-1.1022751415662926,7.727708572244728,135,0.2228115445693945,0.05185185185185185
CID4463,RCTD,fine_fit_then_sum,cells,factorial,1.0,Normal Epithelial,162,12.21462602962043,13.476834094282074,12.21462602962043,,162,12.21462602962043,0.9629629629629629
CID4463,RCTD,fine_fit_then_sum,cells,factorial,1.0,PVL,162,8.347187477596329,8.620165437155615,-7.94039840105456,8.347187477596329,0,,
CID4463,RCTD,fine_fit_then_sum,cells,factorial,1.0,Plasmablasts,162,0.03036049540638436,0.0575393318631412,0.03036049540638436,,162,0.03036049540638436,0.0
CID4463,RCTD,fine_fit_then_sum,cells,factorial,1.0,T cells,162,13.337189209096188,16.605938792442384,-13.243071144121,15.948632980850084,27,0.2799703503267116,0.18518518518518517
CID4463,RCTD,fine_fit_then_sum,cells,pure,0.25,B-cells,50,2.729133888126374,5.888458905222709,2.729133888126374,,50,2.7291338881263743,0.32
CID4463,RCTD,fine_fit_then_sum,cells,pure,0.25,CAFs,50,0.22033947796119577,0.7825119370532209,-0.2090641877259645,2.1470183284358013,45,0.006264050130684026,0.0
CID4463,RCTD,fine_fit_then_sum,cells,pure,0.25,Cancer Epithelial,50,3.9320384412822045,9.872728697212722,1.947747040746043,9.9214570026808,45,3.266547490015693,0.13333333333333333
CID4463,RCTD,fine_fit_then_sum,cells,pure,0.25,Endothelial,50,0.2540540644527034,0.9865568756511647,-0.24248455891722046,2.4826931168496187,45,0.006427503075268316,0.0
CID4463,RCTD,fine_fit_then_sum,cells,pure,0.25,Myeloid,50,0.11869788011932511,0.48803696585063366,-0.10576618967120668,1.122320348952659,45,0.007184272471176905,0.0
CID4463,RCTD,fine_fit_then_sum,cells,pure,0.25,NK cells,50,1.2901666606454327,3.4879148510971105,1.2901666606454327,,50,1.290166660645433,0.14
CID4463,RCTD,fine_fit_then_sum,cells,pure,0.25,Normal Epithelial,50,4.056082972023355,10.258304948151013,-2.0795582921834574,30.67820632103406,45,1.0980692665777212,0.1111111111111111
CID4463,RCTD,fine_fit_then_sum,cells,pure,0.25,PVL,50,0.3739206035124012,1.1076253533105018,0.3648421650973691,0.045392192075159876,45,0.41042376033876143,0.1111111111111111
CID4463,RCTD,fine_fit_then_sum,cells,pure,0.25,Plasmablasts,50,0.08732112021324051,0.26949269687720384,0.08732112021324051,,50,0.08732112021324051,0.04
CID4463,RCTD,fine_fit_then_sum,cells,pure,0.25,T cells,50,4.068289746865226,7.957625628194158,-3.7823376463306193,9.813284241494808,30,0.2382934171121721,0.13333333333333333
CID4463,RCTD,fine_fit_then_sum,cells,pure,1.0,B-cells,50,2.02766114731318,4.069096692209643,2.02766114731318,,50,2.02766114731318,0.36
CID4463,RCTD,fine_fit_then_sum,cells,pure,1.0,CAFs,50,0.011931287647229958,0.02556035003866207,-0.0023278767000462983,0.07129582173638127,45,0.005335228303990922,0.0
CID4463,RCTD,fine_fit_then_sum,cells,pure,1.0,Cancer Epithelial,50,3.9107891339315812,10.690097861786363,2.7003706456899734,6.052092441208039,45,3.6728665442341963,0.1111111111111111
CID4463,RCTD,fine_fit_then_sum,cells,pure,1.0,Endothelial,50,0.08914168723204849,0.3512722635639246,-0.07969951711052373,0.844206021712861,45,0.005245650067513748,0.0
CID4463,RCTD,fine_fit_then_sum,cells,pure,1.0,Myeloid,50,0.08896556754393906,0.40377818166490453,-0.077474944610261,0.8322025607710003,45,0.006383679407598924,0.0
CID4463,RCTD,fine_fit_then_sum,cells,pure,1.0,NK cells,50,0.8102340654132931,2.25985313383401,0.8102340654132931,,50,0.8102340654132931,0.14
CID4463,RCTD,fine_fit_then_sum,cells,pure,1.0,Normal Epithelial,50,3.975006623958468,10.880852843112407,-2.75997772369784,33.67492173828154,45,0.675016055700348,0.1111111111111111
CID4463,RCTD,fine_fit_then_sum,cells,pure,1.0,PVL,50,0.06228198275017381,0.24795792357630364,0.04331459231677802,0.09483695216697896,45,0.05866476392608435,0.022222222222222223
CID4463,RCTD,fine_fit_then_sum,cells,pure,1.0,Plasmablasts,50,0.054031787213851885,0.17165676507994815,0.054031787213851885,,50,0.05403178721385188,0.02
CID4463,RCTD,fine_fit_then_sum,cells,pure,1.0,T cells,50,2.945657780105206,5.435137683027007,-2.7161321758284207,7.077237444917034,30,0.19127133689732076,0.06666666666666667
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,0.25,B-cells,25,0.3285248459355802,0.6284994510204764,0.3285248459355802,,25,0.3285248459355802,0.12
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,0.25,CAFs,25,0.00624490769627942,0.0066334887843102425,0.00624490769627942,,25,0.00624490769627942,0.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,0.25,Cancer Epithelial,25,14.647200177030362,16.25381248145277,7.002140117837504,13.084438593558602,5,20.898246510917378,1.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,0.25,Endothelial,25,0.006245017124756327,0.006633581163554802,0.006245017124756327,,25,0.006245017124756328,0.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,0.25,Myeloid,25,0.04352201636724251,0.1178298406081575,0.04352201636724251,,25,0.043522016367242504,0.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,0.25,NK cells,25,0.010647046924223495,0.02429070055817912,0.010647046924223495,,25,0.010647046924223498,0.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,0.25,Normal Epithelial,25,14.926395228770916,16.579720531601527,-7.431765725907905,16.20034607613576,5,9.830591839311541,1.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,0.25,PVL,25,0.0062449076870479195,0.006633488780009539,0.0062449076870479195,,25,0.006244907687047918,0.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,0.25,Plasmablasts,25,0.020757730685309506,0.04014539506548709,0.020757730685309506,,25,0.020757730685309502,0.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,0.25,T cells,25,0.007439135649965189,0.009474797790989812,0.007439135649965189,,25,0.007439135649965187,0.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,1.0,B-cells,25,0.17093554735405775,0.3496483047549971,0.17093554735405775,,25,0.17093554735405775,0.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,1.0,CAFs,25,0.002396389623723407,0.0026836959172928587,0.002396389623723407,,25,0.0023963896237234076,0.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,1.0,Cancer Epithelial,25,16.12412481947913,18.997954843267358,11.532134467435824,13.274229263259642,5,27.52370704435706,1.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,1.0,Endothelial,25,0.002396109228096218,0.002683379148882723,0.002396109228096218,,25,0.0023961092280962177,0.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,1.0,Myeloid,25,0.01954578341491079,0.0607398503800275,0.01954578341491079,,25,0.01954578341491079,0.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,1.0,NK cells,25,0.0027826989925045903,0.003476319351240834,0.0027826989925045903,,25,0.00278269899250459,0.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,1.0,Normal Epithelial,25,16.2995970119053,19.244223713744283,-11.750485073094572,18.77073474370036,5,6.415046084725056,1.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,1.0,PVL,25,0.002396389626756736,0.002683695929268704,0.002396389626756736,,25,0.0023963896267567356,0.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,1.0,Plasmablasts,25,0.015501297776052879,0.027408737925211507,0.015501297776052879,,25,0.015501297776052877,0.0
CID4463,RCTD,coarse_reference_refit,rna,epithelial_titration,1.0,T cells,25,0.0023963896426426328,0.002683695940381486,0.0023963896426426328,,25,0.002396389642642632,0.0
CID4463,RCTD,coarse_reference_refit,rna,factorial,0.25,B-cells,162,0.3958934199748193,0.9596806112683246,0.3958934199748193,,162,0.39589341997481925,0.12345679012345678
CID4463,RCTD,coarse_reference_refit,rna,factorial,0.25,CAFs,162,1.1885879555066514,1.9584663071587727,-0.36625737780726864,1.7774507367396422,54,0.010862393040670423,0.0
CID4463,RCTD,coarse_reference_refit,rna,factorial,0.25,Cancer Epithelial,162,13.185478947095561,14.243044955015979,-13.171796721103458,13.185478947095561,0,,
CID4463,RCTD,coarse_reference_refit,rna,factorial,0.25,Endothelial,162,0.2970221668155236,0.9131857635523163,-0.20809549682093492,1.5879136913552279,135,0.03884386190758277,0.007407407407407408
CID4463,RCTD,coarse_reference_refit,rna,factorial,0.25,Myeloid,162,0.5703258817820168,2.0999610578902614,-0.391215867598057,3.371508112561209,135,0.010089435626178502,0.0
CID4463,RCTD,coarse_reference_refit,rna,factorial,0.25,NK cells,162,0.7645147606040944,1.7001297118774483,0.6207095036112037,0.9765646423380318,135,0.7221047842573071,0.21481481481481482
CID4463,RCTD,coarse_reference_refit,rna,factorial,0.25,Normal Epithelial,162,13.3970342592104,14.51566788211045,13.3970342592104,,162,13.397034259210402,0.9876543209876543
CID4463,RCTD,coarse_reference_refit,rna,factorial,0.25,PVL,162,1.4383551083103505,1.9637956751751406,-0.35298493507364426,1.4383551083103505,0,,
CID4463,RCTD,coarse_reference_refit,rna,factorial,0.25,Plasmablasts,162,0.06658449585390076,0.12746678096375938,0.06658449585390076,,162,0.06658449585390076,0.0
CID4463,RCTD,coarse_reference_refit,rna,factorial,0.25,T cells,162,1.5813837993301214,2.4835801408717564,0.010128719753038714,1.8842835024266278,27,0.06688528384759038,0.0
CID4463,RCTD,coarse_reference_refit,rna,factorial,1.0,B-cells,162,0.3292603147602647,0.7832171719218004,0.3292603147602647,,162,0.3292603147602647,0.1111111111111111
CID4463,RCTD,coarse_reference_refit,rna,factorial,1.0,CAFs,162,1.0860846122323315,1.8188242833228685,-0.15499275944424024,1.6262341870376655,54,0.005785462621663806,0.0
CID4463,RCTD,coarse_reference_refit,rna,factorial,1.0,Cancer Epithelial,162,10.768018292202559,11.839250457555435,-10.756378660287119,10.768018292202559,0,,
CID4463,RCTD,coarse_reference_refit,rna,factorial,1.0,Endothelial,162,0.24036994483421215,0.7590260528035506,-0.20346318133974584,1.4025477142549607,135,0.007934390950062348,0.0
CID4463,RCTD,coarse_reference_refit,rna,factorial,1.0,Myeloid,162,0.5914170527105763,2.1867175683169204,-0.4526736708986694,3.5130273930550433,135,0.007094984641682999,0.0
CID4463,RCTD,coarse_reference_refit,rna,factorial,1.0,NK cells,162,0.6540008855413576,1.6505189803551072,0.5500452735388603,0.6981233344901755,135,0.6451763957515939,0.15555555555555556
CID4463,RCTD,coarse_reference_refit,rna,factorial,1.0,Normal Epithelial,162,11.354828855246165,12.504540897337934,11.354828855246165,,162,11.354828855246165,0.9629629629629629
CID4463,RCTD,coarse_reference_refit,rna,factorial,1.0,PVL,162,1.32167326255191,1.70240322480843,-0.7852046104906546,1.32167326255191,0,,
CID4463,RCTD,coarse_reference_refit,rna,factorial,1.0,Plasmablasts,162,0.03204342856374673,0.05932764680234104,0.03204342856374673,,162,0.03204342856374673,0.0
CID4463,RCTD,coarse_reference_refit,rna,factorial,1.0,T cells,162,1.5174908857996419,2.4753216902435753,0.08653501035139925,1.8146237047211191,27,0.03182679119225672,0.0
CID4463,RCTD,coarse_reference_refit,rna,pure,0.25,B-cells,50,3.3276950263619733,7.187828242413483,3.3276950263619733,,50,3.3276950263619725,0.34
CID4463,RCTD,coarse_reference_refit,rna,pure,0.25,CAFs,50,0.08188447305808619,0.2848233526472525,-0.06903487957270552,0.7545967631539585,45,0.007138663047433707,0.0
CID4463,RCTD,coarse_reference_refit,rna,pure,0.25,Cancer Epithelial,50,3.7763013011213507,9.651440039187907,1.8392466895049149,9.685273058082181,45,3.1197488836812592,0.1111111111111111
CID4463,RCTD,coarse_reference_refit,rna,pure,0.25,Endothelial,50,0.1850562146619697,0.749104342409007,-0.17231716837164618,1.7868669151680794,45,0.007077247939068584,0.0
CID4463,RCTD,coarse_reference_refit,rna,pure,0.25,Myeloid,50,0.02499346254059468,0.09265949470106986,-0.0100240666662453,0.1750876460341999,45,0.008316331041305212,0.0
CID4463,RCTD,coarse_reference_refit,rna,pure,0.25,NK cells,50,8.558634591094922,19.641231174164083,8.558634591094922,,50,8.55863459109492,0.28
CID4463,RCTD,coarse_reference_refit,rna,pure,0.25,Normal Epithelial,50,3.946796861038907,10.054997632499953,-2.0136432184883444,29.802200397636256,45,1.0739742458614239,0.1111111111111111
CID4463,RCTD,coarse_reference_refit,rna,pure,0.25,PVL,50,0.19421395672236155,0.6924414829916531,0.18749161843380935,0.03361169144276088,45,0.21205865286453943,0.08888888888888889
